number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1278,2712,3503,9154,10834,9602,11369,Cloud9,Complexity Gaming,1,0,3,2,4000,4000,4000,4700,3400,3700,pistol,pistol,121563,7,Cloud9,3,0,a7dda075c982c63b
2,9602,11369,10882,13257,17251,20832,17699,21397,Cloud9,Complexity Gaming,2,0,3,2,19900,14300,20750,14350,19550,13550,semi,force-buy,120380,7,Cloud9,3,0,a7dda075c982c63b
3,17699,21397,18979,23218,23569,28727,24016,29269,Cloud9,Complexity Gaming,3,0,3,2,19650,16350,27700,7100,11800,6900,full,semi,93245,8,Cloud9,3,0,a7dda075c982c63b
4,24016,29269,25296,31024,32656,39790,33104,40308,Cloud9,Complexity Gaming,4,0,3,2,25600,24550,27900,25100,13000,24100,full,full,133839,12,Cloud9,3,0,a7dda075c982c63b
5,33104,40308,34384,42117,41370,50456,41818,50993,Cloud9,Complexity Gaming,4,1,3,2,29750,10950,28750,19100,11150,10500,full,force-buy,129094,1,Complexity Gaming,2,0,a7dda075c982c63b
6,41818,50993,43098,52717,48907,59588,49355,60129,Cloud9,Complexity Gaming,5,1,3,2,25600,19150,29400,25800,18650,5400,full,full,109338,8,Cloud9,3,0,a7dda075c982c63b
7,52123,63618,53403,65405,58640,71640,59088,72170,Cloud9,Complexity Gaming,5,2,3,2,24700,28550,29750,27050,8650,26050,full,full,102048,9,Complexity Gaming,2,0,a7dda075c982c63b
8,61422,75262,62702,77140,68354,83920,68802,84478,Cloud9,Complexity Gaming,6,2,3,2,23350,20350,24050,27450,23050,7900,full,full,110139,7,Cloud9,3,0,a7dda075c982c63b
9,68802,84478,70082,86398,74878,92280,75326,92832,Cloud9,Complexity Gaming,7,2,3,2,19600,28350,29400,26650,14850,25650,full,full,99250,7,Cloud9,3,0,a7dda075c982c63b
10,78266,96667,79546,98380,86837,107133,87285,107678,Cloud9,Complexity Gaming,8,2,3,2,24050,21400,29900,21950,19050,20750,full,full,133139,8,Cloud9,3,0,a7dda075c982c63b
11,87285,107678,88565,109484,90737,112211,91185,112752,Cloud9,Complexity Gaming,9,2,3,2,22750,18250,30150,8050,14800,8050,full,semi,57664,8,Cloud9,3,0,a7dda075c982c63b
12,91185,112752,92465,114600,98265,121571,101753,125484,Cloud9,Complexity Gaming,10,2,3,2,25700,27800,31850,27100,18700,26500,full,full,112187,7,Cloud9,3,0,a7dda075c982c63b
13,101753,125484,103449,127721,109000,134072,109448,134606,Cloud9,Complexity Gaming,10,3,2,3,4000,4000,4200,4100,3400,3300,pistol,pistol,109249,7,Complexity Gaming,3,0,a7dda075c982c63b
14,109448,134606,110728,136366,117359,144043,117807,144568,Cloud9,Complexity Gaming,10,4,2,3,13700,20000,2400,23750,2000,19800,eco,full,120049,8,Complexity Gaming,3,0,a7dda075c982c63b
15,117807,144568,119087,146505,126220,154901,126668,155421,Cloud9,Complexity Gaming,10,5,2,3,24600,18250,24200,25500,23200,15400,full,full,131447,8,Complexity Gaming,3,0,a7dda075c982c63b
16,126668,155421,127948,157171,134511,165003,134959,165532,Cloud9,Complexity Gaming,10,6,2,3,16800,20600,7100,28400,7100,18500,semi,full,121893,8,Complexity Gaming,3,0,a7dda075c982c63b
17,134959,165532,136239,167400,142891,175297,143339,175832,Cloud9,Complexity Gaming,11,6,2,3,27300,19850,26250,28900,25250,14100,full,full,124221,9,Cloud9,2,0,a7dda075c982c63b
18,143339,175832,144619,177745,151712,186078,152160,186600,Cloud9,Complexity Gaming,11,7,2,3,19700,13950,24200,14450,16950,13350,full,force-buy,130340,8,Complexity Gaming,3,0,a7dda075c982c63b
19,152160,186600,153440,188456,160091,196350,160539,196873,Cloud9,Complexity Gaming,11,8,2,3,18450,19550,9750,25200,9450,17950,semi,full,124031,7,Complexity Gaming,3,0,a7dda075c982c63b
20,162808,199749,164088,201470,170883,209621,171331,210164,Cloud9,Complexity Gaming,12,8,2,3,29600,20500,24800,28550,23800,9900,full,full,125583,9,Cloud9,2,0,a7dda075c982c63b
