frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8453,6783,1,3,3,0,76561198061423730,insani,0,2,5f4ac3a157dc68f4
9600,7814,1,1,2,1,76561197976393269,kaze,1,1,5f4ac3a157dc68f4
19287,15511,2,2,3,0,76561198388056582,drop,1,1,5f4ac3a157dc68f4
21152,17181,2,1,2,1,76561198045397601,SOMEBODY,1,0,5f4ac3a157dc68f4
31294,25216,3,2,2,1,76561198352656104,ChildKing,1,0,5f4ac3a157dc68f4
31948,25797,3,1,3,0,76561198061423730,insani,1,0,5f4ac3a157dc68f4
39546,31644,4,4,2,0,76561197976393269,kaze,0,1,5f4ac3a157dc68f4
50724,40286,5,5,2,0,76561197976393269,kaze,0,1,5f4ac3a157dc68f4
59380,46968,6,2,2,1,76561197976393269,kaze,1,2,5f4ac3a157dc68f4
61246,48606,6,1,3,0,76561198157388473,Lucaozy,0,0,5f4ac3a157dc68f4
80766,63314,8,4,2,0,76561198045397601,SOMEBODY,0,2,5f4ac3a157dc68f4
96010,75556,9,4,2,0,76561197976393269,kaze,0,0,5f4ac3a157dc68f4
104288,82111,10,4,2,0,76561198352656104,ChildKing,0,2,5f4ac3a157dc68f4
118333,93111,11,2,2,1,76561197976393269,kaze,0,0,5f4ac3a157dc68f4
129607,102045,12,4,3,0,76561198157388473,Lucaozy,0,2,5f4ac3a157dc68f4
139320,110018,13,3,2,0,76561197985565685," saffee",0,2,5f4ac3a157dc68f4
141044,111534,13,1,3,1,76561197976393269,kaze,1,1,5f4ac3a157dc68f4
149232,117931,14,2,3,0,76561197976393269,kaze,0,1,5f4ac3a157dc68f4
149304,117997,14,1,2,1,76561198157388473,Lucaozy,1,1,5f4ac3a157dc68f4
168907,133612,16,4,3,0,76561198045397601,SOMEBODY,1,0,5f4ac3a157dc68f4
179058,141384,17,5,3,0,76561197976393269,kaze,0,0,5f4ac3a157dc68f4
187517,148061,18,3,3,0,76561198013230247,Summer,0,0,5f4ac3a157dc68f4
196654,155126,19,4,3,0,76561197976393269,kaze,0,2,5f4ac3a157dc68f4
205496,161962,20,4,3,0,76561198352656104,ChildKing,1,4,5f4ac3a157dc68f4
208602,164612,20,1,2,1,76561198388056582,drop,0,0,5f4ac3a157dc68f4
222861,175572,21,4,2,0,76561198010496342,exit,1,2,5f4ac3a157dc68f4
234246,184553,22,5,3,0,76561198352656104,ChildKing,0,1,5f4ac3a157dc68f4
