frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7010,5727,1,2,2,0,76561198118646644,skullz,0,0,d4ba6a21ad57c602
26139,21133,3,3,2,0,76561197960690195,FalleN,0,0,d4ba6a21ad57c602
33663,27194,4,3,2,0,76561197960690195,FalleN,0,1,d4ba6a21ad57c602
51431,41471,6,3,2,0,76561198118646644,skullz,0,0,d4ba6a21ad57c602
62327,50111,7,4,2,0,76561197960690195,FalleN,0,0,d4ba6a21ad57c602
69252,55607,8,4,2,0,76561198164970560,yuurih,0,0,d4ba6a21ad57c602
79937,64272,9,4,2,0,76561198118646644,skullz,0,2,d4ba6a21ad57c602
86812,69709,10,4,2,0,76561198058500492,KSCERATO,0,2,d4ba6a21ad57c602
96348,77134,11,5,3,0,76561198170631091,Krimbo,1,0,d4ba6a21ad57c602
107869,86333,12,4,2,0,76561197960690195,FalleN,0,0,d4ba6a21ad57c602
115668,92866,13,2,2,0,76561198172837021,rigoN,0,0,d4ba6a21ad57c602
124711,100298,14,2,3,0,76561198067763828,chelo,0,1,d4ba6a21ad57c602
126802,102141,14,1,2,1,76561198078771373,JDC,1,1,d4ba6a21ad57c602
136135,109716,15,4,3,0,76561198058500492,KSCERATO,1,0,d4ba6a21ad57c602
148070,119479,16,4,3,0,76561198058500492,KSCERATO,0,0,d4ba6a21ad57c602
156354,126189,17,3,2,0,76561198170631091,Krimbo,0,1,d4ba6a21ad57c602
166877,134653,18,3,3,0,76561198067763828,chelo,0,0,d4ba6a21ad57c602
