frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7333,6055,1,4,3,0,76561198068002993,HeavyGod,0,0,372c0b3361757e06
13351,10851,2,5,3,0,76561198068002993,HeavyGod,0,1,372c0b3361757e06
21623,17409,3,4,2,0,76561198350342505,nqz,0,0,372c0b3361757e06
34279,27779,4,2,3,1,76561198055109028,ICY,1,1,372c0b3361757e06
34312,27807,4,1,2,0,76561198385657675,kauez,1,0,372c0b3361757e06
52773,42877,6,3,3,0,76561198055109028,ICY,1,1,372c0b3361757e06
69839,57305,7,2,3,0,76561198208074320,interz,1,0,372c0b3361757e06
70270,57681,7,1,2,0,76561198015308884,biguzera,0,0,372c0b3361757e06
70270,57681,7,1,2,1,76561198377335846,snow,1,0,372c0b3361757e06
84911,69393,9,5,3,0,76561198146207066,Boombl4,0,0,372c0b3361757e06
90750,73911,10,4,3,0,76561198068002993,HeavyGod,1,1,372c0b3361757e06
109300,89320,11,3,2,0,76561198377335846,snow,0,0,372c0b3361757e06
119622,97744,12,5,2,0,76561198385657675,kauez,0,0,372c0b3361757e06
131796,108218,13,2,3,0,76561198074017668," lux",0,0,372c0b3361757e06
142230,116923,14,5,3,0,76561198015308884,biguzera,0,0,372c0b3361757e06
151282,124181,15,4,2,0,76561198068002993,HeavyGod,0,1,372c0b3361757e06
172327,141389,17,4,3,0,76561198377335846,snow,1,1,372c0b3361757e06
184134,151217,18,4,2,0,76561198055109028,ICY,0,0,372c0b3361757e06
208130,170482,20,2,2,0,76561198146207066,Boombl4,0,1,372c0b3361757e06
208204,170549,20,1,3,1,76561198074017668," lux",1,1,372c0b3361757e06
221324,181704,21,4,2,0,76561198068002993,HeavyGod,0,1,372c0b3361757e06
232776,191158,22,4,2,0,76561198055109028,ICY,0,1,372c0b3361757e06
252464,207176,24,3,2,0,76561198045433304,Ax1Le,0,0,372c0b3361757e06
