number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1256,14710,17409,20650,24198,21098,24743,Complexity Gaming,Passion UA,1,0,3,2,4000,4000,4500,1750,3400,750,pistol,pistol,296994,8,Complexity Gaming,3,0,4f279dfe7a5ab3a
2,21098,24743,22378,26566,28732,33926,29180,34454,Complexity Gaming,Passion UA,1,1,3,2,18350,13350,20600,14200,17800,13200,semi,force-buy,118878,1,Passion UA,2,0,4f279dfe7a5ab3a
3,29180,34454,30460,36278,36884,43904,37332,44436,Complexity Gaming,Passion UA,1,2,3,2,8750,18850,15850,23200,8400,15500,force-buy,full,122334,9,Passion UA,2,0,4f279dfe7a5ab3a
4,37332,44436,38612,46110,43322,51619,43770,52200,Complexity Gaming,Passion UA,1,3,3,2,11350,21100,1600,23350,800,14450,eco,full,92987,9,Passion UA,2,0,4f279dfe7a5ab3a
5,43770,52200,45050,53964,51135,61283,51583,61803,Complexity Gaming,Passion UA,2,3,3,2,22550,26200,23250,24350,22250,2400,full,full,117583,8,Complexity Gaming,3,0,4f279dfe7a5ab3a
6,51583,61803,52863,63517,60404,72437,60852,72958,Complexity Gaming,Passion UA,3,3,3,2,18050,31400,26650,27550,14650,26550,full,full,137661,7,Complexity Gaming,3,0,4f279dfe7a5ab3a
7,62836,75445,64116,77103,68867,82768,69315,83312,Complexity Gaming,Passion UA,3,4,3,2,22700,18050,29100,18900,14100,17400,full,force-buy,94799,9,Passion UA,2,0,4f279dfe7a5ab3a
8,69315,83312,70595,85035,79385,95448,79833,95971,Complexity Gaming,Passion UA,3,5,3,2,15800,19300,17000,27650,15400,11600,force-buy,full,157105,1,Passion UA,2,0,4f279dfe7a5ab3a
9,79833,95971,81113,97734,85422,102944,85870,103476,Complexity Gaming,Passion UA,4,5,3,2,9900,25500,18800,27750,4700,5700,semi,full,90268,7,Complexity Gaming,3,0,4f279dfe7a5ab3a
10,85870,103476,87150,105231,94083,113492,94531,114028,Complexity Gaming,Passion UA,4,6,3,2,25100,30800,30300,27350,19050,26350,full,full,129661,9,Passion UA,2,0,4f279dfe7a5ab3a
11,97507,117770,98787,119467,106818,128721,107266,129253,Complexity Gaming,Passion UA,5,6,3,2,13650,22100,2350,27550,1550,12600,eco,full,141765,7,Complexity Gaming,3,0,4f279dfe7a5ab3a
12,107266,129253,108546,131090,112879,136382,116367,140293,Complexity Gaming,Passion UA,5,7,3,2,31700,20400,31950,20800,23800,20000,full,full,92288,9,Passion UA,2,0,4f279dfe7a5ab3a
13,116367,140293,118063,142472,121666,146647,122114,147189,Complexity Gaming,Passion UA,5,8,2,3,4000,4000,4400,4200,3400,3400,pistol,pistol,82255,7,Passion UA,3,0,4f279dfe7a5ab3a
14,122114,147189,123394,148902,129338,155918,129786,156450,Complexity Gaming,Passion UA,5,9,2,3,13400,19900,13850,23350,13050,19250,force-buy,full,113000,8,Passion UA,3,0,4f279dfe7a5ab3a
15,129786,156450,131066,158137,135146,162891,135594,163437,Complexity Gaming,Passion UA,6,9,2,3,12950,18400,4500,26050,4300,12850,eco,full,83381,1,Complexity Gaming,2,0,4f279dfe7a5ab3a
16,135594,163437,136874,165091,142456,171739,142904,172284,Complexity Gaming,Passion UA,6,10,2,3,27350,12850,24900,20700,14150,10000,full,semi,107473,8,Passion UA,3,0,4f279dfe7a5ab3a
17,145562,175684,146842,177407,154202,186160,154650,186686,Complexity Gaming,Passion UA,6,11,2,3,22700,20600,22750,27900,21750,7650,full,full,135616,12,Passion UA,3,0,4f279dfe7a5ab3a
18,154650,186686,155930,188429,161926,195513,162374,196039,Complexity Gaming,Passion UA,7,11,2,3,8450,30100,15700,29750,7600,11050,force-buy,full,114269,1,Complexity Gaming,2,0,4f279dfe7a5ab3a
19,164851,199211,166131,200814,171537,207210,171985,207743,Complexity Gaming,Passion UA,8,11,2,3,19550,26250,25600,29700,13000,17550,full,full,103550,1,Complexity Gaming,2,0,4f279dfe7a5ab3a
20,171985,207743,173265,209499,181909,219599,182357,220133,Complexity Gaming,Passion UA,8,12,2,3,25250,18500,26100,27300,7700,15000,full,full,153481,7,Passion UA,3,0,4f279dfe7a5ab3a
21,182357,220133,183637,221888,192286,232152,192734,232678,Complexity Gaming,Passion UA,9,12,2,3,28750,22600,27150,29650,26150,19700,full,full,155591,9,Complexity Gaming,2,0,4f279dfe7a5ab3a
22,194807,235387,196087,237017,201450,243247,201450,243247,Complexity Gaming,Passion UA,9,13,2,3,12350,25750,27050,2800,16100,2400,full,eco,101751,8,Passion UA,3,0,4f279dfe7a5ab3a
