frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
16528,13567,1,3,2,0,76561198446445284,jackasmo,0,0,d2cdf8bb98f0b17d
22345,18199,2,2,2,0,76561198132026180,fEAR,0,1,d2cdf8bb98f0b17d
23458,19169,2,1,3,1,76561198342718168,susp,1,1,d2cdf8bb98f0b17d
30821,25232,3,3,2,0,76561198964042711,s-chilla,0,0,d2cdf8bb98f0b17d
38021,31080,4,3,2,1,76561198132026180,fEAR,1,3,d2cdf8bb98f0b17d
39586,32458,4,1,3,0,76561198342718168,susp,0,0,d2cdf8bb98f0b17d
51793,42630,5,3,3,0,76561198342718168,susp,0,1,d2cdf8bb98f0b17d
56759,46646,6,4,3,0,76561198184153575,JBa,0,0,d2cdf8bb98f0b17d
66072,54186,7,2,3,0,76561198342718168,susp,0,1,d2cdf8bb98f0b17d
66624,54681,7,1,2,1,76561198132026180,fEAR,1,1,d2cdf8bb98f0b17d
78054,64011,8,3,3,0,76561198184153575,JBa,0,3,d2cdf8bb98f0b17d
78874,64718,8,1,2,1,76561198964042711,s-chilla,0,1,d2cdf8bb98f0b17d
88199,72383,9,2,2,0,76561198446445284,jackasmo,1,1,d2cdf8bb98f0b17d
88667,72793,9,1,3,0,76561198408199043,phzy,1,0,d2cdf8bb98f0b17d
93162,76213,10,3,3,0,76561197975129851,Sonic,0,0,d2cdf8bb98f0b17d
99349,81132,11,4,3,0,76561198408199043,phzy,0,0,d2cdf8bb98f0b17d
109509,89396,12,4,2,0,76561198800253526,jambo,0,1,d2cdf8bb98f0b17d
121192,99317,13,3,2,0,76561197975129851,Sonic,0,1,d2cdf8bb98f0b17d
126683,103757,14,5,2,0,76561197981849043,stanislaw,0,0,d2cdf8bb98f0b17d
134294,109824,15,3,2,0,76561198184153575,JBa,0,0,d2cdf8bb98f0b17d
140867,114882,16,3,2,0,76561197975129851,Sonic,0,0,d2cdf8bb98f0b17d
150024,122311,17,3,2,0,76561197975129851,Sonic,0,2,d2cdf8bb98f0b17d
150977,123136,17,1,3,1,76561198964042711,s-chilla,1,1,d2cdf8bb98f0b17d
161101,131172,18,3,3,0,76561198800253526,jambo,1,1,d2cdf8bb98f0b17d
170524,138952,19,4,2,0,76561198342718168,susp,0,1,d2cdf8bb98f0b17d
