number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1017,1339,73894,83958,77943,88618,78391,89166,Virtus.pro,MIBR,1,0,3,2,4000,4000,5050,4300,3450,3300,pistol,pistol,1132090,7,Virtus.pro,3,0,69bbe1949cf38ab6
2,78391,89166,79671,91066,83553,95698,84001,96226,Virtus.pro,MIBR,2,0,3,2,19850,14400,20900,13850,19200,13050,semi,force-buy,84726,7,Virtus.pro,3,0,69bbe1949cf38ab6
3,84001,96226,85281,98257,91858,106099,92306,106660,Virtus.pro,MIBR,3,0,3,2,19950,17550,28050,9500,15700,9600,full,semi,128062,8,Virtus.pro,3,0,69bbe1949cf38ab6
4,92306,106660,93586,108694,100946,117247,101394,117768,Virtus.pro,MIBR,4,0,3,2,22000,22750,28900,23700,9800,22100,full,full,137323,12,Virtus.pro,3,0,69bbe1949cf38ab6
5,104055,121551,105335,123377,112992,132419,113440,132954,Virtus.pro,MIBR,4,1,3,2,29650,15450,30050,10800,24650,6300,full,semi,140968,1,MIBR,2,0,69bbe1949cf38ab6
6,113440,132954,114720,134876,123478,145237,123926,145748,Virtus.pro,MIBR,4,2,3,2,12100,27550,25250,28050,8900,16250,full,full,159322,1,MIBR,2,0,69bbe1949cf38ab6
7,123926,145748,125206,147569,133932,157890,134380,158406,Virtus.pro,MIBR,4,3,3,2,13400,30100,9800,28050,3600,18750,semi,full,157493,1,MIBR,2,0,69bbe1949cf38ab6
8,134380,158406,135660,160399,143020,169219,143468,169769,Virtus.pro,MIBR,5,3,3,2,23100,30150,24150,27050,22450,26050,full,full,140254,12,Virtus.pro,3,0,69bbe1949cf38ab6
9,146065,173106,147345,174775,153783,182439,154231,182992,Virtus.pro,MIBR,5,4,3,2,17900,12100,26050,8600,13400,2250,full,semi,121057,9,MIBR,2,0,69bbe1949cf38ab6
10,154231,182992,155511,184907,162186,192722,162634,193307,Virtus.pro,MIBR,5,5,3,2,14600,27700,3300,28250,2250,14900,eco,full,126207,9,MIBR,2,0,69bbe1949cf38ab6
11,162634,193307,163914,195186,171236,203866,171684,204407,Virtus.pro,MIBR,5,6,3,2,24150,30650,25100,28250,23900,3800,full,full,136960,9,MIBR,2,0,69bbe1949cf38ab6
12,171684,204407,172964,206415,179637,214560,183125,218479,Virtus.pro,MIBR,5,7,3,2,15450,44700,16100,28350,15100,26850,force-buy,full,131693,9,MIBR,2,0,69bbe1949cf38ab6
13,183125,218479,184821,220746,192357,229479,192805,230017,Virtus.pro,MIBR,6,7,2,3,4000,4000,5050,4200,3350,3400,pistol,pistol,142680,9,Virtus.pro,2,0,69bbe1949cf38ab6
14,192805,230017,194085,231918,198564,237165,199012,237729,Virtus.pro,MIBR,7,7,2,3,18700,10700,19250,1000,18250,0,semi,eco,92716,9,Virtus.pro,2,0,69bbe1949cf38ab6
15,199012,237729,200292,239494,205152,245519,205600,246064,Virtus.pro,MIBR,7,8,2,3,18500,23000,22200,24000,8700,22100,full,full,101043,8,MIBR,3,0,69bbe1949cf38ab6
16,205600,246064,206880,247888,214240,256619,214688,257180,Virtus.pro,MIBR,7,9,2,3,17400,18650,18150,26500,17150,14300,force-buy,full,136908,12,MIBR,3,0,69bbe1949cf38ab6
17,216880,259945,218160,261725,224286,269090,224734,269648,Virtus.pro,MIBR,7,10,2,3,5950,21500,9400,28300,900,7050,semi,full,118619,8,MIBR,3,0,69bbe1949cf38ab6
18,224734,269648,226014,271585,231706,278438,232154,278989,Virtus.pro,MIBR,7,11,2,3,17350,32200,17750,28300,16750,10800,force-buy,full,114014,7,MIBR,3,0,69bbe1949cf38ab6
19,232154,278989,233434,280804,237237,285399,237685,285966,Virtus.pro,MIBR,7,12,2,3,19300,40700,13600,29250,12800,18750,semi,full,83143,7,MIBR,3,0,69bbe1949cf38ab6
20,237685,285966,238965,287967,243268,293159,243268,293159,Virtus.pro,MIBR,7,13,2,3,19100,44400,26400,30550,25700,14600,full,full,93299,8,MIBR,3,0,69bbe1949cf38ab6
