number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,93,152,11304,13163,19085,21977,19533,22513,Natus Vincere,paiN,0,1,3,2,4000,4000,4200,4500,3400,3300,pistol,pistol,276761,9,paiN,2,0,341d802e05c4673
2,19533,22513,20813,24406,25584,30187,26032,30758,Natus Vincere,paiN,0,2,3,2,10400,18750,10050,19850,9850,18000,force-buy,semi,97313,1,paiN,2,0,341d802e05c4673
3,26032,30758,27312,32630,32369,38753,32817,39287,Natus Vincere,paiN,0,3,3,2,12550,18850,9100,22350,900,5400,semi,full,101383,1,paiN,2,0,341d802e05c4673
4,32817,39287,34097,41205,40570,48976,41018,49537,Natus Vincere,paiN,0,4,3,2,27050,32450,28550,26450,24950,22150,full,full,122865,1,paiN,2,0,341d802e05c4673
5,41018,49537,42298,51596,47430,57795,47878,58346,Natus Vincere,paiN,0,5,3,2,19700,29000,27300,27250,16150,13100,full,full,104719,9,paiN,2,0,341d802e05c4673
6,50687,61910,51967,63625,55645,68139,56093,68675,Natus Vincere,paiN,0,6,3,2,21250,33950,12550,26100,11750,14950,semi,full,78989,9,paiN,2,0,341d802e05c4673
7,56093,68675,57373,70628,60886,74979,61334,75515,Natus Vincere,paiN,1,6,3,2,28000,36650,27900,27650,26900,16700,full,full,79940,8,Natus Vincere,3,0,341d802e05c4673
8,61334,75515,62614,77520,69974,86233,70422,86784,Natus Vincere,paiN,2,6,3,2,18850,27550,29700,25850,14150,24850,full,full,135914,12,Natus Vincere,3,0,341d802e05c4673
9,70422,86784,71702,88527,74816,92424,75264,92984,Natus Vincere,paiN,3,6,3,2,21850,8400,29100,18300,4600,6650,full,force-buy,71520,8,Natus Vincere,3,0,341d802e05c4673
10,75264,92984,76544,94832,78697,97473,79145,98044,Natus Vincere,paiN,4,6,3,2,34800,14050,30450,1900,10600,1100,full,eco,56924,8,Natus Vincere,3,0,341d802e05c4673
