number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,218,368,4246,5281,6968,8422,7416,8943,Natus Vincere,paiN,1,0,3,2,4000,4000,4200,4750,3400,3350,pistol,pistol,102100,8,Natus Vincere,3,0,e1b5625501404064
2,7416,8943,8696,10801,14377,17401,14825,17947,Natus Vincere,paiN,2,0,3,2,18350,11350,20000,2700,17950,1700,semi,eco,107221,8,Natus Vincere,3,0,e1b5625501404064
3,14825,17947,16105,19916,21970,26790,22418,27307,Natus Vincere,paiN,2,1,3,2,18150,23350,22400,23400,6000,22400,semi,full,112102,9,paiN,2,0,e1b5625501404064
4,22418,27307,23698,29308,33031,40269,33479,40829,Natus Vincere,paiN,3,1,3,2,20650,18700,21150,21700,20150,17150,force-buy,full,164318,7,Natus Vincere,3,0,e1b5625501404064
5,33479,40829,34759,42665,40650,49515,41098,50086,Natus Vincere,paiN,4,1,3,2,20100,15250,26950,3700,17850,3100,full,eco,110112,8,Natus Vincere,3,0,e1b5625501404064
6,41098,50086,42378,52045,49273,60247,49721,60777,Natus Vincere,paiN,5,1,3,2,20000,24450,27250,25150,9500,24150,full,full,128810,8,Natus Vincere,3,0,e1b5625501404064
7,49721,60777,51001,62770,59691,72966,60139,73529,Natus Vincere,paiN,6,1,3,2,28250,15500,30350,7650,18700,7250,full,semi,154519,7,Natus Vincere,3,0,e1b5625501404064
8,62280,76246,63560,78052,69816,85531,70264,86073,Natus Vincere,paiN,6,2,3,2,28650,29150,30850,27250,14400,26250,full,full,117705,9,paiN,2,0,e1b5625501404064
9,70264,86073,71544,87964,80503,98451,80951,98984,Natus Vincere,paiN,6,3,3,2,21650,20950,7150,27150,6550,12800,semi,full,156915,1,paiN,2,0,e1b5625501404064
10,83700,102483,84980,104167,93735,114572,94183,115098,Natus Vincere,paiN,6,4,3,2,25200,26850,28200,27250,20350,12900,full,full,153251,1,paiN,2,0,e1b5625501404064
11,94183,115098,95463,117042,102211,125070,102659,125599,Natus Vincere,paiN,7,4,3,2,17450,32450,26900,27650,15500,13950,full,full,126414,8,Natus Vincere,3,0,e1b5625501404064
12,102659,125599,103939,127529,110168,134894,110712,135543,Natus Vincere,paiN,7,5,3,2,19100,28600,29000,26650,17100,26450,full,full,117832,9,paiN,2,0,e1b5625501404064
13,110712,135543,123924,151815,129791,158569,130239,159096,Natus Vincere,paiN,7,6,2,3,4000,4000,4950,4400,3350,3400,pistol,pistol,291899,8,paiN,3,0,e1b5625501404064
14,130239,159096,131519,160941,135894,166103,136342,166678,Natus Vincere,paiN,7,7,2,3,11050,18350,3700,20000,3100,17950,eco,semi,88827,8,paiN,3,0,e1b5625501404064
15,136342,166678,137622,168534,143543,175597,143991,176122,Natus Vincere,paiN,7,8,2,3,20250,18750,21250,25800,20050,11000,full,full,113065,8,paiN,3,0,e1b5625501404064
16,143991,176122,145271,178108,146928,180218,147376,180773,Natus Vincere,paiN,7,9,2,3,15300,25200,7700,29450,7500,15550,semi,full,51924,8,paiN,3,0,e1b5625501404064
17,150024,184385,151304,186018,159368,195522,159816,196042,Natus Vincere,paiN,8,9,2,3,25000,27200,25650,31050,24650,4500,full,full,141183,1,Natus Vincere,2,0,e1b5625501404064
18,159816,196042,161096,197920,167834,206115,168282,206657,Natus Vincere,paiN,8,10,2,3,19050,30300,27150,30000,12800,20300,full,full,127694,8,paiN,3,0,e1b5625501404064
19,168282,206657,169562,208542,176205,216545,176653,217087,Natus Vincere,paiN,8,11,2,3,21050,27750,21000,29300,20300,9800,full,full,125349,7,paiN,3,0,e1b5625501404064
20,179086,220396,180366,222050,188491,231680,188939,232214,Natus Vincere,paiN,9,11,2,3,21950,37050,21900,30250,21100,19150,full,full,143046,9,Natus Vincere,2,0,e1b5625501404064
21,188939,232214,190219,234052,196690,241749,197138,242287,Natus Vincere,paiN,9,12,2,3,18900,26100,23950,26050,17000,25350,full,full,120874,8,paiN,3,0,e1b5625501404064
22,197138,242287,198418,244191,206708,253934,207156,254454,Natus Vincere,paiN,10,12,2,3,17100,18500,19600,27700,16600,16650,force-buy,full,147648,1,Natus Vincere,2,0,e1b5625501404064
23,209278,257107,210558,258886,219521,269392,219969,269917,Natus Vincere,paiN,11,12,2,3,19500,10450,20100,10650,19100,10250,full,force-buy,155736,1,Natus Vincere,2,0,e1b5625501404064
24,219969,269917,221249,271778,229452,281539,229996,282179,Natus Vincere,paiN,12,12,2,3,19100,9700,26100,15200,15800,9150,full,force-buy,147331,9,Natus Vincere,2,0,e1b5625501404064
25,229996,282179,231353,284039,237549,291545,237997,292094,Natus Vincere,paiN,12,13,2,3,62500,62500,27150,31500,26750,31000,full,full,118732,8,paiN,3,1,e1b5625501404064
26,237997,292094,239277,294005,243234,298897,243682,299464,Natus Vincere,paiN,13,13,2,3,45350,49250,27350,31950,26350,10000,full,full,86241,9,Natus Vincere,2,1,e1b5625501404064
27,243682,299464,244962,301409,249558,306963,250102,307632,Natus Vincere,paiN,14,13,2,3,36850,46850,27750,31450,12700,32250,full,full,95064,9,Natus Vincere,2,1,e1b5625501404064
28,253074,311603,254354,313375,257761,317471,258209,318104,Natus Vincere,paiN,15,13,3,2,62500,62500,31600,27150,31700,26650,full,full,74388,8,Natus Vincere,3,1,e1b5625501404064
29,260660,321447,261940,323234,267846,330379,267846,330379,Natus Vincere,paiN,16,13,3,2,57100,31000,31550,27250,7800,26450,full,full,113230,8,Natus Vincere,3,1,e1b5625501404064
