name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
sh1ro,76561198081484775,54,Team Spirit,24,1,8,11,45,3.000000,85.714287,99.761902,1.142857,0.380952,1.857143,4,-1,0,0,0,1,0,0,2095,222,39,10,11,11,13,10,3,2,2,1,1,7,9,9,12,9,1,1,8,2,0,0,8,3,2,1,0,1.795947,1.875473,CSGO-9vc2t-THGUY-Sf8QP-hMYOK-HzQRO,4,0,9cb48de6a17ebe1
donk,76561198386265483,51,Team Spirit,23,7,17,15,65,1.352941,85.714287,118.190475,1.095238,0.809524,6.904762,3,-1,0,0,0,0,0,0,2482,287,145,4,5,5,7,4,2,1,1,0,0,2,4,4,7,4,1,1,5,5,0,0,9,2,2,1,0,1.613838,1.457557,CSGO-ZsU2v-DUbfC-acyi7-Hu4Et-MeG4C,2,0,9cb48de6a17ebe1
woxic,76561198083485506,41,Eternal Fire,17,3,16,9,52,1.062500,66.666672,71.380951,0.809524,0.761905,2.095238,3,-1,0,0,0,2,1,0,1499,166,44,9,10,10,12,9,3,2,2,1,1,6,8,8,11,8,2,1,3,3,0,0,6,4,1,0,0,1.084447,1.064435,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,1,0,9cb48de6a17ebe1
XANTARES,76561198044118796,30,Eternal Fire,13,4,17,12,92,0.764706,71.428574,77.761902,0.619048,0.809524,1.761905,2,-1,0,0,0,0,0,0,1633,260,37,7,8,8,10,7,2,1,1,0,0,5,7,7,10,7,5,5,3,3,0,1,5,4,0,0,0,0.954361,0.783481,CSGO-Zwh2K-kGAt3-9txk7-rqbm6-8LhWA,3,0,9cb48de6a17ebe1
MAJ3R,76561197967432889,21,Eternal Fire,7,4,16,5,71,0.437500,61.904762,46.619049,0.333333,0.761905,1.428571,0,-1,0,0,0,1,0,0,979,193,30,6,7,7,9,6,2,1,1,0,0,4,6,6,9,6,0,1,1,2,0,0,5,1,0,0,0,0.563603,0.500848,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,2,0,9cb48de6a17ebe1
zont1x,76561198995880877,38,Team Spirit,14,6,16,7,50,0.875000,76.190475,84.428574,0.666667,0.761905,3.333333,3,-1,0,0,0,1,0,0,1773,260,70,7,8,8,10,7,3,2,2,1,1,4,6,6,9,6,2,3,2,4,0,1,6,4,0,0,0,1.086479,0.862212,CSGO-YRxPX-pKo3w-qZ2eU-GFa9n-biaAB,3,0,9cb48de6a17ebe1
jottAAA,76561198410750263,37,Eternal Fire,14,3,13,8,57,1.076923,71.428574,83.142860,0.666667,0.619048,3.142857,3,-1,0,0,0,2,0,0,1746,308,66,8,9,9,11,8,2,1,1,0,0,6,8,8,11,8,1,2,3,3,0,0,8,3,0,0,0,1.109499,0.951426,CSGO-hvZ4i-4S8Mt-3e4vy-xcofo-Kj5BO,4,0,9cb48de6a17ebe1
Wicadia,76561198812513923,33,Eternal Fire,15,4,19,10,66,0.789474,71.428574,78.857140,0.714286,0.904762,0.047619,0,-1,0,0,0,0,0,0,1656,250,1,4,5,5,7,4,2,1,1,0,0,2,4,4,7,4,2,2,4,3,0,0,9,3,0,0,0,0.989431,0.757540,CSGO-doKzy-wm9tc-QT4MH-iUsEY-ysjjD,0,0,9cb48de6a17ebe1
chopper,76561198045898864,24,Team Spirit,8,7,13,5,62,0.615385,80.952385,50.333332,0.380952,0.619048,4.285714,1,-1,0,0,0,1,0,0,1057,156,90,5,6,6,8,5,3,2,2,1,1,2,4,4,7,4,3,5,2,5,0,2,6,1,0,0,0,0.846055,0.657469,CSGO-DDMKA-7f8Le-z3na4-y3N5v-BWRZQ,0,0,9cb48de6a17ebe1
magixx,76561199063238565,38,Team Spirit,12,3,12,8,66,1.000000,85.714287,64.714287,0.571429,0.571429,7.047619,2,-1,0,0,0,4,1,0,1359,158,148,5,6,6,8,5,2,1,1,0,0,3,5,5,8,5,4,0,3,5,0,0,8,2,0,0,0,1.097872,0.883179,CSGO-9vKLy-OAOok-Yrj2D-6t3oQ-7T8SA,1,0,9cb48de6a17ebe1
