number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,4645,5626,10173,11886,10621,12426,Team A,Team B,1,0,3,2,4000,4000,4000,4300,3400,3300,pistol,pistol,149610,8,Team A,3,0,ad2b34ad0667c962
2,10621,12426,11901,14156,18287,21623,18735,22174,Team A,Team B,2,0,3,2,18350,10800,18200,1600,16250,1000,semi,eco,115773,8,Team A,3,0,ad2b34ad0667c962
3,18735,22174,20015,23985,26989,32411,27437,32986,Team A,Team B,2,1,3,2,21050,22100,23900,22200,10550,21500,full,full,128864,9,Team B,2,0,ad2b34ad0667c962
4,27437,32986,28717,34731,34180,41193,34628,41743,Team A,Team B,3,1,3,2,17800,18650,17750,25000,16750,8700,force-buy,full,103310,8,Team A,3,0,ad2b34ad0667c962
5,34628,41743,35908,43441,40250,48654,40698,49193,Team A,Team B,4,1,3,2,18800,19450,27350,19300,10650,18800,full,force-buy,86996,8,Team A,3,0,ad2b34ad0667c962
6,40698,49193,72288,88413,76484,93419,76932,93957,Team A,Team B,5,1,3,2,25900,13250,30550,4650,16750,4650,full,eco,556723,8,Team A,3,0,ad2b34ad0667c962
7,76932,93957,78212,95798,85572,104617,86020,105133,Team A,Team B,6,1,3,2,26700,23400,31050,23900,9800,23000,full,full,134189,12,Team A,3,0,ad2b34ad0667c962
8,88506,108608,89786,110317,92481,113730,92929,114265,Team A,Team B,7,1,3,2,34150,14600,33100,12100,16750,8200,full,semi,64476,8,Team A,3,0,ad2b34ad0667c962
9,92929,114265,94209,116236,97577,120332,98025,120889,Team A,Team B,8,1,3,2,34950,23800,32800,24150,15150,22750,full,full,76372,8,Team A,3,0,ad2b34ad0667c962
10,98025,120889,99305,122774,102828,127203,103276,127773,Team A,Team B,8,2,3,2,37350,18350,32600,10150,10750,10150,full,semi,79481,9,Team B,2,0,ad2b34ad0667c962
11,106190,131754,107470,133469,115856,143574,116304,144162,Team A,Team B,8,3,3,2,34200,25850,30250,28350,29250,14800,full,full,148791,1,Team B,2,0,ad2b34ad0667c962
12,116304,144162,117584,146087,120505,149657,121049,150300,Team A,Team B,9,3,3,2,14450,29050,29400,28650,12850,7000,full,full,69171,8,Team A,3,0,ad2b34ad0667c962
13,121049,150300,134243,166450,141402,174548,141850,175071,Team A,Team B,10,3,2,3,4000,4000,4200,4200,3400,3400,pistol,pistol,305237,9,Team A,2,0,ad2b34ad0667c962
14,141850,175071,143130,176956,147449,182083,147897,182621,Team A,Team B,10,4,2,3,18650,11300,18350,11850,17350,11050,semi,force-buy,88268,8,Team B,3,0,ad2b34ad0667c962
15,147897,182621,149177,184427,153736,189911,154184,190448,Team A,Team B,10,5,2,3,9800,18300,9950,21650,9550,17000,force-buy,semi,91767,7,Team B,3,0,ad2b34ad0667c962
16,154184,190448,155464,192309,157821,195194,158269,195756,Team A,Team B,10,6,2,3,14550,20600,14250,25550,13450,16100,force-buy,full,59743,8,Team B,3,0,ad2b34ad0667c962
17,158269,195756,159549,197620,163156,201863,163604,202407,Team A,Team B,10,7,2,3,13700,22250,2800,26900,2600,8200,eco,full,76875,8,Team B,3,0,ad2b34ad0667c962
18,163604,202407,164884,204248,172244,212953,172692,213513,Team A,Team B,10,8,2,3,25600,31800,26250,27900,25250,4000,full,full,132754,12,Team B,3,0,ad2b34ad0667c962
19,174988,216514,176268,218160,178821,221218,179269,221806,Team A,Team B,10,9,2,3,14250,45550,6550,28100,6150,8900,semi,full,59214,8,Team B,3,0,ad2b34ad0667c962
20,181398,224791,182678,226682,190179,235564,190627,236091,Team A,Team B,11,9,2,3,25400,54400,25100,30650,23600,9450,full,full,135612,9,Team A,2,0,ad2b34ad0667c962
21,190627,236091,191907,237986,197369,244524,197817,245048,Team A,Team B,11,10,2,3,19650,51150,25750,31550,15150,30550,full,full,106155,8,Team B,3,0,ad2b34ad0667c962
22,200414,248696,201694,250528,205860,255610,206308,256143,Team A,Team B,12,10,2,3,19800,38350,19200,30050,18500,22900,force-buy,full,87034,9,Team A,2,0,ad2b34ad0667c962
23,206308,256143,207588,257995,213116,264497,213564,265040,Team A,Team B,12,11,2,3,19350,23250,23200,24250,17100,23050,full,full,105161,8,Team B,3,0,ad2b34ad0667c962
24,213564,265040,214844,266814,218279,271190,218279,271190,Team A,Team B,13,11,2,3,18850,10550,14750,31050,13750,14100,force-buy,full,77417,9,Team A,2,0,ad2b34ad0667c962
