name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
MAJ3R,76561197967432889,29,Eternal Fire,9,7,11,7,77,0.818182,72.727272,58.090908,0.409091,0.500000,4.363636,2,-1,0,0,0,1,0,0,1278,236,96,4,4,10,8,4,2,0,0,0,0,2,4,10,8,4,1,1,0,2,0,0,4,1,1,0,0,0.897089,0.856186,CSGO-sueKV-WM8YR-HZ9MS-N7k4K-8MeFO,4,0,3e8f1122a4f9f6e8
huNter,76561198012872053,49,G2,17,5,11,9,52,1.545455,86.363640,73.409088,0.772727,0.500000,6.863636,3,-1,0,0,0,2,1,0,1615,273,151,4,4,10,8,4,3,1,1,1,1,1,3,9,7,3,3,2,4,3,0,0,5,4,0,1,0,1.350900,1.318202,CSGO-7p8aC-3tTU4-pb8GQ-OP9Kq-qKwLA,2,0,3e8f1122a4f9f6e8
m0NESY,76561198074762801,31,G2,13,4,14,6,46,0.928571,77.272728,61.181820,0.590909,0.636364,1.636364,0,-1,0,0,0,0,0,0,1346,134,36,6,6,12,10,6,2,0,0,0,0,4,6,12,10,6,2,1,3,2,0,1,1,6,0,0,0,1.011060,0.949302,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,1,0,3e8f1122a4f9f6e8
Wicadia,76561198812513923,44,Eternal Fire,16,2,13,11,68,1.230769,81.818184,69.727272,0.727273,0.590909,3.500000,2,-1,0,0,0,3,0,0,1534,303,77,5,5,11,9,5,2,0,0,0,0,3,5,11,9,5,1,3,4,3,0,2,5,4,1,0,0,1.204617,1.126775,CSGO-Nj45A-Bd7s3-ATByW-8SOOO-kTJGG,2,0,3e8f1122a4f9f6e8
HeavyGod,76561198068002993,35,G2,12,5,15,12,100,0.800000,72.727272,65.318184,0.545455,0.681818,0.045455,4,-1,0,0,0,1,1,0,1437,341,1,3,3,9,7,3,2,0,0,0,0,1,3,9,7,3,4,2,0,5,0,1,4,4,0,0,0,0.932132,0.821417,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,3e8f1122a4f9f6e8
Snax,76561197982141573,14,G2,4,6,14,3,75,0.285714,68.181816,43.045456,0.181818,0.636364,6.500000,0,-1,0,0,0,0,0,0,947,112,143,4,4,10,8,4,2,0,0,0,0,2,4,10,8,4,2,2,1,2,0,0,4,0,0,0,0,0.542125,0.449309,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,0,0,3e8f1122a4f9f6e8
XANTARES,76561198044118796,30,Eternal Fire,11,9,14,9,81,0.785714,72.727272,64.681816,0.500000,0.636364,0.863636,1,-1,0,0,0,0,0,0,1423,155,19,2,2,8,6,2,2,0,0,0,0,0,2,8,6,2,2,5,0,6,0,3,7,2,0,0,0,0.933144,0.767882,CSGO-Zwh2K-kGAt3-9txk7-rqbm6-8LhWA,3,0,3e8f1122a4f9f6e8
woxic,76561198083485506,39,Eternal Fire,17,4,13,6,35,1.307692,81.818184,73.363640,0.772727,0.590909,5.136364,3,-1,0,0,0,1,0,0,1614,124,113,5,5,11,9,5,2,0,0,0,0,3,5,11,9,5,2,1,6,1,0,0,6,2,1,1,0,1.264598,1.270218,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,3e8f1122a4f9f6e8
jottAAA,76561198410750263,40,Eternal Fire,13,8,18,10,76,0.722222,72.727272,78.818184,0.590909,0.818182,4.772727,1,-1,0,0,0,2,0,0,1734,221,105,4,4,10,8,4,2,0,0,0,0,2,4,10,8,4,2,4,4,5,0,1,5,4,0,0,0,0.955537,0.747869,CSGO-hvZ4i-4S8Mt-3e4vy-xcofo-Kj5BO,1,0,3e8f1122a4f9f6e8
malbsMd,76561198080703143,55,G2,23,3,12,18,78,1.916667,81.818184,97.545456,1.045455,0.545455,2.681818,6,-1,0,0,0,1,1,0,2146,378,59,3,3,9,7,3,3,1,1,1,1,0,2,8,6,2,3,1,4,4,0,0,5,2,2,2,0,1.597403,1.772555,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,3,0,3e8f1122a4f9f6e8
