number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,222,309,3205,4036,10072,11971,10520,12513,Team Spirit,Eternal Fire,0,1,3,2,4000,4000,4350,4500,3450,3400,pistol,pistol,146546,9,Eternal Fire,2,0,59e5b2c76e05bce0
2,10520,12513,11800,14300,13285,16094,13733,16640,Team Spirit,Eternal Fire,0,2,3,2,10950,18650,1000,18400,0,17200,eco,semi,44999,9,Eternal Fire,2,0,59e5b2c76e05bce0
3,13733,16640,15013,18448,21843,26580,22291,27116,Team Spirit,Eternal Fire,1,2,3,2,23250,20700,24050,20350,23050,5300,full,full,124907,7,Team Spirit,3,0,59e5b2c76e05bce0
4,22291,27116,23571,28977,30931,37897,31379,38441,Team Spirit,Eternal Fire,2,2,3,2,19200,26600,28600,26950,15400,22450,full,full,135475,12,Team Spirit,3,0,59e5b2c76e05bce0
5,31379,38441,32659,40299,38202,46884,38650,47417,Team Spirit,Eternal Fire,3,2,3,2,21250,12350,29450,19000,13300,11950,full,force-buy,106095,8,Team Spirit,3,0,59e5b2c76e05bce0
6,38650,47417,39930,49171,44946,55185,45394,55740,Team Spirit,Eternal Fire,4,2,3,2,25500,12600,29450,2800,13600,2600,full,eco,97613,8,Team Spirit,3,0,59e5b2c76e05bce0
7,47378,58548,48658,60334,56018,69019,56466,69579,Team Spirit,Eternal Fire,5,2,3,2,29650,24500,30750,25500,4300,24100,full,full,131579,12,Team Spirit,3,0,59e5b2c76e05bce0
8,56466,69579,57746,71344,60985,75270,61433,75825,Team Spirit,Eternal Fire,6,2,3,2,42500,10700,29750,16150,8400,6150,full,semi,71513,8,Team Spirit,3,0,59e5b2c76e05bce0
9,61433,75825,62713,77659,70782,87316,71230,87856,Team Spirit,Eternal Fire,7,2,3,2,51650,21850,30050,21850,9300,21150,full,full,144397,7,Team Spirit,3,0,59e5b2c76e05bce0
10,73214,90369,74494,92077,82210,101333,82658,101860,Team Spirit,Eternal Fire,7,3,3,2,61300,21600,30750,22200,17150,21200,full,full,137774,9,Eternal Fire,2,0,59e5b2c76e05bce0
11,82658,101860,83938,103892,90881,112323,91329,112840,Team Spirit,Eternal Fire,8,3,3,2,51850,18450,31150,21300,30350,17200,full,full,131479,7,Team Spirit,3,0,59e5b2c76e05bce0
