name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
snow,76561198377335846,43,paiN,17,4,10,9,52,1.700000,85.000000,91.750000,0.850000,0.500000,8.200000,4,-1,0,0,0,1,0,0,1835,254,164,6,10,4,2,6,3,4,1,1,1,3,6,3,1,5,0,2,3,3,0,1,2,3,3,0,0,1.463709,1.467136,CSGO-a7v6E-GC3GN-JfUQj-KqSLV-7T8SA,4,0,4ccce73468468deb
b1t,76561198246607476,34,Natus Vincere,14,1,14,7,50,1.000000,70.000000,78.050003,0.700000,0.700000,4.300000,0,-1,0,0,0,1,0,0,1561,267,86,8,12,6,4,8,2,3,0,0,0,6,9,6,4,8,1,3,2,0,0,0,10,2,0,0,0,1.059195,0.888209,CSGO-543v4-5EKXs-s5J2o-W7GNV-6eK5O,4,0,4ccce73468468deb
Aleksib,76561198013243326,31,Natus Vincere,7,1,13,1,14,0.538462,60.000004,40.599998,0.350000,0.650000,5.050000,3,-1,0,0,0,5,0,0,812,142,101,6,10,4,2,6,2,3,0,0,0,4,7,4,2,6,0,1,4,1,0,0,5,1,0,0,0,0.590482,0.607675,CSGO-SkoGm-N5yir-M8p3V-QyOxC-z2urD,1,0,4ccce73468468deb
nqz,76561198350342505,42,paiN,15,3,12,7,46,1.250000,75.000000,70.349998,0.750000,0.600000,5.450000,3,-1,0,0,0,1,1,0,1407,81,109,10,14,8,6,10,4,5,2,2,2,6,9,6,4,8,3,1,3,3,0,0,8,2,1,0,0,1.177524,1.098779,CSGO-criDo-VMszw-SWGGh-rrowd-Rf9aC,0,0,4ccce73468468deb
Kauez,76561198385657675,44,paiN,19,2,14,10,52,1.357143,70.000000,91.599998,0.950000,0.700000,3.550000,4,-1,0,0,0,1,1,0,1832,363,71,7,11,5,3,7,2,3,0,0,0,5,8,5,3,7,4,1,2,1,0,0,7,0,4,0,0,1.323620,1.387115,CSGO-CUqL5-6bLpJ-bVHm5-wyEOd-2pFKO,3,0,4ccce73468468deb
jL,76561198176878303,24,Natus Vincere,9,5,17,7,77,0.529412,60.000004,62.049999,0.450000,0.850000,2.750000,1,-1,0,0,0,0,0,0,1241,207,55,7,11,5,3,7,2,3,0,0,0,5,8,5,3,7,1,4,0,4,0,0,5,2,0,0,0,0.658900,0.556657,CSGO-ZiV95-nJPYc-wwwAb-6t3aG-AjaAB,2,0,4ccce73468468deb
biguzera,76561198015308884,27,paiN,10,2,12,7,70,0.833333,70.000000,53.200001,0.500000,0.600000,2.000000,0,-1,0,0,0,2,0,0,1064,113,40,6,10,4,2,6,3,4,1,1,1,3,6,3,1,5,3,3,2,3,0,0,10,0,0,0,0,0.865078,0.744889,CSGO-XOwR6-tnYzx-sAK5z-75jhw-K5nQD,1,0,4ccce73468468deb
iM,76561198050250233,33,Natus Vincere,14,3,13,7,50,1.076923,70.000000,79.900002,0.700000,0.650000,5.000000,2,-1,0,0,0,0,0,0,1598,179,100,9,13,7,5,9,2,3,0,0,0,7,10,7,5,9,3,1,2,2,0,1,6,4,0,0,0,1.101722,0.987108,CSGO-rsDHb-QDmGE-VikD2-dApWC-kJCEB,0,0,4ccce73468468deb
w0nderful,76561199063068840,36,Natus Vincere,16,1,16,12,75,1.000000,70.000000,81.699997,0.800000,0.800000,2.500000,1,-1,0,0,0,0,0,0,1634,220,50,8,12,6,4,8,2,3,0,0,0,6,9,6,4,8,4,2,2,3,0,1,7,3,1,0,0,1.104018,1.005986,CSGO-TpLLK-EJ5vT-aYEpF-VphTW-k8aYO,3,0,4ccce73468468deb
davideuS,76561198120491311,30,paiN,12,4,12,9,75,1.000000,75.000000,72.250000,0.600000,0.600000,1.350000,2,-1,0,0,0,0,0,0,1445,213,27,6,10,4,2,6,3,4,1,1,1,3,6,3,1,5,1,2,2,2,0,0,6,0,2,0,0,1.058934,1.002458,CSGO-96eQM-EXDqv-f7hSv-pkU8n-N4SKF,2,0,4ccce73468468deb
