number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,3311,4401,7750,9536,8198,10069,Team A,Team B,0,1,3,2,4000,4000,4800,4450,3400,3450,pistol,pistol,119791,9,Team B,2,0,74f1eea03072e6b4
2,8198,10069,9478,11999,15274,18889,15722,19424,Team A,Team B,0,2,3,2,11000,18600,10200,18200,9300,16650,force-buy,semi,110808,1,Team B,2,0,74f1eea03072e6b4
3,15722,19424,17002,21325,22661,27884,23109,28406,Team A,Team B,0,3,3,2,14600,21850,6700,21750,2350,12100,semi,full,106285,9,Team B,2,0,74f1eea03072e6b4
4,23109,28406,24389,30325,31749,39078,32197,39603,Team A,Team B,1,3,3,2,27950,28100,28500,27550,27500,21250,full,full,134076,12,Team A,3,0,74f1eea03072e6b4
5,35368,44120,36648,45975,40701,51036,41149,51557,Team A,Team B,2,3,3,2,17100,13950,22750,18400,16350,13300,full,force-buy,86888,8,Team A,3,0,74f1eea03072e6b4
6,41149,51557,42429,53503,46531,58507,46979,59049,Team A,Team B,3,3,3,2,18200,10750,25500,2200,14500,1600,full,eco,87315,8,Team A,3,0,74f1eea03072e6b4
7,46979,59049,48259,60810,52905,66370,53353,66891,Team A,Team B,3,4,3,2,22150,20850,26500,21100,4700,20100,full,full,91976,9,Team B,2,0,74f1eea03072e6b4
8,53353,66891,54633,68699,59392,74536,59839,75068,Team A,Team B,3,5,3,2,25650,18600,26300,22650,24800,15600,full,full,96046,9,Team B,2,0,74f1eea03072e6b4
9,59839,75068,61119,76850,67032,83963,67480,84539,Team A,Team B,3,6,3,2,10650,21650,1000,26650,0,8950,eco,full,111751,9,Team B,2,0,74f1eea03072e6b4
10,69464,87040,70744,88925,78583,98450,79031,98994,Team A,Team B,3,7,3,2,22650,30350,24150,26650,22550,5500,full,full,143347,1,Team B,2,0,74f1eea03072e6b4
11,79031,98994,80311,100863,88530,110557,88978,111100,Team A,Team B,3,8,3,2,14600,43250,25350,27750,11850,4700,full,full,145270,9,Team B,2,0,74f1eea03072e6b4
12,91536,114364,92816,116135,98512,122847,99056,123510,Team A,Team B,3,9,3,2,20650,56200,22500,28550,20200,19350,full,full,106574,9,Team B,2,0,74f1eea03072e6b4
13,99056,123510,112207,140105,116646,145172,117094,145711,Team A,Team B,3,10,2,3,4000,4000,4300,4150,3300,3350,pistol,pistol,272147,8,Team B,3,0,74f1eea03072e6b4
14,117094,145711,118374,147469,120450,149982,120898,150539,Team A,Team B,3,11,2,3,11100,18400,2500,20500,2100,17700,eco,semi,53658,8,Team B,3,0,74f1eea03072e6b4
15,120898,150539,122178,152331,129254,160720,129702,161257,Team A,Team B,3,12,2,3,21300,19050,22400,26350,21000,9800,full,full,127907,7,Team B,3,0,74f1eea03072e6b4
16,132116,164535,133396,166363,136676,170259,136676,170259,Team A,Team B,3,13,2,3,17850,26050,19550,29850,18750,20050,force-buy,full,71912,8,Team B,3,0,74f1eea03072e6b4
