checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
3e8f1122a4f9f6e8,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\BLAST Bounty 2025 Season 1 Finals\g2-vs-eternal-fire-m2-dust2.dem,g2-vs-eternal-fire-m2-dust2,2025-01-25T14:20:52-03:00,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,190395,64.000000,78.775387,2974.000000,14059,10231,0,0,casual,0,135,53,135,3315,G2,2,0,24,0
