name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
HeavyGod,76561198068002993,48,G2,16,7,8,9,56,2.000000,87.500000,98.125000,1.000000,0.500000,3.187500,4,-1,0,0,0,3,0,0,1570,145,51,3,4,2,6,2,2,1,0,0,0,1,3,2,6,2,2,1,4,3,0,0,5,1,3,0,0,1.655670,1.606962,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,d8db8a4b337c6ecd
Magnojez,76561198372023214,21,BetBoom,10,2,12,7,70,0.833333,56.250000,54.062500,0.625000,0.750000,4.125000,1,-1,0,0,0,0,0,0,865,179,66,5,6,4,8,4,3,2,1,1,1,2,4,3,7,3,1,4,3,1,0,0,3,2,1,0,0,0.798061,0.907918,CSGO-VcLCF-iKDSt-56GKR-7Vpe2-VtjjD,1,0,d8db8a4b337c6ecd
nafany,76561198059714128,14,BetBoom,6,3,14,3,50,0.428571,56.250000,56.000000,0.375000,0.875000,2.062500,1,-1,0,0,0,0,0,0,896,166,33,4,5,3,7,3,2,1,0,0,0,2,4,3,7,3,0,4,0,3,0,2,4,1,0,0,0,0.527791,0.451797,CSGO-rsVkx-LbszC-GsA4P-jSaXx-ucYHK,2,0,d8db8a4b337c6ecd
m0NESY,76561198074762801,43,G2,16,9,7,7,43,2.285714,81.250000,101.812500,1.000000,0.437500,0.625000,3,-1,0,0,0,2,0,0,1629,102,10,3,4,2,6,2,2,1,0,0,0,1,3,2,6,2,2,2,3,1,0,0,6,2,2,0,0,1.667604,1.585570,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,3,0,d8db8a4b337c6ecd
malbsMd,76561198080703143,36,G2,17,4,15,11,64,1.133333,75.000000,96.812500,1.062500,0.937500,3.312500,3,-1,0,0,0,0,0,0,1549,217,53,3,4,2,6,2,2,1,0,0,0,1,3,2,6,2,2,0,4,5,0,0,3,4,2,0,0,1.362417,1.301370,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,1,0,d8db8a4b337c6ecd
huNter,76561198012872053,39,G2,12,1,7,5,41,1.714286,87.500000,57.500000,0.750000,0.437500,1.875000,3,-1,0,0,0,4,0,0,920,88,30,7,8,6,10,6,4,3,2,2,2,3,5,4,8,4,1,2,3,3,0,2,5,2,1,0,0,1.305533,1.267934,CSGO-7p8aC-3tTU4-pb8GQ-OP9Kq-qKwLA,2,0,d8db8a4b337c6ecd
Snax,76561197982141573,19,G2,4,9,9,1,25,0.444444,81.250000,66.687500,0.250000,0.562500,6.375000,0,-1,0,0,0,0,0,0,1067,158,102,4,5,3,7,3,2,1,0,0,0,2,4,3,7,3,3,1,0,4,0,0,4,0,0,0,0,0.840339,0.566684,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,0,0,d8db8a4b337c6ecd
s1ren,76561198167785069,10,BetBoom,4,2,12,2,50,0.333333,50.000000,35.687500,0.250000,0.750000,1.250000,0,-1,0,0,0,0,0,0,571,120,20,7,8,6,10,6,2,1,0,0,0,5,7,6,10,6,0,2,0,2,0,0,4,0,0,0,0,0.369510,0.413337,CSGO-xyOh8-fYMtT-pUnFf-8rY85-tXcNE,4,0,d8db8a4b337c6ecd
KaiR0N-,76561198157151718,29,BetBoom,14,2,12,10,71,1.166667,87.500000,81.375000,0.875000,0.750000,2.562500,0,-1,0,0,0,0,0,0,1302,235,41,4,5,3,7,3,2,1,0,0,0,2,4,3,7,3,2,0,3,2,0,0,8,0,2,0,0,1.329670,1.153046,CSGO-DOBeN-BoZbA-dzT9D-j4UWL-N3n6J,0,0,d8db8a4b337c6ecd
Ax1Le,76561198045433304,31,BetBoom,12,7,15,9,75,0.800000,75.000000,101.062500,0.750000,0.937500,0.562500,1,-1,0,0,0,0,0,0,1617,233,9,7,8,6,10,6,2,1,0,0,0,5,7,6,10,6,3,0,2,3,0,0,7,1,1,0,0,1.124592,0.822754,CSGO-VUruu-vsXq5-kNiQC-4cVwq-pLDhP,3,0,d8db8a4b337c6ecd
