won,steamid,name,survived,kill_count,match_checksum,tournament
0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561198068422762,frozen,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561198201620490,broky,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561198201620490,broky,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561197989430253,karrigan,0,0,60fb075c6ceb579d,IEM Katowice 2025
0,76561198044118796,XANTARES,0,1,60fb075c6ceb579d,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,60fb075c6ceb579d,IEM Katowice 2025
1,76561198080114546,fame,1,2,24caf48b107978c8,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,1,24caf48b107978c8,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198080114546,fame,1,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561197995817501,FL1T,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561197995817501,FL1T,0,0,24caf48b107978c8,IEM Katowice 2025
1,76561198055109028,ICY,1,2,24caf48b107978c8,IEM Katowice 2025
0,76561198083485506,woxic,0,0,24caf48b107978c8,IEM Katowice 2025
1,76561198044118796,XANTARES,1,2,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198044118796,XANTARES,1,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,1,1,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,1,24caf48b107978c8,IEM Katowice 2025
0,76561198812513923,Wicadia,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198083485506,woxic,0,0,24caf48b107978c8,IEM Katowice 2025
0,76561198055109028,ICY,0,1,24caf48b107978c8,IEM Katowice 2025
1,76561198083485506,woxic,1,1,24caf48b107978c8,IEM Katowice 2025
0,76561198014259134,FL4MUS,0,0,f724d4d6b20a12bb,IEM Katowice 2025
0,76561198014259134,FL4MUS,0,1,f724d4d6b20a12bb,IEM Katowice 2025
0,76561197995817501,FL1T,0,0,f724d4d6b20a12bb,IEM Katowice 2025
0,76561198812513923,Wicadia,0,1,f724d4d6b20a12bb,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561198083485506,woxic,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561197995817501,FL1T,1,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198055109028,ICY,0,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561197995817501,FL1T,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198044045107,electronic,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198044118796,XANTARES,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198410750263,jottAAA,0,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561198410750263,jottAAA,0,2,81aee11eb055c1ff,IEM Katowice 2025
1,76561198055109028,ICY,1,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561198083485506,woxic,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198083485506,woxic,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198055109028,ICY,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198055109028,ICY,0,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561197995817501,FL1T,1,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561198812513923,Wicadia,0,1,81aee11eb055c1ff,IEM Katowice 2025
0,76561198044118796,XANTARES,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561198083485506,woxic,0,0,81aee11eb055c1ff,IEM Katowice 2025
0,76561197995817501,FL1T,1,2,d3c2cd2f022a60c2,IEM Katowice 2025
1,76561198044118796,XANTARES,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198055109028,ICY,1,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,1,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561197995817501,FL1T,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198410750263,jottAAA,1,0,d3c2cd2f022a60c2,IEM Katowice 2025
1,76561198044045107,electronic,1,2,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198055109028,ICY,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198055109028,ICY,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198044045107,electronic,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198055109028,ICY,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198014259134,FL4MUS,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198080114546,fame,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198080114546,fame,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198044118796,XANTARES,0,1,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
1,76561198014259134,FL4MUS,1,2,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198410750263,jottAAA,0,0,d3c2cd2f022a60c2,IEM Katowice 2025
0,76561198083485506,woxic,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197983956651,Magisk,1,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198083485506,woxic,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198410750263,jottAAA,0,1,cbf08c5a4ea5b688,IEM Katowice 2025
1,76561197996678278,TeSeS,1,1,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,1,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198041683378,NiKo,0,1,cbf08c5a4ea5b688,IEM Katowice 2025
1,76561198812513923,Wicadia,1,1,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198410750263,jottAAA,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
1,76561197967432889,MAJ3R,1,2,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197996678278,TeSeS,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198041683378,NiKo,0,1,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688,IEM Katowice 2025
0,76561198057282432,kyxsan,0,1,fbcad246a8dde6be,IEM Katowice 2025
1,76561198044118796,XANTARES,1,1,fbcad246a8dde6be,IEM Katowice 2025
0,76561198083485506,woxic,1,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198057282432,kyxsan,0,2,fbcad246a8dde6be,IEM Katowice 2025
1,76561197967432889,MAJ3R,1,1,fbcad246a8dde6be,IEM Katowice 2025
0,76561198799340122,degster,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198799340122,degster,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198041683378,NiKo,0,1,fbcad246a8dde6be,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,1,fbcad246a8dde6be,IEM Katowice 2025
0,76561198799340122,degster,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561197996678278,TeSeS,0,1,fbcad246a8dde6be,IEM Katowice 2025
1,76561198044118796,XANTARES,1,1,fbcad246a8dde6be,IEM Katowice 2025
0,76561198799340122,degster,0,1,fbcad246a8dde6be,IEM Katowice 2025
1,76561197996678278,TeSeS,1,2,fbcad246a8dde6be,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561197967432889,MAJ3R,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,fbcad246a8dde6be,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198074762801,m0NESY,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198799340122,degster,0,1,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561197982141573,Snax,0,1,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561197982141573,Snax,1,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,e537f0fbeee87b04,IEM Katowice 2025
0,76561198799340122,degster,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,1,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198012872053,huNter-,1,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198041683378,NiKo,0,1,e537f0fbeee87b04,IEM Katowice 2025
1,76561198068002993,HeavyGoD,1,1,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198799340122,degster,0,0,e537f0fbeee87b04,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198068002993,HeavyGoD,1,1,689e7c4b453a1b22,IEM Katowice 2025
0,76561198074762801,m0NESY,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561197982141573,Snax,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22,IEM Katowice 2025
1,76561197983956651,Magisk,1,4,689e7c4b453a1b22,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561197982141573,Snax,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561197982141573,Snax,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198799340122,degster,0,1,689e7c4b453a1b22,IEM Katowice 2025
0,76561198799340122,degster,0,1,689e7c4b453a1b22,IEM Katowice 2025
0,76561198799340122,degster,0,0,689e7c4b453a1b22,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,559ac651f961dcd4,IEM Katowice 2025
1,76561198057282432,kyxsan,1,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198074762801,m0NESY,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198799340122,degster,1,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198012872053,huNter-,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198074762801,m0NESY,0,2,559ac651f961dcd4,IEM Katowice 2025
1,76561197983956651,Magisk,0,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198080703143,malbsMd,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198799340122,degster,0,1,559ac651f961dcd4,IEM Katowice 2025
1,76561197982141573,Snax,1,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198799340122,degster,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198041683378,NiKo,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198057282432,kyxsan,1,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198080703143,malbsMd,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198057282432,kyxsan,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198057282432,kyxsan,0,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198074762801,m0NESY,0,2,559ac651f961dcd4,IEM Katowice 2025
1,76561198041683378,NiKo,1,1,559ac651f961dcd4,IEM Katowice 2025
0,76561197983956651,Magisk,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198799340122,degster,0,1,559ac651f961dcd4,IEM Katowice 2025
0,76561198799340122,degster,0,0,559ac651f961dcd4,IEM Katowice 2025
0,76561198068422762,frozen,0,1,28433542262f6ce8,IEM Katowice 2025
1,76561198144926364,kyuubii,1,1,28433542262f6ce8,IEM Katowice 2025
0,76561197989430253,karrigan,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561198201620490,broky,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561198068422762,frozen,0,2,28433542262f6ce8,IEM Katowice 2025
1,76561198144926364,kyuubii,1,1,28433542262f6ce8,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561198170631091,Krimbo,1,0,28433542262f6ce8,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561198139604328,hyped,0,1,28433542262f6ce8,IEM Katowice 2025
0,76561198144926364,kyuubii,1,1,28433542262f6ce8,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561197989430253,karrigan,0,0,28433542262f6ce8,IEM Katowice 2025
0,76561198144926364,kyuubii,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,19d23a463472ab70,IEM Katowice 2025
1,76561197997351207,rain,1,2,19d23a463472ab70,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561198170631091,Krimbo,1,2,19d23a463472ab70,IEM Katowice 2025
0,76561198201620490,broky,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561198201620490,broky,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561198144926364,kyuubii,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561198201620490,broky,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561197961491680,tabseN,1,1,19d23a463472ab70,IEM Katowice 2025
0,76561198139604328,hyped,0,0,19d23a463472ab70,IEM Katowice 2025
0,76561198170631091,Krimbo,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198170631091,Krimbo,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,0,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,1,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,0,1,d9bcb36f06fcf029,IEM Katowice 2025
1,76561198139604328,hyped,1,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,0,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198170631091,Krimbo,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198139604328,hyped,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561197961491680,tabseN,0,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198078771373,JDC,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561197989430253,karrigan,1,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561197989430253,karrigan,1,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198139604328,hyped,0,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198068422762,frozen,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198068422762,frozen,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198139604328,hyped,0,1,d9bcb36f06fcf029,IEM Katowice 2025
1,76561197997351207,rain,1,1,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198201620490,broky,1,2,d9bcb36f06fcf029,IEM Katowice 2025
1,76561197961491680,tabseN,0,0,d9bcb36f06fcf029,IEM Katowice 2025
0,76561198170631091,Krimbo,1,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561197961491680,tabseN,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561197961491680,tabseN,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198170631091,Krimbo,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561197961491680,tabseN,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198201620490,broky,1,2,d6d0f7100c7b886a,IEM Katowice 2025
1,76561198078771373,JDC,1,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,d6d0f7100c7b886a,IEM Katowice 2025
1,76561197989430253,karrigan,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198170631091,Krimbo,1,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198170631091,Krimbo,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198066693739,EliGE,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561197989430253,karrigan,0,1,d6d0f7100c7b886a,IEM Katowice 2025
1,76561198170631091,Krimbo,1,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198144926364,kyuubii,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198068422762,frozen,1,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198144926364,kyuubii,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198068422762,frozen,1,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198078771373,JDC,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198139604328,hyped,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198144926364,kyuubii,0,0,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198144926364,kyuubii,0,1,d6d0f7100c7b886a,IEM Katowice 2025
0,76561198118646644,Skullz,0,1,37b4c80e049802e4,IEM Katowice 2025
0,76561198067763828,chelo,0,0,37b4c80e049802e4,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198022365638,stavn,0,1,693fb6f5fe54ada3,IEM Katowice 2025
1,76561198058500492,KSCERATO,1,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198164970560,yuurih,0,1,693fb6f5fe54ada3,IEM Katowice 2025
1,76561198005107817,Staehr,1,1,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198164970560,yuurih,0,1,693fb6f5fe54ada3,IEM Katowice 2025
0,76561197960690195,FalleN,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561197987713664,dev1ce,1,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198058500492,KSCERATO,1,2,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198058500492,KSCERATO,1,1,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198067763828,chelo,1,0,693fb6f5fe54ada3,IEM Katowice 2025
1,76561198004115516,cadiaN,1,3,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198067763828,chelo,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198022365638,stavn,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198004115516,cadiaN,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198164970560,yuurih,0,0,693fb6f5fe54ada3,IEM Katowice 2025
0,76561198058500492,KSCERATO,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198022365638,stavn,0,1,a841aa475f35b827,IEM Katowice 2025
0,76561198004115516,cadiaN,0,0,a841aa475f35b827,IEM Katowice 2025
1,76561198118646644,Skullz,0,2,a841aa475f35b827,IEM Katowice 2025
0,76561198004115516,cadiaN,0,1,a841aa475f35b827,IEM Katowice 2025
0,76561198164970560,yuurih,0,2,a841aa475f35b827,IEM Katowice 2025
1,76561197987713664,dev1ce,1,1,a841aa475f35b827,IEM Katowice 2025
0,76561198058500492,KSCERATO,0,1,a841aa475f35b827,IEM Katowice 2025
0,76561198118646644,Skullz,0,1,a841aa475f35b827,IEM Katowice 2025
0,76561198120557348,jabbi,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198118646644,Skullz,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198058500492,KSCERATO,0,0,a841aa475f35b827,IEM Katowice 2025
1,76561198118646644,Skullz,1,1,a841aa475f35b827,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198058500492,KSCERATO,0,2,a841aa475f35b827,IEM Katowice 2025
1,76561197987713664,dev1ce,1,1,a841aa475f35b827,IEM Katowice 2025
0,76561198164970560,yuurih,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198120557348,jabbi,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561198004115516,cadiaN,0,0,a841aa475f35b827,IEM Katowice 2025
0,76561197960690195,FalleN,0,1,b1546cb16ce4f919,IEM Katowice 2025
0,76561198118646644,Skullz,0,0,b1546cb16ce4f919,IEM Katowice 2025
0,76561198164970560,yuurih,0,0,b1546cb16ce4f919,IEM Katowice 2025
0,76561198004115516,cadiaN,0,0,b1546cb16ce4f919,IEM Katowice 2025
1,76561198067763828,chelo,0,1,b1546cb16ce4f919,IEM Katowice 2025
0,76561198120557348,jabbi,1,1,b1546cb16ce4f919,IEM Katowice 2025
0,76561197987713664,dev1ce,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198058500492,KSCERATO,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198004115516,cadiaN,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198058500492,KSCERATO,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198164970560,yuurih,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198022365638,stavn,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197987713664,dev1ce,0,1,7e2a3723b325ac32,IEM Katowice 2025
0,76561198120557348,jabbi,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197960690195,FalleN,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197987713664,dev1ce,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197960690195,FalleN,0,1,7e2a3723b325ac32,IEM Katowice 2025
0,76561197960690195,FalleN,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561197987713664,dev1ce,1,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198118646644,Skullz,0,0,7e2a3723b325ac32,IEM Katowice 2025
0,76561198012872053,huNter-,0,1,1d90a7887b738639,IEM Katowice 2025
0,76561198068422762,frozen,0,0,1d90a7887b738639,IEM Katowice 2025
0,76561198066693739,EliGE,0,0,1d90a7887b738639,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,0,1d90a7887b738639,IEM Katowice 2025
0,76561198201620490,broky,0,1,1d90a7887b738639,IEM Katowice 2025
0,76561198068422762,frozen,0,0,1d90a7887b738639,IEM Katowice 2025
0,76561197982141573,Snax,1,0,1d90a7887b738639,IEM Katowice 2025
0,76561198068002993,HeavyGoD,1,1,1d90a7887b738639,IEM Katowice 2025
0,76561198068002993,HeavyGoD,1,2,45e1ab827f1078e8,IEM Katowice 2025
1,76561197989430253,karrigan,1,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198068422762,frozen,1,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198201620490,broky,0,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198074762801,m0NESY,0,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,0,45e1ab827f1078e8,IEM Katowice 2025
1,76561198068422762,frozen,1,2,45e1ab827f1078e8,IEM Katowice 2025
0,76561198074762801,m0NESY,0,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198068422762,frozen,0,1,45e1ab827f1078e8,IEM Katowice 2025
1,76561198012872053,huNter-,1,1,45e1ab827f1078e8,IEM Katowice 2025
0,76561198068002993,HeavyGoD,0,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198074762801,m0NESY,1,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561198012872053,huNter-,0,1,45e1ab827f1078e8,IEM Katowice 2025
0,76561198068422762,frozen,0,0,45e1ab827f1078e8,IEM Katowice 2025
0,76561197982141573,Snax,0,0,45e1ab827f1078e8,IEM Katowice 2025
