frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
4129,3098,1,4,2,1,76561198157388473,Lucaozy,1,4,5bf3360f6d134a54
4563,3481,1,1,3,0,76561198014259134,FL4MUS,0,0,5bf3360f6d134a54
15131,11946,2,3,2,0,76561197985565685,saffee,0,0,5bf3360f6d134a54
26364,20932,3,2,2,1,76561197985565685,saffee,1,2,5bf3360f6d134a54
26500,21055,3,1,3,0,76561197995817501,FL1T,0,0,5bf3360f6d134a54
51646,41237,4,4,2,0,76561197985565685,saffee,0,1,5bf3360f6d134a54
65665,52045,5,5,2,0,76561198157388473,Lucaozy,0,0,5bf3360f6d134a54
71539,56599,6,4,2,0,76561198010496342,exit,0,0,5bf3360f6d134a54
97115,76946,8,4,2,0,76561198388056582,drop,0,1,5bf3360f6d134a54
106074,83763,9,2,3,0,76561197995817501,FL1T,0,0,5bf3360f6d134a54
116254,92006,10,3,2,0,76561197985565685,saffee,0,1,5bf3360f6d134a54
128711,101778,11,5,2,0,76561198010496342,exit,0,0,5bf3360f6d134a54
136696,107759,12,3,2,0,76561198157388473,Lucaozy,0,0,5bf3360f6d134a54
164065,130208,13,3,3,0,76561198010496342,exit,0,2,5bf3360f6d134a54
165105,131117,13,1,2,1,76561198044045107,electronic,1,1,5bf3360f6d134a54
185761,147469,15,5,3,0,76561198010496342,exit,1,1,5bf3360f6d134a54
194720,154367,16,4,2,0,76561198014259134,FL4MUS,0,0,5bf3360f6d134a54
207879,164836,17,2,3,0,76561198388056582,drop,0,1,5bf3360f6d134a54
208092,165026,17,1,2,1,76561198055109028,ICY,1,1,5bf3360f6d134a54
