frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7569,6339,1,3,2,0,76561198016255205,Twistzz,0,1,570bcf1cea3a6b34
15769,12932,2,2,2,1,76561198001151695,NAF,0,0,570bcf1cea3a6b34
23186,18806,3,2,3,0,76561198060367310,hallzerk,0,0,570bcf1cea3a6b34
30051,24330,4,5,3,0,76561198021715100,JT,0,0,570bcf1cea3a6b34
59646,48758,6,3,3,0,76561198021715100,JT,1,0,570bcf1cea3a6b34
66008,53807,7,4,2,0,76561197977105184,jks,0,0,570bcf1cea3a6b34
71839,58396,8,5,3,0,76561198191236195,Grim,0,0,570bcf1cea3a6b34
81785,66274,9,3,3,0,76561198171719689,Cxzi,1,0,570bcf1cea3a6b34
94987,77088,10,4,2,0,76561198283989223,ultimate,0,1,570bcf1cea3a6b34
106124,85993,11,2,2,1,76561198053126645,NertZ,1,2,570bcf1cea3a6b34
106511,86337,11,1,3,0,76561198171719689,Cxzi,0,0,570bcf1cea3a6b34
114891,93007,12,3,3,0,76561198060367310,hallzerk,0,0,570bcf1cea3a6b34
135767,110194,13,4,2,0,76561198060367310,hallzerk,0,0,570bcf1cea3a6b34
140942,114209,14,3,3,0,76561198053126645,NertZ,0,1,570bcf1cea3a6b34
148073,119945,15,5,3,0,76561198053126645,NertZ,0,0,570bcf1cea3a6b34
163881,132459,17,3,2,0,76561198021715100,JT,0,0,570bcf1cea3a6b34
196551,158744,20,5,2,0,76561198060367310,hallzerk,0,2,570bcf1cea3a6b34
206733,166883,21,3,2,0,76561198191236195,Grim,0,0,570bcf1cea3a6b34
