frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5766,4794,1,3,2,0,76561198377335846,snow,0,0,2e4c30c44c381f4a
12833,10582,2,5,2,0,76561198015308884,biguzera,0,0,2e4c30c44c381f4a
22805,18657,3,3,2,0,76561198350342505,nqz,0,1,2e4c30c44c381f4a
57443,46710,6,5,2,0,76561198120491311,dav1deuS,0,1,2e4c30c44c381f4a
67703,55043,7,5,2,0,76561198350342505,nqz,0,2,2e4c30c44c381f4a
75585,61420,8,4,2,0,76561198377335846,snow,0,0,2e4c30c44c381f4a
81859,66298,9,3,3,0,76561197987713664,dev1ce,1,0,2e4c30c44c381f4a
100221,81900,10,4,3,0,76561198004115516,cadiaN,0,0,2e4c30c44c381f4a
104999,85614,11,4,3,0,76561198120557348,jabbi,0,1,2e4c30c44c381f4a
116772,94923,12,2,3,0,76561197987713664,dev1ce,0,0,2e4c30c44c381f4a
138163,112591,13,3,3,0,76561198120491311,dav1deuS,0,1,2e4c30c44c381f4a
147802,120538,14,2,3,0,76561198377335846,snow,0,0,2e4c30c44c381f4a
154800,126190,15,4,3,0,76561198015308884,biguzera,0,0,2e4c30c44c381f4a
191160,155334,18,2,3,0,76561198377335846,snow,0,1,2e4c30c44c381f4a
191287,155448,18,1,2,1,76561198120557348,jabbi,1,1,2e4c30c44c381f4a
211520,171876,20,2,2,0,76561198005107817,Staehr,1,1,2e4c30c44c381f4a
212828,173009,20,1,3,1,76561198120491311,dav1deuS,1,0,2e4c30c44c381f4a
236291,191887,22,2,3,0,76561198350342505,nqz,0,0,2e4c30c44c381f4a
