checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
9266ec02c32bf917,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025 Play-in\eternal-fire-vs-heroic-m2-anubis.dem,eternal-fire-vs-heroic-m2-anubis,2025-01-30T17:30:42-03:00,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,266768,64.000000,78.751440,4168.000000,14062,10231,0,0,casual,0,203,61,205,3844,Team A,3,1,24,0
