frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5002,4179,1,5,2,0,76561197960690195,FalleN,0,0,2691cc418a36940e
15253,12708,2,3,2,0,76561198067763828,chelo,0,0,2691cc418a36940e
21089,17448,3,2,3,0,76561198342718168,susp,0,0,2691cc418a36940e
32274,26699,4,2,3,0,76561198408199043,phzy,0,1,2691cc418a36940e
32737,27097,4,1,2,1,76561198058500492,KSCERATO,1,1,2691cc418a36940e
41398,34184,5,3,3,0,76561198408199043,phzy,1,1,2691cc418a36940e
50586,41631,6,4,3,0,76561197975129851,Sonic,1,1,2691cc418a36940e
63831,52626,7,2,2,0,76561198164970560,yuurih,0,0,2691cc418a36940e
74098,60704,8,2,2,1,76561198058500492,KSCERATO,1,2,2691cc418a36940e
74143,60745,8,1,3,0,76561197975129851,Sonic,0,0,2691cc418a36940e
83303,68280,9,3,2,0,76561197960690195,FalleN,0,1,2691cc418a36940e
89392,73076,10,4,2,0,76561198058500492,KSCERATO,0,0,2691cc418a36940e
93796,76537,11,5,2,0,76561197960690195,FalleN,0,1,2691cc418a36940e
103490,84262,12,2,3,0,76561198408199043,phzy,0,0,2691cc418a36940e
127273,103443,13,3,3,0,76561197960690195,FalleN,0,1,2691cc418a36940e
135304,110052,14,4,3,0,76561198164970560,yuurih,0,0,2691cc418a36940e
143688,116839,15,2,3,1,76561197960690195,FalleN,1,2,2691cc418a36940e
143699,116849,15,1,2,0,76561197975129851,Sonic,0,0,2691cc418a36940e
155071,126243,16,3,2,0,76561197981849043,stanislaw,0,2,2691cc418a36940e
155864,126931,16,1,3,1,76561197960690195,FalleN,1,1,2691cc418a36940e
184753,150317,18,2,2,0,76561198184153575,JBa,0,1,2691cc418a36940e
184832,150386,18,1,3,1,76561198058500492,KSCERATO,1,1,2691cc418a36940e
196174,159499,19,4,2,0,76561198184153575,JBa,0,0,2691cc418a36940e
200663,162980,20,4,2,0,76561197981849043,stanislaw,0,1,2691cc418a36940e
211339,171670,21,2,3,0,76561198118646644,Skullz,0,0,2691cc418a36940e
222052,180490,22,2,2,0,76561198184153575,JBa,0,0,2691cc418a36940e
241334,196076,24,2,3,0,76561197960690195,FalleN,0,1,2691cc418a36940e
241705,196407,24,1,2,1,76561197981849043,stanislaw,1,1,2691cc418a36940e
265185,215765,26,5,2,0,76561198408199043,phzy,0,1,2691cc418a36940e
277454,225852,27,3,2,0,76561198408199043,phzy,0,0,2691cc418a36940e
282360,229604,28,4,3,0,76561197975129851,Sonic,0,2,2691cc418a36940e
291692,236948,29,2,3,0,76561197975129851,Sonic,0,1,2691cc418a36940e
291718,236971,29,1,2,1,76561198067763828,chelo,1,1,2691cc418a36940e
