number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1648,5027,6144,5347,6537,Team A,Team B,0,1,3,2,4000,4000,4400,4700,3400,3400,pistol,pistol,77285,9,Team B,2,0,27006799e54e274f
2,5347,6537,6627,8357,11278,13890,11598,14287,Team A,Team B,0,2,3,2,11300,18650,11800,18800,10800,17700,force-buy,semi,92508,9,Team B,2,0,27006799e54e274f
3,11598,14287,12878,16085,19741,24188,20061,24591,Team A,Team B,0,3,3,2,13100,19300,1600,19450,1000,6350,eco,semi,124565,9,Team B,2,0,27006799e54e274f
4,20061,24591,21341,26384,30088,36959,30408,37353,Team A,Team B,0,4,3,2,26900,31600,27200,23750,26200,10050,full,full,155602,1,Team B,2,0,27006799e54e274f
5,32937,40699,34217,42452,40575,50185,40895,50585,Team A,Team B,1,4,3,2,18300,40350,15400,27950,9400,12800,semi,full,119344,8,Team A,3,0,27006799e54e274f
6,40895,50585,54756,67146,59910,73557,60230,73939,Team A,Team B,1,5,3,2,26250,35450,29300,23650,18700,22650,full,full,289012,9,Team B,2,0,27006799e54e274f
7,60230,73939,61510,75840,67707,83546,68027,83939,Team A,Team B,2,5,3,2,23250,31450,24400,25400,22600,20000,full,full,120866,8,Team A,3,0,27006799e54e274f
8,70655,87369,71935,89229,77509,96054,77829,96453,Team A,Team B,2,6,3,2,19000,18750,29200,19050,10450,18250,full,force-buy,109266,1,Team B,2,0,27006799e54e274f
9,80563,99827,81843,101556,88708,109866,89028,110259,Team A,Team B,3,6,3,2,20650,19800,26600,27600,19350,8700,full,full,126301,7,Team A,3,0,27006799e54e274f
10,89028,110259,90308,112223,94710,117712,95030,118102,Team A,Team B,4,6,3,2,20600,22100,28750,21000,17600,20200,full,full,93766,8,Team A,3,0,27006799e54e274f
11,95030,118102,96310,119951,102523,127539,102843,127929,Team A,Team B,4,7,3,2,20750,12600,26050,12900,18700,12100,full,force-buy,118727,1,Team B,2,0,27006799e54e274f
12,102843,127929,104123,129634,109798,136636,110342,137302,Team A,Team B,4,8,3,2,9350,19200,19750,24550,9200,14800,force-buy,full,109543,9,Team B,2,0,27006799e54e274f
13,110342,137302,123203,152972,129780,160675,130100,161072,Team A,Team B,5,8,2,3,4000,4000,4650,3800,3450,2800,pistol,pistol,294057,1,Team A,2,0,27006799e54e274f
14,130100,161072,131380,162904,136358,169117,136678,169523,Team A,Team B,6,8,2,3,19550,11300,19500,11550,18200,10300,semi,force-buy,101214,1,Team A,2,0,27006799e54e274f
15,136678,169523,137958,171310,144095,178833,144415,179240,Team A,Team B,7,8,2,3,19150,13000,21000,11350,5700,1200,full,semi,117129,1,Team A,2,0,27006799e54e274f
16,144415,179240,145695,180960,151660,188467,151980,188867,Team A,Team B,8,8,2,3,31850,26300,21000,25850,5400,18100,full,full,116085,9,Team A,2,0,27006799e54e274f
17,153915,191220,155195,192886,160768,199667,161088,200065,Team A,Team B,8,9,2,3,44800,25300,24150,23400,9300,22100,full,full,106272,8,Team B,3,0,27006799e54e274f
18,161088,200065,162368,201809,168571,209528,168891,209929,Team A,Team B,8,10,2,3,42800,20950,25200,26050,24200,10050,full,full,119054,7,Team B,3,0,27006799e54e274f
19,171581,213367,172861,214983,179884,223648,180204,224047,Team A,Team B,9,10,2,3,32000,30200,27250,27250,26550,14750,full,full,129346,1,Team A,2,0,27006799e54e274f
20,180204,224047,181484,225800,186736,232278,187056,232677,Team A,Team B,9,11,2,3,23650,27450,27250,26600,5300,12700,full,full,103554,8,Team B,3,0,27006799e54e274f
21,187056,232677,188336,234382,196183,243797,196503,244205,Team A,Team B,9,12,2,3,26050,32500,24250,29800,23550,18750,full,full,139901,7,Team B,3,0,27006799e54e274f
22,196503,244205,197783,245989,202057,251234,202057,251234,Team A,Team B,9,13,2,3,12200,32900,16800,30350,16000,17900,force-buy,full,88432,8,Team B,3,0,27006799e54e274f
