frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7632,6168,1,4,2,0,76561198186878873,ag1l,0,0,4190a28a28d8d8a7
14252,11360,2,5,2,0,76561198186878873,ag1l,0,0,4190a28a28d8d8a7
23060,18516,3,2,2,0,76561197994395491,roman ,0,1,4190a28a28d8d8a7
25971,21076,3,1,3,1,76561198080114546,fame,1,1,4190a28a28d8d8a7
32119,25619,4,2,3,0,76561197995817501,FL1T,0,0,4190a28a28d8d8a7
41929,33355,5,3,3,0,76561197995817501,FL1T,0,2,4190a28a28d8d8a7
42858,34177,5,1,2,1,76561197994395491,roman ,1,1,4190a28a28d8d8a7
71005,56184,7,5,2,0,76561198065448360,story,0,0,4190a28a28d8d8a7
84221,66570,8,3,2,0,76561198026724513,Shr,0,0,4190a28a28d8d8a7
95273,75277,9,2,3,1,76561197995817501,FL1T,1,2,4190a28a28d8d8a7
95388,75383,9,1,2,0,76561198065448360,story,0,0,4190a28a28d8d8a7
117211,92532,11,3,2,0,76561197994395491,roman ,0,1,4190a28a28d8d8a7
127321,100482,12,2,3,0,76561198080114546,fame,0,1,4190a28a28d8d8a7
127400,100555,12,1,2,1,76561198186878873,ag1l,0,1,4190a28a28d8d8a7
153953,121557,13,2,3,0,76561197997981170,MUTiRiS,0,0,4190a28a28d8d8a7
159736,126227,14,3,3,0,76561197997981170,MUTiRiS,1,1,4190a28a28d8d8a7
191115,151217,16,5,3,0,76561197997981170,MUTiRiS,1,2,4190a28a28d8d8a7
200463,158279,17,4,3,0,76561198186878873,ag1l,0,0,4190a28a28d8d8a7
