name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
dev1ce,76561197987713664,23,Astralis,1,0,2,0,0,0.500000,66.666672,55.333332,0.333333,0.666667,22.000000,1,-1,0,0,0,0,0,0,166,27,66,1,2,2,1,1,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0.658027,0.551116,CSGO-h2u9J-MU5aJ-Y3YVY-eQnXT-Xh5BO,4,0,c63cce56b8892279
insani,76561198061423730,22,MIBR,1,1,1,0,0,1.000000,100.000000,66.333336,0.333333,0.333333,17.333334,2,-1,0,0,0,0,0,0,199,56,52,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.147401,0.823734,CSGO-74q7o-bvpfG-mvA6s-6bAtd-OnMHA,0,0,c63cce56b8892279
saffee,76561197985565685,17,MIBR,2,1,2,0,0,1.000000,100.000000,86.000000,0.666667,0.666667,0.000000,1,-1,0,0,0,0,0,0,258,21,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.320813,1.022969,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,3,0,c63cce56b8892279
exit,76561198010496342,7,MIBR,2,0,0,2,100,2.000000,100.000000,53.666668,0.666667,0.000000,0.000000,0,-1,0,0,0,0,0,0,161,41,0,1,2,2,1,1,0,0,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1.539405,1.568204,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,2,0,c63cce56b8892279
Staehr,76561198005107817,19,Astralis,1,0,2,1,100,0.500000,66.666672,33.333332,0.333333,0.666667,0.000000,2,-1,0,0,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.587627,0.551116,CSGO-X3rjh-2SDus-m5Z4C-Swu3r-QQSFE,1,0,c63cce56b8892279
stavn,76561198022365638,38,Astralis,2,0,1,0,0,2.000000,100.000000,54.000000,0.666667,0.333333,1.000000,2,-1,0,0,0,1,0,0,162,24,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1.362839,1.102232,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,3,0,c63cce56b8892279
Lucaozy,76561198157388473,22,MIBR,1,1,2,1,100,0.500000,100.000000,46.666668,0.333333,0.666667,0.000000,0,-1,0,0,0,0,0,0,140,58,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0.906835,0.551116,CSGO-Qwqhs-DBO4m-hxD3A-8itni-6KchQ,4,0,c63cce56b8892279
drop,76561198388056582,20,MIBR,2,0,1,1,50,2.000000,100.000000,34.000000,0.666667,0.333333,0.000000,2,-1,0,0,0,0,0,0,102,18,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.298839,1.295587,CSGO-xLKWR-n4mRL-LRHtd-3WTmE-z2urD,1,0,c63cce56b8892279
jabbi,76561198120557348,16,Astralis,1,1,2,1,100,0.500000,100.000000,42.333332,0.333333,0.666667,0.000000,0,-1,0,0,0,0,0,0,127,6,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.892968,0.551116,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,2,0,c63cce56b8892279
cadiaN,76561198004115516,23,Astralis,1,1,1,1,100,1.000000,66.666672,33.333332,0.333333,0.333333,0.000000,2,-1,0,0,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.798468,0.823734,CSGO-jaLLt-fVhJi-nd92x-VGVfs-8HSuK,0,0,c63cce56b8892279
