number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1721,5334,6531,5654,6920,Team A,Team B,0,1,3,2,4000,4000,4550,5050,3450,3450,pistol,pistol,81326,9,Team B,2,0,b2c49860d94e5292
2,5654,6920,6934,8613,9662,11933,9982,12328,Team A,Team B,0,2,3,2,10950,18600,11800,19700,10700,17900,force-buy,semi,62433,9,Team B,2,0,b2c49860d94e5292
3,9982,12328,11262,14178,13665,17152,13985,17566,Team A,Team B,0,3,3,2,13750,19050,2300,21250,1900,13250,eco,full,60079,9,Team B,2,0,b2c49860d94e5292
4,13985,17566,15265,19366,18802,23874,19122,24289,Team A,Team B,0,4,3,2,26950,24150,26450,26150,25250,12250,full,full,78561,9,Team B,2,0,b2c49860d94e5292
5,21827,27677,23107,29423,29474,37043,29794,37456,Team A,Team B,0,5,3,2,19900,29750,11300,27450,10900,18750,semi,full,116646,9,Team B,2,0,b2c49860d94e5292
6,29794,37456,31074,39268,33185,42012,33505,42424,Team A,Team B,0,6,3,2,26300,29050,26150,28150,24750,8900,full,full,56741,9,Team B,2,0,b2c49860d94e5292
7,33505,42424,34785,44227,41707,52442,42027,52827,Team A,Team B,0,7,3,2,19450,37900,11700,27550,10650,18650,semi,full,124766,1,Team B,2,0,b2c49860d94e5292
8,44421,55885,45701,57637,49317,62170,49637,62567,Team A,Team B,0,8,3,2,26400,38250,28150,27150,23100,17850,full,full,78274,9,Team B,2,0,b2c49860d94e5292
9,49637,62567,50917,64433,58800,73847,59120,74237,Team A,Team B,0,9,3,2,21000,38050,21300,27550,20300,16950,force-buy,full,140483,1,Team B,2,0,b2c49860d94e5292
10,61549,77359,62829,79192,64683,81571,65003,81980,Team A,Team B,0,10,3,2,18900,39900,17500,27450,16400,20800,semi,full,52457,9,Team B,2,0,b2c49860d94e5292
11,65003,81980,66283,83810,68367,86540,68687,86938,Team A,Team B,0,11,3,2,20700,36650,21100,27050,19600,16450,force-buy,full,56791,9,Team B,2,0,b2c49860d94e5292
12,68687,86938,69967,88695,75791,95894,76335,96548,Team A,Team B,0,12,3,2,18700,37150,19400,27950,18100,10000,force-buy,full,111540,9,Team B,2,0,b2c49860d94e5292
13,76335,96548,90962,114362,93694,117584,94014,117993,Team A,Team B,1,12,2,3,4000,4000,4450,4000,3450,3400,pistol,pistol,261987,9,Team A,2,0,b2c49860d94e5292
14,94014,117993,95294,119671,98526,123537,98846,123925,Team A,Team B,2,12,2,3,18600,10400,20100,1000,17600,0,full,eco,69046,9,Team A,2,0,b2c49860d94e5292
15,98846,123925,100126,125781,104143,130798,104463,131193,Team A,Team B,3,12,2,3,19050,23000,23800,12200,14300,11600,full,semi,85598,1,Team A,2,0,b2c49860d94e5292
16,104463,131193,105743,133041,110961,139402,111281,139788,Team A,Team B,4,12,2,3,23150,26800,23300,28150,19250,20650,full,full,102236,1,Team A,2,0,b2c49860d94e5292
17,113599,142613,114879,144412,117113,147308,117113,147308,Team A,Team B,4,13,2,3,21700,21200,25300,24500,8800,20400,full,full,58472,8,Team B,3,0,b2c49860d94e5292
