name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Tauson,76561198316706174,48,GamerLegion,8,3,10,6,75,0.800000,64.285713,73.500000,0.571429,0.714286,3.285714,3,-1,0,0,0,0,0,0,1029,142,46,2,6,5,3,1,1,0,0,0,0,1,6,5,3,1,1,2,1,1,0,0,4,2,0,0,0,0.900545,0.793965,CSGO-phwUf-T6UD4-4EFi4-eyquk-OYTSH,4,0,524c22e996af05d8
story,76561198065448360,40,SAW,13,2,8,4,30,1.625000,85.714287,92.142860,0.928571,0.571429,3.857143,2,-1,0,0,0,0,0,0,1290,141,54,3,7,6,4,2,1,0,0,0,0,2,7,6,4,2,5,1,0,1,0,0,6,2,1,0,0,1.494335,1.333492,CSGO-KhKBh-xiWn8-k8zp3-CxqdM-tirqK,3,0,524c22e996af05d8
PR,76561198310561479,30,GamerLegion,7,2,13,5,71,0.538462,57.142860,54.285713,0.500000,0.928571,0.214286,1,-1,0,0,0,0,0,0,760,80,3,2,6,5,3,1,1,0,0,0,0,1,6,5,3,1,0,1,1,3,0,1,2,1,1,0,0,0.603870,0.641898,CSGO-ZCfnv-2mwWn-PspZZ-RmXKq-EaVvD,0,0,524c22e996af05d8
Shr,76561198026724513,43,SAW,8,8,9,3,37,0.888889,92.857140,89.642860,0.571429,0.642857,4.071429,1,-1,0,0,0,0,0,0,1255,158,57,2,6,5,3,1,1,0,0,0,0,1,6,5,3,1,1,0,2,2,0,0,5,0,1,0,0,1.234418,0.893816,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,4,0,524c22e996af05d8
ztr,76561199009468655,46,GamerLegion,9,4,8,3,33,1.125000,78.571426,67.500000,0.642857,0.571429,3.000000,1,-1,0,0,0,2,0,0,945,106,42,3,7,6,4,2,2,1,1,1,1,1,6,5,3,1,0,1,3,3,0,0,3,3,0,0,0,1.130614,1.011912,CSGO-rZpZ7-WswDB-rtrYT-t8ANs-8t8rN,3,0,524c22e996af05d8
roman ,76561197994395491,30,SAW,9,2,12,7,77,0.750000,64.285713,79.928574,0.642857,0.857143,0.000000,1,-1,0,0,0,0,0,0,1119,158,0,1,5,4,2,0,1,0,0,0,0,0,5,4,2,0,2,1,1,2,0,0,6,0,1,0,0,0.899610,0.778240,CSGO-QPtP3-N2bZ3-pzaZ9-ayOrc-qat4N,2,0,524c22e996af05d8
MUTiRiS,76561197997981170,49,SAW,12,0,7,5,41,1.714286,71.428574,67.642860,0.857143,0.500000,3.000000,4,-1,0,0,0,1,0,0,947,110,42,2,6,5,3,1,1,0,0,0,0,1,6,5,3,1,1,1,4,1,0,0,3,1,1,1,0,1.273743,1.539397,CSGO-Bd7ys-qT9Ti-9a24R-DZ5Dh-Y2hWA,0,0,524c22e996af05d8
REZ,76561198034172415,50,GamerLegion,11,2,10,7,63,1.100000,64.285713,78.785713,0.785714,0.714286,2.357143,4,-1,0,0,0,2,0,0,1103,190,33,1,5,4,2,0,1,0,0,0,0,0,5,4,2,0,1,5,3,1,0,1,3,1,2,0,0,1.095558,1.180165,CSGO-3UtZZ-SdfmZ-bGNai-4WNVy-t2pxA,1,0,524c22e996af05d8
ag1l,76561198186878873,48,SAW,10,2,10,7,70,1.000000,71.428574,73.214287,0.714286,0.714286,0.000000,3,-1,0,0,0,0,0,0,1025,225,0,2,6,5,3,1,1,0,0,0,0,1,6,5,3,1,1,1,1,2,0,0,6,2,0,0,0,1.068134,0.913321,CSGO-4sopE-UHJUk-V8LSV-FTH4W-X3nQD,1,0,524c22e996af05d8
sl3nd,76561198098071693,41,GamerLegion,11,2,11,4,36,1.000000,85.714287,81.785713,0.785714,0.785714,1.000000,4,-1,0,0,0,1,0,0,1145,85,14,4,8,7,5,3,1,0,0,0,0,3,8,7,5,3,2,1,3,4,0,0,7,2,0,0,0,1.223523,0.914581,CSGO-7Wjo5-HxVV9-KsUAv-vXnWu-hCtdA,2,0,524c22e996af05d8
