number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1265,1727,2912,3746,3232,4132,Team A,Team B,1,0,3,2,4000,4000,4750,5200,3550,3400,pistol,pistol,46006,8,Team A,3,0,eadba096300e07f7
2,3232,4132,4512,6006,9040,11409,9360,11808,Team A,Team B,2,0,3,2,18200,10700,17900,1100,16500,300,semi,eco,89395,8,Team A,3,0,eadba096300e07f7
3,9360,11808,10640,13629,16229,20341,16549,20732,Team A,Team B,3,0,3,2,20950,22700,22700,23200,10900,22400,full,full,104825,7,Team A,3,0,eadba096300e07f7
4,16549,20732,17829,22490,21893,27551,22213,27929,Team A,Team B,4,0,3,2,30350,18400,29350,8200,9800,8800,full,semi,83769,8,Team A,3,0,eadba096300e07f7
5,22213,27929,23493,29796,29556,37000,29876,37390,Team A,Team B,5,0,3,2,38300,26900,30250,26600,9800,25900,full,full,111434,8,Team A,3,0,eadba096300e07f7
6,32020,40305,33300,42054,38604,48378,38924,48770,Team A,Team B,6,0,3,2,46250,18700,30650,10350,19300,10150,full,semi,99174,8,Team A,3,0,eadba096300e07f7
7,38924,48770,40204,50541,46948,58554,47268,58944,Team A,Team B,7,0,3,2,44700,25850,30450,26450,9600,25450,full,full,120193,8,Team A,3,0,eadba096300e07f7
8,49284,61526,50564,63244,58835,73158,59155,73541,Team A,Team B,8,0,3,2,52650,18100,30650,9500,19100,9600,full,semi,142895,7,Team A,3,0,eadba096300e07f7
9,59155,73541,60435,75453,67795,84347,68115,84716,Team A,Team B,9,0,3,2,52650,29800,30750,27250,23900,26550,full,full,132748,12,Team A,3,0,eadba096300e07f7
10,70326,87708,71606,89523,73547,92097,73867,92488,Team A,Team B,10,0,3,2,46200,17450,29000,24050,15900,17000,full,full,53917,8,Team A,3,0,eadba096300e07f7
11,73867,92488,75147,94312,76566,96157,76886,96575,Team A,Team B,11,0,3,2,48050,17750,28700,10700,11650,10500,full,semi,45072,8,Team A,3,0,eadba096300e07f7
12,76886,96575,78166,98445,81546,102652,82090,103312,Team A,Team B,12,0,3,2,54150,24550,28500,24100,10000,23200,full,full,74654,7,Team A,3,0,eadba096300e07f7
13,82090,103312,95563,121128,97843,123808,98163,124213,Team A,Team B,12,1,2,3,4000,4000,4450,4000,3450,3400,pistol,pistol,251787,8,Team B,3,0,eadba096300e07f7
14,100476,127431,101756,129279,105512,133756,105832,134153,Team A,Team B,12,2,2,3,10350,18350,10350,20650,10150,17750,force-buy,semi,77700,8,Team B,3,0,eadba096300e07f7
15,105832,134153,112716,143169,114151,144996,114471,145400,Team A,Team B,12,3,2,3,12500,19250,2900,25200,2300,10600,eco,full,133202,8,Team B,3,0,eadba096300e07f7
16,114471,145400,115751,147311,118887,151188,119207,151595,Team A,Team B,12,4,2,3,24700,27300,25000,29900,23800,8750,full,full,71103,8,Team B,3,0,eadba096300e07f7
17,119207,151595,120487,153602,123341,157276,123341,157276,Team A,Team B,13,4,2,3,26450,35100,10100,30650,9800,8800,semi,full,69789,9,Team A,2,0,eadba096300e07f7
