frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
7954,6462,1,2,2,1,76561198157388473,Lucaozy,1,2,7daded92331b1937
8420,6873,1,1,3,0,76561197995817501,FL1T,0,0,7daded92331b1937
14933,11859,2,2,2,1,76561198010496342,exit,1,2,7daded92331b1937
15156,12056,2,1,3,0,76561198044045107,electronic,0,0,7daded92331b1937
36538,29193,4,3,2,0,76561198010496342,exit,0,0,7daded92331b1937
61280,49287,6,2,3,0,76561198055109028,ICY,0,2,7daded92331b1937
61676,49634,6,1,2,1,76561197985565685,saffee,0,0,7daded92331b1937
71098,56974,7,3,2,0,76561198010496342,exit,0,0,7daded92331b1937
81784,65417,8,3,2,0,76561198010496342,exit,1,1,7daded92331b1937
87593,69787,9,4,2,0,76561198010496342,exit,0,0,7daded92331b1937
99075,78400,10,5,2,0,76561198010496342,exit,0,0,7daded92331b1937
106989,84411,11,3,2,0,76561198061423730,insani,0,0,7daded92331b1937
114053,89762,12,2,2,0,76561197985565685,saffee,0,0,7daded92331b1937
139076,110187,13,3,3,0,76561198157388473,Lucaozy,0,0,7daded92331b1937
145492,115194,14,5,3,0,76561198157388473,Lucaozy,0,0,7daded92331b1937
154409,122214,15,4,3,0,76561198157388473,Lucaozy,0,2,7daded92331b1937
162910,128860,16,3,3,0,76561198388056582,drop,0,0,7daded92331b1937
191112,150982,18,4,2,0,76561198080114546,fame,0,0,7daded92331b1937
200831,158802,19,4,2,0,76561198014259134,FL4MUS,0,0,7daded92331b1937
207525,163863,20,2,2,0,76561198044045107,electronic,0,1,7daded92331b1937
207558,163890,20,1,3,1,76561198010496342,exit,1,1,7daded92331b1937
221628,174978,21,2,3,0,76561197985565685,saffee,1,1,7daded92331b1937
222441,175687,21,1,2,1,76561198055109028,ICY,1,0,7daded92331b1937
231944,183109,22,4,2,0,76561198055109028,ICY,1,0,7daded92331b1937
238865,188411,23,5,3,0,76561197985565685,saffee,0,0,7daded92331b1937
