number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1919,6343,7776,6663,8164,Team A,Team B,0,1,3,2,4000,4000,4300,4300,3300,3300,pistol,pistol,96552,9,Team B,2,0,5bf3360f6d134a54
2,6663,8164,7943,10186,12672,15959,12992,16350,Team A,Team B,1,1,3,2,11400,18450,11950,18900,10850,17700,force-buy,semi,96800,8,Team A,3,0,5bf3360f6d134a54
3,12992,16350,14272,18276,21210,26673,21530,27062,Team A,Team B,1,2,3,2,19800,8950,22300,8700,13200,8500,semi,force-buy,128194,9,Team B,2,0,5bf3360f6d134a54
4,21530,27062,35833,45020,41423,51859,41743,52267,Team A,Team B,2,2,3,2,15100,18500,15650,21450,14550,16600,force-buy,full,307937,8,Team A,3,0,5bf3360f6d134a54
5,44843,56565,46123,58482,52505,66185,52825,66607,Team A,Team B,3,2,3,2,18300,9500,25500,9400,13650,8900,full,force-buy,119464,8,Team A,3,0,5bf3360f6d134a54
6,52825,66607,54105,68445,56789,71767,57109,72160,Team A,Team B,4,2,3,2,23600,10100,26950,1000,5400,0,full,eco,64078,8,Team A,3,0,5bf3360f6d134a54
7,57109,72160,63063,80117,70423,88808,70743,89206,Team A,Team B,5,2,3,2,35950,22400,30450,23100,10150,21800,full,full,206740,12,Team A,3,0,5bf3360f6d134a54
8,70743,89206,72023,91047,77008,97189,77328,97584,Team A,Team B,6,2,3,2,42950,9900,31050,14400,13200,5900,full,semi,99135,8,Team A,3,0,5bf3360f6d134a54
9,77328,97584,78608,99576,84166,106533,84486,106921,Team A,Team B,6,3,3,2,47500,21600,30450,22500,13700,21300,full,full,111131,9,Team B,2,0,5bf3360f6d134a54
10,84486,106921,85766,108864,93123,117534,93443,117912,Team A,Team B,7,3,3,2,41700,18350,30850,23600,30050,15000,full,full,131795,8,Team A,3,0,5bf3360f6d134a54
11,96547,121899,97827,123713,101904,128857,102224,129279,Team A,Team B,8,3,3,2,29200,18750,29700,11900,20100,11700,full,semi,86406,8,Team A,3,0,5bf3360f6d134a54
12,102224,129279,103504,131306,108176,137173,108720,137826,Team A,Team B,9,3,3,2,26850,24700,31950,25650,8000,24650,full,full,98030,8,Team A,3,0,5bf3360f6d134a54
13,108720,137826,123598,156488,131643,165692,131963,166086,Team A,Team B,10,3,2,3,4000,4000,4200,4000,3400,3200,pistol,pistol,346049,9,Team A,2,0,5bf3360f6d134a54
14,131963,166086,133243,168105,140700,177087,141020,177486,Team A,Team B,11,3,2,3,18650,11500,19200,11600,18100,10900,semi,force-buy,136614,1,Team A,2,0,5bf3360f6d134a54
15,141020,177486,142300,179493,148971,187477,149291,187851,Team A,Team B,12,3,2,3,19850,13800,20500,5700,9200,1500,full,semi,124071,1,Team A,2,0,5bf3360f6d134a54
16,149291,187851,150571,189902,155207,195695,155527,196097,Team A,Team B,12,4,2,3,30550,27400,21950,28500,8200,26500,full,full,97409,8,Team B,3,0,5bf3360f6d134a54
17,155527,196097,156807,198025,165496,208620,165496,208620,Team A,Team B,13,4,2,3,25150,21550,23550,30250,22550,9500,full,full,155514,9,Team A,2,0,5bf3360f6d134a54
