number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1263,1663,8221,9735,8541,10116,Team A,Team B,0,1,3,2,4000,4000,4200,4750,3400,3450,pistol,pistol,120824,9,Team B,2,0,8ba8780c2294ec78
2,8541,10116,9821,12171,15296,18921,15616,19323,Team A,Team B,0,2,3,2,11300,18600,10250,19300,10050,18300,force-buy,semi,109293,9,Team B,2,0,8ba8780c2294ec78
3,15616,19323,16896,21382,20534,25739,20854,26123,Team A,Team B,0,3,3,2,14150,18950,2600,22950,2400,13100,eco,full,79639,9,Team B,2,0,8ba8780c2294ec78
4,20854,26123,22134,28127,25798,32786,26118,33174,Team A,Team B,1,3,3,2,27450,23900,27850,21900,26550,16500,full,full,82705,8,Team A,3,0,8ba8780c2294ec78
5,26118,33174,27398,35129,36466,45922,36786,46309,Team A,Team B,2,3,3,2,18650,15300,27900,15450,14250,14850,full,force-buy,158236,7,Team A,3,0,8ba8780c2294ec78
6,36786,46309,38066,48307,43650,54986,43970,55365,Team A,Team B,2,4,3,2,23700,14150,28900,2900,19200,2900,full,eco,107704,1,Team B,2,0,8ba8780c2294ec78
7,46988,59346,48268,61162,55628,70093,55948,70470,Team A,Team B,3,4,3,2,14900,30250,19100,25600,13600,21900,force-buy,full,133398,12,Team A,3,0,8ba8780c2294ec78
8,58774,74166,60054,76011,66923,84319,67243,84722,Team A,Team B,4,4,3,2,19650,13950,28000,18700,9750,13100,full,force-buy,126025,8,Team A,3,0,8ba8780c2294ec78
9,67243,84722,68523,86583,70592,89228,70912,89618,Team A,Team B,5,4,3,2,27650,11250,28250,2300,18750,1200,full,eco,55931,8,Team A,3,0,8ba8780c2294ec78
10,70912,89618,72192,91479,79144,99909,79464,100279,Team A,Team B,5,5,3,2,26450,22650,29900,23600,13950,22000,full,full,127738,1,Team B,2,0,8ba8780c2294ec78
11,79464,100279,80744,102152,84705,106987,85025,107394,Team A,Team B,5,6,3,2,19900,19050,30200,22250,15000,14700,full,full,83264,9,Team B,2,0,8ba8780c2294ec78
12,85025,107394,86305,109396,89921,113887,90465,114549,Team A,Team B,5,7,3,2,14700,22400,14450,26700,14150,14600,force-buy,full,80595,9,Team B,2,0,8ba8780c2294ec78
13,90465,114549,105641,132969,107640,135363,107960,135765,Team A,Team B,5,8,2,3,4000,4000,4300,4850,3300,3550,pistol,pistol,258357,8,Team B,3,0,8ba8780c2294ec78
14,107960,135765,109240,137615,111359,140155,111679,140552,Team A,Team B,5,9,2,3,10500,18200,1500,18900,700,16850,eco,semi,54491,8,Team B,3,0,8ba8780c2294ec78
15,111679,140552,112959,142527,119698,150554,120018,150930,Team A,Team B,6,9,2,3,21800,20300,22500,20700,21500,5100,full,semi,124151,1,Team A,2,0,8ba8780c2294ec78
16,123086,155059,124366,156967,130483,164251,130803,164650,Team A,Team B,6,10,2,3,19300,24000,25100,26350,16300,21250,full,full,114097,8,Team B,3,0,8ba8780c2294ec78
17,130803,164650,132083,166472,138120,173733,138440,174132,Team A,Team B,6,11,2,3,12800,20500,6400,28700,2700,11500,semi,full,112744,8,Team B,3,0,8ba8780c2294ec78
18,138440,174132,139720,176122,148757,187164,149077,187540,Team A,Team B,7,11,2,3,21750,26550,22050,29750,21050,9900,full,full,161761,1,Team A,2,0,8ba8780c2294ec78
19,151820,191080,153100,192973,162356,204040,162676,204428,Team A,Team B,8,11,2,3,19100,23350,26550,28950,8650,15950,full,full,160868,1,Team A,2,0,8ba8780c2294ec78
20,162676,204428,163956,206447,171525,215699,171845,216081,Team A,Team B,9,11,2,3,29150,17300,27450,26600,13700,16300,full,full,139903,1,Team A,2,0,8ba8780c2294ec78
21,174244,219272,175524,221056,179415,225831,179735,226223,Team A,Team B,10,11,2,3,33650,13600,27450,25650,13950,10900,full,full,81414,9,Team A,2,0,8ba8780c2294ec78
22,179735,226223,181015,228140,183205,230849,183525,231230,Team A,Team B,10,12,2,3,37250,17800,27450,6800,8200,6600,full,semi,57421,8,Team B,3,0,8ba8780c2294ec78
23,183525,231230,184805,233233,194397,244648,194717,245021,Team A,Team B,11,12,2,3,37050,28950,27350,30300,26350,23600,full,full,166553,1,Team A,2,0,8ba8780c2294ec78
24,194717,245021,195997,246906,199890,251716,200434,252369,Team A,Team B,12,12,2,3,29100,17650,28650,29700,11650,15050,full,full,83102,9,Team A,2,0,8ba8780c2294ec78
25,202978,255674,207755,261899,215348,271133,215668,271523,Team A,Team B,13,12,2,3,62500,62500,27450,29100,26450,28100,full,full,191887,1,Team A,2,1,8ba8780c2294ec78
26,215668,271523,216948,273625,224910,283138,225230,283514,Team A,Team B,14,12,2,3,54750,44600,27750,30000,26950,24350,full,full,144173,1,Team A,2,1,8ba8780c2294ec78
27,232832,293298,234112,295252,240223,302743,240767,303398,Team A,Team B,14,13,2,3,46500,32750,28750,31600,19750,27800,full,full,117237,7,Team B,3,1,8ba8780c2294ec78
28,240767,303398,242047,305330,249269,314078,249589,314465,Team A,Team B,15,13,3,2,62500,62500,29650,25500,28950,24700,full,full,132567,8,Team A,3,1,8ba8780c2294ec78
29,249589,314465,250869,316524,256416,323353,256736,323746,Team A,Team B,15,14,3,2,51100,48200,29800,28450,20400,28050,full,full,110323,1,Team B,2,1,8ba8780c2294ec78
30,256736,323746,258016,325695,266879,336364,267423,337012,Team A,Team B,15,15,3,2,37800,38350,31450,31100,16600,22000,full,full,156623,9,Team B,2,1,8ba8780c2294ec78
31,267423,337012,274320,345716,280259,352838,280579,353224,Team A,Team B,15,16,3,2,62500,62500,29100,27450,28100,26650,full,full,196442,1,Team B,2,2,8ba8780c2294ec78
32,282710,356094,283990,357854,291417,366857,291737,367247,Team A,Team B,16,16,3,2,44300,54650,29400,27550,21500,12900,full,full,133597,7,Team A,3,2,8ba8780c2294ec78
33,291737,367247,293017,369251,299863,377477,300407,378122,Team A,Team B,16,17,3,2,42100,52650,31450,28250,24500,28150,full,full,126981,1,Team B,2,2,8ba8780c2294ec78
34,303196,381780,304476,383634,313741,394894,314061,395303,Team A,Team B,16,18,2,3,62500,62500,27450,29200,26450,28800,full,full,162779,7,Team B,3,2,8ba8780c2294ec78
35,314061,395303,315341,397330,319086,401989,319086,401989,Team A,Team B,16,19,2,3,35400,45900,27750,31050,26950,24250,full,full,82991,8,Team B,3,2,8ba8780c2294ec78
