frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5887,4828,1,2,3,0,76561198016255205,Twistzz,0,1,391305308d8bb198
6555,5424,1,1,2,1,76561198410085211,nicx,0,1,391305308d8bb198
20525,16662,3,4,3,0,76561198016255205,Twistzz,0,0,391305308d8bb198
26501,21381,4,4,2,0,76561198171719689,Cxzi,0,1,391305308d8bb198
40174,32595,5,2,2,0,76561198191236195,Grim,0,0,391305308d8bb198
52120,42472,6,5,2,0,76561198060367310,hallzerk,0,0,391305308d8bb198
60087,48819,7,2,3,0,76561198001151695,NAF,0,1,391305308d8bb198
60559,49239,7,1,2,1,76561198410085211,nicx,1,1,391305308d8bb198
64599,52361,8,5,2,0,76561198410085211,nicx,0,1,391305308d8bb198
83674,67612,10,3,2,0,76561198060367310,hallzerk,0,0,391305308d8bb198
89698,72319,11,3,2,0,76561198021715100,JT,0,0,391305308d8bb198
96315,77524,12,4,2,0,76561198171719689,Cxzi,0,1,391305308d8bb198
116855,94467,13,4,2,0,76561198283989223,ultimate,0,0,391305308d8bb198
123953,100166,14,2,3,1,76561198060367310,hallzerk,1,2,391305308d8bb198
124059,100261,14,1,2,0,76561198001151695,NAF,0,0,391305308d8bb198
137949,111942,15,3,2,0,76561198283989223,ultimate,0,2,391305308d8bb198
138541,112460,15,1,3,1,76561198021715100,JT,1,1,391305308d8bb198
147578,119596,16,4,2,0,76561197977105184,jks,0,0,391305308d8bb198
162280,131481,17,3,3,0,76561198171719689,Cxzi,0,0,391305308d8bb198
179193,145052,19,3,3,0,76561198410085211,nicx,0,0,391305308d8bb198
194014,156991,20,2,3,1,76561198191236195,Grim,1,2,391305308d8bb198
194068,157041,20,1,2,0,76561197977105184,jks,0,0,391305308d8bb198
201418,162866,21,4,2,0,76561198053126645,NertZ,0,0,391305308d8bb198
208456,168407,22,2,3,0,76561198191236195,Grim,0,0,391305308d8bb198
217862,175830,23,4,3,0,76561198021715100,JT,0,0,391305308d8bb198
228087,184147,24,3,3,0,76561198191236195,Grim,0,0,391305308d8bb198
