steamid,name,player side,start money,money spent,equipment value,type,round,match checksum
76561198120491311,dav1deuS,2,800,700,900,pistol,1,793d2f5ca174881a
76561198098071693,sl3nd,3,800,650,850,pistol,1,793d2f5ca174881a
76561198015308884,biguzera,2,800,650,850,pistol,1,793d2f5ca174881a
76561199009468655,ztr,3,800,800,1000,pistol,1,793d2f5ca174881a
76561198316706174,Tauson,3,800,650,850,pistol,1,793d2f5ca174881a
76561198350342505,nqz,2,800,650,850,pistol,1,793d2f5ca174881a
76561198385657675,kauez,2,800,650,850,pistol,1,793d2f5ca174881a
76561198034172415,REZ,3,800,650,850,pistol,1,793d2f5ca174881a
76561198310561479,PR,3,800,650,850,pistol,1,793d2f5ca174881a
76561198377335846,snow,2,800,650,850,pistol,1,793d2f5ca174881a
76561198034172415,REZ,3,3400,3350,3550,semi,2,793d2f5ca174881a
76561198316706174,Tauson,3,3400,3250,5100,full,2,793d2f5ca174881a
76561198120491311,dav1deuS,2,2000,2000,2000,force-buy,2,793d2f5ca174881a
76561198377335846,snow,2,2050,2000,2200,force-buy,2,793d2f5ca174881a
76561198385657675,kauez,2,2050,2000,2000,force-buy,2,793d2f5ca174881a
76561199009468655,ztr,3,3550,3550,3750,semi,2,793d2f5ca174881a
76561198350342505,nqz,2,2050,2050,2550,force-buy,2,793d2f5ca174881a
76561198015308884,biguzera,2,2350,2200,2200,force-buy,2,793d2f5ca174881a
76561198098071693,sl3nd,3,3700,3550,3750,semi,2,793d2f5ca174881a
76561198310561479,PR,3,4300,4200,4400,semi,2,793d2f5ca174881a
76561198034172415,REZ,3,3900,2300,5400,full,3,793d2f5ca174881a
76561198377335846,snow,2,2450,300,800,eco,3,793d2f5ca174881a
76561198350342505,nqz,2,2400,300,500,eco,3,793d2f5ca174881a
76561198120491311,dav1deuS,2,2400,300,500,eco,3,793d2f5ca174881a
76561198385657675,kauez,2,2750,700,700,eco,3,793d2f5ca174881a
76561198015308884,biguzera,2,2550,500,700,eco,3,793d2f5ca174881a
76561198310561479,PR,3,3650,1300,5400,full,3,793d2f5ca174881a
76561198316706174,Tauson,3,3400,1000,5800,full,3,793d2f5ca174881a
76561198098071693,sl3nd,3,3700,1850,5600,full,3,793d2f5ca174881a
76561199009468655,ztr,3,4450,4100,3950,semi,3,793d2f5ca174881a
76561198385657675,kauez,2,4650,4900,4200,full,4,793d2f5ca174881a
76561199009468655,ztr,3,6500,1500,5600,full,4,793d2f5ca174881a
76561198034172415,REZ,3,4350,5200,5400,full,4,793d2f5ca174881a
76561198316706174,Tauson,3,3900,5850,5800,full,4,793d2f5ca174881a
76561198120491311,dav1deuS,2,4100,4900,5100,full,4,793d2f5ca174881a
76561198310561479,PR,3,7800,1300,5400,full,4,793d2f5ca174881a
76561198098071693,sl3nd,3,6100,3200,5100,full,4,793d2f5ca174881a
76561198015308884,biguzera,2,4350,4900,5100,full,4,793d2f5ca174881a
76561198377335846,snow,2,4250,4800,5000,full,4,793d2f5ca174881a
76561198350342505,nqz,2,5300,4900,4100,full,4,793d2f5ca174881a
