frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
4779,3912,1,5,2,0,76561198031890115,Lucky,0,0,b4c6188c4486cbd4
13602,11012,2,4,2,0,76561198045739761,Maka,0,0,b4c6188c4486cbd4
38721,31281,4,5,3,0,76561198098463229,regali,0,2,b4c6188c4486cbd4
44937,36303,5,5,3,0,76561198098463229,regali,0,1,b4c6188c4486cbd4
66153,53667,7,3,2,0,76561198045739761,Maka,0,2,b4c6188c4486cbd4
67086,54477,7,1,3,1,76561198098463229,regali,1,1,b4c6188c4486cbd4
76601,61815,8,4,2,0,76561198168198200,Ex3rcice,0,3,b4c6188c4486cbd4
79674,64516,8,1,3,1,76561198072321716,Liazz,1,1,b4c6188c4486cbd4
96065,77490,9,5,3,0,76561198072321716,Liazz,1,1,b4c6188c4486cbd4
129388,104572,12,2,2,1,76561198045739761,Maka,0,1,b4c6188c4486cbd4
129994,105097,12,1,3,0,76561198052888143,Vexite,0,1,b4c6188c4486cbd4
154469,125378,13,5,3,0,76561198031890115,Lucky,0,0,b4c6188c4486cbd4
188134,152999,16,3,2,0,76561198072321716,Liazz,0,0,b4c6188c4486cbd4
193523,157291,17,3,2,0,76561197987212623,INS,0,0,b4c6188c4486cbd4
202163,164366,18,5,2,0,76561198052888143,Vexite,0,0,b4c6188c4486cbd4
215948,175376,19,4,2,0,76561198061801241,dexter,0,1,b4c6188c4486cbd4
222748,180615,20,5,2,0,76561198052888143,Vexite,0,0,b4c6188c4486cbd4
