frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
17326,14060,2,2,2,0,76561198080114546,fame,0,1,ef753259c87d4591
17469,14186,2,1,3,1,76561198377335846,snow,1,1,ef753259c87d4591
25363,20447,3,2,2,0,76561198055109028,ICY,0,1,ef753259c87d4591
25590,20649,3,1,3,1,76561198015308884,biguzera,1,1,ef753259c87d4591
36616,29657,4,5,2,0,76561197995817501,FL1T,0,0,ef753259c87d4591
46130,37275,5,2,2,0,76561198014259134,FL4MUS,0,1,ef753259c87d4591
46260,37387,5,1,3,1,76561198120491311,dav1deuS,1,1,ef753259c87d4591
59326,47909,6,4,3,0,76561198385657675,kauez,0,0,ef753259c87d4591
70515,56514,7,3,3,0,76561198350342505,nqz,1,0,ef753259c87d4591
81252,65176,8,4,2,0,76561198055109028,ICY,0,0,ef753259c87d4591
88082,70447,9,4,2,0,76561198055109028,ICY,1,1,ef753259c87d4591
99748,79904,10,5,2,0,76561198044045107,electronic,0,0,ef753259c87d4591
107587,86000,11,4,2,0,76561198080114546,fame,0,1,ef753259c87d4591
114001,90807,12,2,2,1,76561198044045107,electronic,1,2,ef753259c87d4591
114118,90909,12,1,3,0,76561198377335846,snow,0,0,ef753259c87d4591
140112,112276,13,3,2,0,76561198385657675,kauez,0,0,ef753259c87d4591
148701,119296,14,4,2,0,76561198377335846,snow,0,0,ef753259c87d4591
159237,127709,15,3,3,1,76561198080114546,fame,1,3,ef753259c87d4591
160147,128509,15,1,2,0,76561198350342505,nqz,0,0,ef753259c87d4591
174041,139588,16,4,2,0,76561198377335846,snow,0,2,ef753259c87d4591
184603,147940,17,2,2,1,76561198350342505,nqz,1,2,ef753259c87d4591
185369,148600,17,1,3,0,76561198014259134,FL4MUS,0,0,ef753259c87d4591
210553,168587,19,4,3,0,76561197995817501,FL1T,0,0,ef753259c87d4591
218023,174411,20,3,3,0,76561198044045107,electronic,0,0,ef753259c87d4591
222058,177327,21,5,3,0,76561198055109028,ICY,0,0,ef753259c87d4591
