frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5906,4817,1,2,3,0,76561198872013168,tN1R,0,1,27006799e54e274f
5950,4858,1,1,2,1,76561198053126645,NertZ,1,1,27006799e54e274f
13690,11118,2,4,3,0,76561198309839541,SunPayus,0,0,27006799e54e274f
20294,16372,3,5,3,0,76561198178209109,xfl0ud,0,1,27006799e54e274f
33985,27548,4,3,3,0,76561198309839541,SunPayus,1,0,27006799e54e274f
50045,40457,5,2,2,0,76561198283989223,ultimate,0,0,27006799e54e274f
72532,59021,6,2,3,0,76561198872013168,tN1R,0,1,27006799e54e274f
73277,59665,6,1,2,1,76561198283989223,ultimate,1,1,27006799e54e274f
83148,67370,7,5,2,0,76561198283989223,ultimate,0,1,27006799e54e274f
92154,74218,8,5,3,0,76561198309839541,SunPayus,1,1,27006799e54e274f
108532,87579,9,3,2,0,76561198283989223,ultimate,0,1,27006799e54e274f
117266,94327,10,2,3,1,76561198178209109,xfl0ud,1,2,27006799e54e274f
117639,94646,10,1,2,0,76561198283989223,ultimate,0,0,27006799e54e274f
135758,109042,12,3,3,0,76561198872013168,tN1R,0,1,27006799e54e274f
157211,126802,13,3,3,0,76561198001151695,NAF,1,0,27006799e54e274f
187935,151212,16,5,3,0,76561198283989223,ultimate,0,1,27006799e54e274f
196301,157870,17,5,2,0,76561198178209109,xfl0ud,0,1,27006799e54e274f
208805,167958,18,4,2,0,76561198309839541,SunPayus,0,1,27006799e54e274f
231810,186325,20,3,2,0,76561198872013168,tN1R,0,1,27006799e54e274f
242630,195182,21,2,2,0,76561198872013168,tN1R,0,0,27006799e54e274f
248553,199805,22,5,2,0,76561198309839541,SunPayus,0,0,27006799e54e274f
