number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1265,1859,6957,8516,7277,8906,Team A,Team B,0,1,3,2,4000,4000,4150,4350,3550,3550,pistol,pistol,105109,9,Team B,2,0,7daded92331b1937
2,7277,8906,8557,10963,12414,15567,12734,15954,Team A,Team B,0,2,3,2,11150,18500,11750,19050,10650,18150,force-buy,semi,82223,9,Team B,2,0,7daded92331b1937
3,12734,15954,14014,18028,23470,29227,23790,29612,Team A,Team B,0,3,3,2,14600,18100,14150,20450,13350,16350,force-buy,full,163842,1,Team B,2,0,7daded92331b1937
4,23790,29612,25070,31495,30237,37764,30557,38173,Team A,Team B,1,3,3,2,16050,20150,17650,23700,7300,9100,semi,full,100628,7,Team A,3,0,7daded92331b1937
5,30557,38173,31837,40076,39300,49023,39620,49428,Team A,Team B,1,4,3,2,28350,21950,28650,22150,16450,21450,full,full,133932,1,Team B,2,0,7daded92331b1937
6,39620,49428,40900,51250,50257,62384,50577,62768,Team A,Team B,1,5,3,2,24200,19200,28250,27550,18100,9600,full,full,159929,1,Team B,2,0,7daded92331b1937
7,53083,65981,54363,67774,57028,71162,57348,71558,Team A,Team B,2,5,3,2,22100,28200,14650,27150,13850,26150,semi,full,63954,8,Team A,3,0,7daded92331b1937
8,57348,71558,58628,73443,65935,82382,66255,82772,Team A,Team B,3,5,3,2,26900,9450,26700,8900,19000,8700,full,force-buy,133611,7,Team A,3,0,7daded92331b1937
9,66255,82772,67535,84670,70832,88832,71152,89240,Team A,Team B,4,5,3,2,27200,14850,28100,6150,17150,5200,full,semi,74804,7,Team A,3,0,7daded92331b1937
10,73865,93128,75145,94930,79295,100180,79615,100587,Team A,Team B,5,5,3,2,30250,25250,31450,24900,10800,23900,full,full,87050,7,Team A,3,0,7daded92331b1937
11,79615,100587,80895,102420,84411,106989,84731,107387,Team A,Team B,6,5,3,2,38750,19150,30750,11250,6700,11150,full,semi,79026,8,Team A,3,0,7daded92331b1937
12,84731,107387,86011,109374,91803,116436,92347,117083,Team A,Team B,7,5,3,2,49600,25600,31250,26000,15600,25000,full,full,111701,7,Team A,3,0,7daded92331b1937
13,92347,117083,107113,135336,110222,139118,110542,139507,Team A,Team B,8,5,2,3,4000,4000,4600,4200,3400,3400,pistol,pistol,272001,9,Team A,2,0,7daded92331b1937
14,110542,139507,111822,141383,116338,146800,116658,147210,Team A,Team B,9,5,2,3,18650,10700,19300,1200,17850,200,semi,eco,90025,9,Team A,2,0,7daded92331b1937
15,116658,147210,117938,149158,122572,154817,122892,155205,Team A,Team B,10,5,2,3,20050,22500,19800,23450,3500,22150,semi,full,93901,9,Team A,2,0,7daded92331b1937
16,122892,155205,124172,157088,128938,162999,129258,163397,Team A,Team B,11,5,2,3,34600,15750,22100,6050,13600,5850,full,semi,96209,9,Team A,2,0,7daded92331b1937
17,132253,167497,133533,169315,140893,178254,141213,178636,Team A,Team B,11,6,2,3,39050,27500,25600,27600,12900,26600,full,full,132784,12,Team B,3,0,7daded92331b1937
18,143869,182115,145149,183979,151607,191872,151927,192270,Team A,Team B,11,7,2,3,28950,17750,25800,28700,12300,6900,full,full,120440,8,Team B,3,0,7daded92331b1937
19,151927,192270,153207,194186,158930,200981,159250,201382,Team A,Team B,11,8,2,3,26450,28400,22000,29450,20200,9350,full,full,107529,8,Team B,3,0,7daded92331b1937
20,159250,201382,160530,203238,164848,208651,165168,209044,Team A,Team B,11,9,2,3,18550,36800,7200,29850,7800,11350,semi,full,89728,7,Team B,3,0,7daded92331b1937
21,167659,212417,168939,214330,176024,222832,176344,223219,Team A,Team B,12,9,2,3,28700,44750,26500,30950,25500,24450,full,full,128563,1,Team A,2,0,7daded92331b1937
22,176344,223219,177624,225203,183980,232952,184300,233338,Team A,Team B,12,10,2,3,22000,27900,26400,29700,19400,22550,full,full,120144,7,Team B,3,0,7daded92331b1937
23,184300,233338,185580,235203,188530,238997,188530,238997,Team A,Team B,13,10,2,3,26600,19250,16050,30350,10050,12100,semi,full,69854,9,Team A,2,0,7daded92331b1937
