frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
23134,19626,1,2,3,0,76561198015308884,biguzera,0,0,56156d57e4f26bd4
28057,23412,2,5,2,0,76561198098071693,sl3nd,1,1,56156d57e4f26bd4
45016,37414,3,4,3,0,76561198377335846,snow,0,1,56156d57e4f26bd4
57255,47329,4,2,2,0,76561198098071693,sl3nd,0,0,56156d57e4f26bd4
94694,77111,6,3,3,0,76561198015308884,biguzera,0,0,56156d57e4f26bd4
100836,81949,7,4,3,0,76561198377335846,snow,0,0,56156d57e4f26bd4
108410,87868,8,3,2,0,76561198316706174,Tauson,1,1,56156d57e4f26bd4
122816,99736,9,3,3,0,76561198377335846,snow,0,0,56156d57e4f26bd4
130320,105735,10,5,3,0,76561198385657675,kauez,1,1,56156d57e4f26bd4
143527,116427,11,3,3,0,76561198385657675,kauez,1,1,56156d57e4f26bd4
152269,123228,12,5,3,0,76561198350342505,nqz,0,2,56156d57e4f26bd4
