name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
FL4MUS,76561198014259134,36,Team A,16,3,11,5,31,1.454545,82.352943,78.470589,0.941176,0.647059,5.647059,3,-1,0,0,0,0,0,0,1334,165,96,6,5,6,7,5,2,1,0,1,0,4,4,6,6,5,2,1,6,3,0,0,4,2,1,0,1,1.399986,1.586824,CSGO-2xkTh-UwMhs-Wfw9o-G8jLV-2JH8D,4,0,5bf3360f6d134a54
Lucaozy,76561198157388473,17,Team B,6,2,15,4,66,0.400000,35.294117,53.588234,0.352941,0.882353,0.705882,1,-1,0,0,0,1,0,0,911,64,12,7,6,7,8,6,3,2,1,2,1,4,4,6,6,5,1,2,2,1,0,1,2,0,0,1,0,0.337152,0.595827,CSGO-Qwqhs-DBO4m-hxD3A-8itni-6KchQ,0,0,5bf3360f6d134a54
FL1T,76561197995817501,35,Team A,13,8,9,5,38,1.444444,82.352943,83.705879,0.764706,0.529412,5.235294,1,-1,0,0,0,0,0,0,1423,199,89,6,5,6,7,5,2,1,0,1,0,4,4,6,6,5,1,1,3,3,0,0,4,3,1,0,0,1.356205,1.228509,CSGO-NpjdZ-5378L-BMRxJ-Y243S-b9qmJ,1,0,5bf3360f6d134a54
drop,76561198388056582,21,Team B,8,1,15,2,25,0.533333,41.176472,36.705883,0.470588,0.882353,1.529412,1,-1,0,0,0,0,0,0,624,103,26,6,5,6,7,5,2,1,0,1,0,4,4,6,6,5,0,2,2,2,0,0,2,1,0,1,0,0.421896,0.728242,CSGO-xLKWR-n4mRL-LRHtd-3WTmE-z2urD,4,0,5bf3360f6d134a54
electronic,76561198044045107,44,Team A,18,5,10,10,55,1.800000,94.117645,109.058823,1.058824,0.588235,8.705882,3,-1,0,0,0,1,0,0,1854,397,148,5,4,5,6,4,3,2,1,2,1,2,2,4,4,3,4,3,2,6,0,2,4,1,0,3,0,1.728505,1.869712,CSGO-XvQtE-YZF5M-98uXV-7nWbf-ZbJaA,2,0,5bf3360f6d134a54
insani,76561198061423730,22,Team B,9,4,16,7,77,0.562500,47.058823,67.176468,0.529412,0.941176,0.235294,0,-1,0,0,0,0,0,0,1142,187,4,4,3,4,5,3,2,1,0,1,0,2,2,4,4,3,4,5,1,0,0,0,5,2,0,0,0,0.599420,0.558673,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,2,0,5bf3360f6d134a54
fame,76561198080114546,36,Team A,13,6,8,12,92,1.625000,82.352943,97.058823,0.764706,0.470588,1.647059,3,-1,0,0,0,1,0,0,1650,275,28,4,3,4,5,3,2,1,0,1,0,2,2,4,4,3,3,0,2,2,0,0,5,4,0,0,0,1.418561,1.208375,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,3,0,5bf3360f6d134a54
saffee,76561197985565685,33,Team B,14,3,13,6,42,1.076923,70.588234,88.000000,0.823529,0.764706,0.588235,2,-1,0,0,0,1,0,0,1496,226,10,8,7,8,9,7,3,2,1,2,1,5,5,7,7,6,1,1,3,2,0,0,6,2,0,1,0,1.180217,1.153462,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,3,0,5bf3360f6d134a54
exit,76561198010496342,22,Team B,8,6,13,6,75,0.615385,82.352943,71.411766,0.470588,0.764706,2.705882,0,-1,0,0,0,0,0,0,1214,197,46,8,7,8,9,7,2,1,0,1,0,6,6,8,8,7,0,1,0,5,0,0,4,2,0,0,0,0.925538,0.653853,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,1,0,5bf3360f6d134a54
ICY,76561198055109028,37,Team A,12,4,7,6,50,1.714286,94.117645,76.235291,0.705882,0.411765,0.882353,3,-1,0,0,0,2,0,0,1296,150,15,5,4,5,6,4,3,2,1,2,1,2,2,4,4,3,1,1,4,4,0,0,6,3,0,0,0,1.406591,1.173216,CSGO-dmzSZ-VsSLj-NSZcH-KVkFV-JK5mA,0,0,5bf3360f6d134a54
