number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1235,1689,7720,9120,8040,9511,Team A,Team B,1,0,3,2,4000,4000,4200,4350,3400,3350,pistol,pistol,115189,8,Team A,3,0,570bcf1cea3a6b34
2,8040,9511,9320,11346,13734,16687,14054,17086,Team A,Team B,1,1,3,2,18350,11050,20150,11050,18000,10850,semi,force-buy,90645,1,Team B,2,0,570bcf1cea3a6b34
3,14054,17086,15334,18927,21700,26488,22020,26875,Team A,Team B,1,2,3,2,10350,19200,17250,20000,8800,18800,force-buy,full,118764,9,Team B,2,0,570bcf1cea3a6b34
4,22020,26875,23300,28708,25423,31301,25743,31721,Team A,Team B,1,3,3,2,11950,18450,1900,23150,1400,14850,eco,full,55908,9,Team B,2,0,570bcf1cea3a6b34
5,25743,31721,27023,33530,34964,42921,35284,43312,Team A,Team B,1,4,3,2,22550,21650,23700,23150,22200,1500,full,full,141476,1,Team B,2,0,570bcf1cea3a6b34
6,37924,46726,39204,48399,48849,59753,49169,60132,Team A,Team B,1,5,3,2,15750,39150,14500,23850,5650,14250,semi,full,164554,1,Team B,2,0,570bcf1cea3a6b34
7,49169,60132,50449,61866,54949,67307,55269,67704,Team A,Team B,2,5,3,2,28300,43900,28950,25300,24050,13200,full,full,90633,8,Team A,3,0,570bcf1cea3a6b34
8,55269,67704,56549,69486,58532,72000,58852,72412,Team A,Team B,2,6,3,2,22000,38000,29650,25300,8650,24300,full,full,54266,9,Team B,2,0,570bcf1cea3a6b34
9,58852,72412,60132,74266,69349,85298,69669,85688,Team A,Team B,2,7,3,2,27850,31450,26600,27750,25600,4300,full,full,162773,1,Team B,2,0,570bcf1cea3a6b34
10,69669,85688,70949,87467,77445,95407,77765,95803,Team A,Team B,3,7,3,2,19950,46150,23700,27750,17300,13800,full,full,122768,8,Team A,3,0,570bcf1cea3a6b34
11,79792,98511,81072,100152,86950,107205,87270,107584,Team A,Team B,3,8,3,2,20400,39950,30800,25300,15550,24300,full,full,109820,9,Team B,2,0,570bcf1cea3a6b34
12,87270,107584,88550,109457,93130,115037,93674,115715,Team A,Team B,3,9,3,2,20350,33700,21300,28650,20100,23050,force-buy,full,94144,9,Team B,2,0,570bcf1cea3a6b34
13,93674,115715,107986,133141,110266,135854,110586,136235,Team A,Team B,3,10,2,3,4000,4000,4350,4000,3350,3400,pistol,pistol,254391,8,Team B,3,0,570bcf1cea3a6b34
14,110586,136235,111866,137983,116851,143994,117171,144382,Team A,Team B,4,10,2,3,10450,18350,10200,19700,10000,16900,force-buy,semi,98010,9,Team A,2,0,570bcf1cea3a6b34
15,117171,144382,118451,146229,120067,148215,120387,148637,Team A,Team B,5,10,2,3,19100,9650,21900,1000,15100,0,full,eco,48417,9,Team A,2,0,570bcf1cea3a6b34
16,120387,148637,121667,150460,127689,157806,128009,158180,Team A,Team B,6,10,2,3,22350,19150,22500,8550,4100,8350,full,semi,115820,1,Team A,2,0,570bcf1cea3a6b34
17,128009,158180,129289,159946,132515,163946,132835,164339,Team A,Team B,6,11,2,3,36950,22800,22300,26550,6300,21300,full,full,72834,8,Team B,3,0,570bcf1cea3a6b34
18,132835,164339,134115,166123,141998,175703,142318,176087,Team A,Team B,7,11,2,3,38250,19050,27450,30100,26450,14100,full,full,143547,1,Team A,2,0,570bcf1cea3a6b34
19,144476,178755,145756,180434,152129,188029,152449,188416,Team A,Team B,8,11,2,3,30500,14750,27650,13500,8700,3700,full,semi,117147,1,Team A,2,0,570bcf1cea3a6b34
20,152449,188416,153729,190259,160760,198870,161080,199255,Team A,Team B,8,12,2,3,40500,23950,27550,27800,18950,19650,full,full,132052,8,Team B,3,0,570bcf1cea3a6b34
21,161080,199255,162360,201105,167124,207009,167124,207009,Team A,Team B,8,13,2,3,14050,24600,26500,28800,26200,15100,full,full,97946,8,Team B,3,0,570bcf1cea3a6b34
