frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
8934,7585,1,2,2,0,76561198120557348,jabbi,0,0,42946d021e655086
16608,13598,2,3,2,0,76561198004115516,cadiaN,0,0,42946d021e655086
27191,22266,3,4,2,0,76561197987713664,dev1ce,0,0,42946d021e655086
38316,31255,4,2,3,1,76561198098463229,regali,1,0,42946d021e655086
46767,38089,5,3,2,0,76561198120557348,jabbi,0,1,42946d021e655086
69348,56058,7,2,2,0,76561198120557348,jabbi,0,0,42946d021e655086
79139,63682,8,3,2,0,76561198022365638,stavn,0,0,42946d021e655086
90954,73397,9,2,2,1,76561198022365638,stavn,0,1,42946d021e655086
90986,73428,9,1,3,0,76561198098463229,regali,0,1,42946d021e655086
99821,80439,10,3,2,0,76561198120557348,jabbi,0,0,42946d021e655086
110194,88921,11,2,2,0,76561198120557348,jabbi,1,1,42946d021e655086
111071,89663,11,1,3,1,76561198098463229,regali,1,0,42946d021e655086
121384,97578,12,3,2,0,76561198022365638,stavn,0,0,42946d021e655086
