number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1746,5061,6157,5381,6558,Team A,Team B,0,1,3,2,4000,4000,4650,4350,3550,3550,pistol,pistol,78165,9,Team B,2,0,a9fedde9b99c606b
2,5381,6558,6661,8389,11776,14616,12096,15011,Team A,Team B,0,2,3,2,10550,18500,9950,19950,9750,17750,force-buy,semi,102316,1,Team B,2,0,a9fedde9b99c606b
3,12096,15011,13376,16858,18321,22874,18641,23297,Team A,Team B,0,3,3,2,12800,18850,8400,21050,300,5600,semi,full,99840,9,Team B,2,0,a9fedde9b99c606b
4,18641,23297,19921,25153,25783,32205,26103,32589,Team A,Team B,0,4,3,2,27300,31300,26850,23300,25850,8500,full,full,113109,1,Team B,2,0,a9fedde9b99c606b
5,26103,32589,27383,34394,34743,43231,35063,43612,Team A,Team B,1,4,3,2,18550,41200,26400,27250,12500,9100,full,full,135126,12,Team A,3,0,a9fedde9b99c606b
6,35063,43612,36343,45375,42752,53045,43072,53426,Team A,Team B,2,4,3,2,23500,38100,28650,27650,16600,20600,full,full,119775,8,Team A,3,0,a9fedde9b99c606b
7,45539,56527,46819,58254,54179,67031,54499,67424,Team A,Team B,3,4,3,2,24450,27600,29850,26550,14600,25550,full,full,133374,12,Team A,3,0,a9fedde9b99c606b
8,56545,69881,57825,71624,66605,81870,66925,82253,Team A,Team B,3,5,3,2,27300,12250,29650,8700,13500,2650,full,semi,152230,9,Team B,2,0,a9fedde9b99c606b
9,69343,85357,70623,87119,77983,95880,78303,96256,Team A,Team B,4,5,3,2,24200,26650,25950,27550,23950,18600,full,full,133615,12,Team A,3,0,a9fedde9b99c606b
10,78303,96256,79583,98014,86181,105941,86501,106324,Team A,Team B,5,5,3,2,17400,13750,28900,25700,6950,12750,full,full,122975,8,Team A,3,0,a9fedde9b99c606b
11,86501,106324,87781,108041,90262,111250,90582,111648,Team A,Team B,6,5,3,2,28000,14000,29450,7650,17250,7650,full,semi,62547,8,Team A,3,0,a9fedde9b99c606b
12,90582,111648,91862,113482,93873,116109,94417,116767,Team A,Team B,7,5,3,2,28500,21450,31050,21800,15300,20800,full,full,56643,8,Team A,3,0,a9fedde9b99c606b
13,94417,116767,109298,135034,114066,140514,114386,140895,Team A,Team B,8,5,2,3,4000,4000,4200,3700,3400,2900,pistol,pistol,301527,9,Team A,2,0,a9fedde9b99c606b
14,114386,140895,115666,142578,122224,150487,122544,150880,Team A,Team B,9,5,2,3,18350,11150,19300,11300,18200,10900,semi,force-buy,121794,1,Team A,2,0,a9fedde9b99c606b
15,122544,150880,123824,152530,129497,159236,129817,159613,Team A,Team B,10,5,2,3,19750,12250,20700,4000,4700,2000,full,eco,106100,1,Team A,2,0,a9fedde9b99c606b
16,129817,159613,131097,161493,135919,167417,136239,167811,Team A,Team B,11,5,2,3,34350,25350,23700,26750,12800,22500,full,full,99091,9,Team A,2,0,a9fedde9b99c606b
17,138435,170727,139715,172474,148814,183241,149134,183617,Team A,Team B,12,5,2,3,39600,20750,26450,15050,12400,14450,full,semi,158896,1,Team A,2,0,a9fedde9b99c606b
18,149134,183617,150414,185425,153473,189173,153473,189173,Team A,Team B,13,5,2,3,46300,19400,27450,27850,17450,23000,full,full,70547,9,Team A,2,0,a9fedde9b99c606b
