frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3392,2660,1,3,2,0,76561198104626893,LNZ,0,0,2e87cbcb4590cc62
14681,12080,2,3,3,0,76561197977105184,jks,0,0,2e87cbcb4590cc62
21377,17385,3,3,3,1,76561198283989223,ultimate,1,3,2e87cbcb4590cc62
22202,18091,3,1,2,0,76561199137143905,yxngstxr,0,0,2e87cbcb4590cc62
34537,27970,4,3,3,0,76561198016255205,Twistzz,0,0,2e87cbcb4590cc62
44270,35855,5,5,2,0,76561198872013168,tN1R,1,0,2e87cbcb4590cc62
58832,47751,6,2,2,0,76561199137143905,yxngstxr,0,0,2e87cbcb4590cc62
66977,54315,7,5,2,0,76561198178209109,xfl0ud,0,1,2e87cbcb4590cc62
75920,61406,8,4,3,0,76561198053126645,NertZ,1,1,2e87cbcb4590cc62
88454,71558,9,3,3,0,76561198016255205,Twistzz,1,0,2e87cbcb4590cc62
106983,86429,11,4,2,0,76561198178209109,xfl0ud,0,0,2e87cbcb4590cc62
115298,93080,12,3,3,0,76561198053126645,NertZ,0,1,2e87cbcb4590cc62
138890,112842,13,2,3,1,76561198872013168,tN1R,1,2,2e87cbcb4590cc62
138906,112857,13,1,2,0,76561198001151695,NAF,0,0,2e87cbcb4590cc62
144683,117423,14,5,2,0,76561198283989223,ultimate,0,2,2e87cbcb4590cc62
154489,125625,15,3,2,0,76561198001151695,NAF,0,0,2e87cbcb4590cc62
164423,133559,16,2,2,1,76561198001151695,NAF,1,2,2e87cbcb4590cc62
166462,135326,16,1,3,0,76561198309839541,SunPayus,0,0,2e87cbcb4590cc62
175610,142828,17,3,2,0,76561197977105184,jks,0,1,2e87cbcb4590cc62
185387,150728,18,5,2,0,76561198016255205,Twistzz,0,1,2e87cbcb4590cc62
194913,158240,19,2,3,0,76561198104626893,LNZ,0,0,2e87cbcb4590cc62
205076,166407,20,2,2,0,76561198283989223,ultimate,0,0,2e87cbcb4590cc62
214084,173775,21,4,2,0,76561198001151695,NAF,0,0,2e87cbcb4590cc62
