name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ultimate,76561198283989223,26,Team B,9,7,13,3,33,0.692308,76.190475,60.333332,0.428571,0.619048,13.952381,1,-1,0,0,0,1,0,0,1267,187,293,2,4,8,4,5,0,2,0,0,0,2,2,8,4,5,4,2,0,4,0,1,5,2,0,0,0,0.884452,0.724877,CSGO-ySLmr-MRRob-xAdOd-Ekkkf-JkA6Q,2,0,570bcf1cea3a6b34
nicx,76561198410085211,37,Team A,16,2,14,13,81,1.142857,71.428574,82.380951,0.761905,0.666667,3.714286,0,-1,0,0,0,0,0,0,1730,394,78,1,3,7,3,4,0,2,0,0,0,1,1,7,3,4,0,3,3,4,0,2,5,2,1,1,0,1.159259,1.213029,CSGO-WGLzh-3dAxr-6bKyF-zmMak-vy8CH,0,0,570bcf1cea3a6b34
Twistzz,76561198016255205,43,Team B,15,5,12,10,66,1.250000,76.190475,82.952377,0.714286,0.571429,1.857143,4,-1,0,0,0,3,0,0,1742,228,39,2,4,8,4,5,0,2,0,0,0,2,2,8,4,5,1,0,2,3,0,0,3,2,1,0,1,1.219675,1.361622,CSGO-S7a2M-Gona9-EbhMr-NsiFE-oZJaA,1,0,570bcf1cea3a6b34
NertZ,76561198053126645,49,Team B,22,6,11,12,54,2.000000,80.952385,114.809525,1.047619,0.523810,18.428572,4,-1,0,0,0,0,0,0,2411,427,387,4,6,10,6,7,1,3,1,1,1,3,3,9,5,6,4,2,3,2,0,1,9,3,1,1,0,1.674612,1.596200,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,570bcf1cea3a6b34
jks,76561197977105184,23,Team B,8,4,13,3,37,0.615385,66.666672,48.000000,0.380952,0.619048,3.142857,2,-1,0,0,0,1,0,0,1008,255,66,2,4,8,4,5,0,2,0,0,0,2,2,8,4,5,0,2,2,2,0,2,5,0,1,0,0,0.720071,0.712713,CSGO-yBWcV-ayUo4-2q7UW-WTwVh-xNDND,3,0,570bcf1cea3a6b34
Grim,76561198191236195,25,Team A,10,3,15,3,30,0.666667,66.666672,66.000000,0.476190,0.714286,0.142857,2,-1,0,0,0,0,0,0,1386,269,3,3,5,9,5,6,0,2,0,0,0,3,3,9,5,6,3,5,3,3,0,2,5,1,1,0,0,0.804492,0.742016,CSGO-aPynA-3TuEr-e5rit-sbz3N-vFmDA,4,0,570bcf1cea3a6b34
Cxzi,76561198171719689,31,Team A,8,5,15,4,50,0.533333,66.666672,58.333332,0.380952,0.714286,2.190476,2,-1,0,0,0,3,0,0,1225,252,46,3,5,9,5,6,0,2,0,0,0,3,3,9,5,6,3,1,3,2,0,1,4,2,0,0,0,0.707129,0.607201,CSGO-6qkVX-Zn2Rm-LRhOG-7nAY9-HG8nM,3,0,570bcf1cea3a6b34
hallzerk,76561198060367310,36,Team A,16,4,14,8,50,1.142857,66.666672,80.142860,0.761905,0.666667,2.238095,3,-1,0,0,0,1,0,0,1683,237,47,5,7,11,7,8,0,2,0,0,0,5,5,11,7,8,3,2,1,1,0,0,7,1,1,1,0,1.126823,1.185407,CSGO-FedMq-8ZOTC-doCFs-Lz5Hh-eUsFF,1,0,570bcf1cea3a6b34
NAF,76561198001151695,50,Team B,18,4,12,11,61,1.500000,71.428574,87.619049,0.857143,0.571429,10.619047,2,-1,0,0,0,2,0,0,1840,342,223,2,4,8,4,5,1,3,1,1,1,1,1,7,3,4,3,3,4,0,0,0,7,4,1,0,0,1.318579,1.260002,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,570bcf1cea3a6b34
JT,76561198021715100,26,Team A,11,3,14,4,36,0.785714,66.666672,61.095238,0.523810,0.666667,8.285714,1,-1,0,0,0,0,0,0,1283,262,174,4,6,10,6,7,0,2,0,0,0,4,4,10,6,7,0,1,3,4,0,0,6,1,1,0,0,0.855332,0.820747,CSGO-O774U-WvrQo-cw7mE-2WXSP-RxurD,2,0,570bcf1cea3a6b34
