number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1651,5500,6686,5820,7082,Team A,Team B,0,1,3,2,4000,4000,4250,4650,3450,3450,pistol,pistol,84165,9,Team B,2,0,2d16c1abd0c120e1
2,5820,7082,7100,8829,15373,18736,15693,19109,Team A,Team B,0,2,3,2,10650,18600,10200,20300,9900,17850,force-buy,full,146726,1,Team B,2,0,2d16c1abd0c120e1
3,15693,19109,16973,20947,25335,30729,25655,31114,Team A,Team B,0,3,3,2,13950,19750,7000,22050,2450,10550,semi,full,146298,9,Team B,2,0,2d16c1abd0c120e1
4,25655,31114,26935,33090,33748,41285,34068,41682,Team A,Team B,0,4,3,2,27200,27550,27500,27250,26300,22550,full,full,128055,1,Team B,2,0,2d16c1abd0c120e1
5,34068,41682,35348,43543,37250,45915,37570,46303,Team A,Team B,0,5,3,2,18500,23700,26850,25600,15450,11250,full,full,53294,9,Team B,2,0,2d16c1abd0c120e1
6,37570,46303,38850,48175,45673,56436,45993,56835,Team A,Team B,1,5,3,2,20650,30500,12150,27050,11350,12000,semi,full,127576,8,Team A,3,0,2d16c1abd0c120e1
7,45993,56835,47273,58714,57122,70497,57442,70891,Team A,Team B,1,6,3,2,28250,26400,30250,26350,21950,25350,full,full,172007,1,Team B,2,0,2d16c1abd0c120e1
8,57442,70891,58722,72756,65924,81659,66244,82055,Team A,Team B,1,7,3,2,21500,19650,26400,26050,19050,15200,full,full,135571,9,Team B,2,0,2d16c1abd0c120e1
9,68706,85221,69986,86989,78759,97460,79079,97837,Team A,Team B,1,8,3,2,19750,22500,12800,29200,12000,8700,semi,full,154092,1,Team B,2,0,2d16c1abd0c120e1
10,79079,97837,80359,99795,85776,106479,86096,106864,Team A,Team B,2,8,3,2,25350,32500,27500,27450,19800,13200,full,full,108804,8,Team A,3,0,2d16c1abd0c120e1
11,86096,106864,87376,108827,96311,119628,96631,120014,Team A,Team B,2,9,3,2,23300,27500,27600,22650,20300,24350,full,full,160701,1,Team B,2,0,2d16c1abd0c120e1
12,96631,120014,97911,121896,103681,128907,104225,129562,Team A,Team B,2,10,3,2,18400,21850,30250,26950,16950,15250,full,full,111965,9,Team B,2,0,2d16c1abd0c120e1
13,104225,129562,118198,147076,121109,150598,121429,151000,Team A,Team B,2,11,2,3,4000,4000,4250,4400,3450,3400,pistol,pistol,264848,8,Team B,3,0,2d16c1abd0c120e1
14,121429,151000,122709,152750,128891,160219,129211,160628,Team A,Team B,2,12,2,3,10650,18350,12200,19900,10300,17750,force-buy,semi,116069,8,Team B,3,0,2d16c1abd0c120e1
15,129211,160628,130491,162529,137887,171416,137887,171416,Team A,Team B,2,13,2,3,11550,21550,13350,25700,12750,16700,force-buy,full,135823,7,Team B,3,0,2d16c1abd0c120e1
