number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1262,1634,6862,8180,7182,8561,Team A,Team B,0,1,3,2,4000,4000,4000,4350,3400,3350,pistol,pistol,102576,1,Team B,2,0,2cdde6ece4c31865
2,7182,8561,8462,10309,15373,18563,15693,18953,Team A,Team B,1,1,3,2,10400,19650,9950,21400,9100,18350,force-buy,full,125439,8,Team A,3,0,2cdde6ece4c31865
3,15693,18953,16973,20854,22383,27354,22703,27756,Team A,Team B,2,1,3,2,19350,9200,23200,8900,16000,8900,full,force-buy,105360,8,Team A,3,0,2cdde6ece4c31865
4,22703,27756,23983,29470,27375,33572,27695,33969,Team A,Team B,3,1,3,2,21100,10100,27350,1200,10900,200,full,eco,72941,8,Team A,3,0,2cdde6ece4c31865
5,27695,33969,28975,35860,35189,43340,35509,43728,Team A,Team B,3,2,3,2,27950,21900,27350,22700,5300,21700,full,full,117525,1,Team B,2,0,2cdde6ece4c31865
6,35509,43728,36789,45632,43976,54374,44296,54769,Team A,Team B,4,2,3,2,30550,19200,29750,22100,23650,17400,full,full,133516,8,Team A,3,0,2cdde6ece4c31865
7,44296,54769,45576,56550,52153,64315,52473,64696,Team A,Team B,5,2,3,2,24250,11300,30450,3150,6000,2350,full,eco,119720,7,Team A,3,0,2cdde6ece4c31865
8,52473,64696,53753,66500,60737,74941,61057,75328,Team A,Team B,6,2,3,2,37550,24850,30400,25100,14650,24100,full,full,128487,7,Team A,3,0,2cdde6ece4c31865
9,63317,78213,64597,80040,66764,82667,67084,83070,Team A,Team B,7,2,3,2,42000,19750,30600,12400,22500,12200,full,semi,55859,8,Team A,3,0,2cdde6ece4c31865
10,67084,83070,68364,84984,76356,94537,76676,94931,Team A,Team B,8,2,3,2,37050,25150,30550,24600,13250,23600,full,full,143812,7,Team A,3,0,2cdde6ece4c31865
11,76676,94931,77956,96785,83920,104005,84240,104389,Team A,Team B,8,3,3,2,42500,22450,30700,22750,16000,21750,full,full,113801,1,Team B,2,0,2cdde6ece4c31865
12,86309,107155,87589,108915,91566,113816,92110,114491,Team A,Team B,9,3,3,2,33900,19700,32550,25500,28050,14200,full,full,83538,8,Team A,3,0,2cdde6ece4c31865
13,92110,114491,106469,132834,109688,136609,110008,137001,Team A,Team B,9,4,2,3,4000,4000,4400,4150,3400,3550,pistol,pistol,277391,8,Team B,3,0,2cdde6ece4c31865
14,110008,137001,111288,138818,113827,141996,114147,142386,Team A,Team B,9,5,2,3,10700,18200,1800,19300,1000,17500,eco,semi,62644,8,Team B,3,0,2cdde6ece4c31865
15,114147,142386,115427,144275,122825,153164,123145,153558,Team A,Team B,10,5,2,3,22300,19650,23100,23750,21900,12950,full,full,135171,9,Team A,2,0,2cdde6ece4c31865
16,123145,153558,124425,155449,129589,161630,129909,162030,Team A,Team B,10,6,2,3,18450,15200,23850,16150,14950,14750,full,force-buy,101234,7,Team B,3,0,2cdde6ece4c31865
17,129909,162030,131189,163885,140246,174822,140566,175212,Team A,Team B,10,7,2,3,16900,19750,20950,27450,15650,15600,full,full,160430,7,Team B,3,0,2cdde6ece4c31865
18,140566,175212,141846,177082,143540,179242,143860,179640,Team A,Team B,10,8,2,3,17750,23450,9450,26650,9450,21150,semi,full,50542,8,Team B,3,0,2cdde6ece4c31865
19,145869,182288,147149,183949,151382,189278,151702,189680,Team A,Team B,10,9,2,3,23400,20450,23900,29850,22900,14000,full,full,87664,8,Team B,3,0,2cdde6ece4c31865
20,151702,189680,152982,191529,160730,200972,161050,201359,Team A,Team B,10,10,2,3,17800,24200,9200,30150,9200,9750,semi,full,141617,7,Team B,3,0,2cdde6ece4c31865
21,161050,201359,162330,203179,170327,212878,170647,213257,Team A,Team B,11,10,2,3,29800,33550,27350,30850,26350,18500,full,full,144464,1,Team A,2,0,2cdde6ece4c31865
22,173105,216544,174385,218360,182338,227833,182658,228220,Team A,Team B,11,11,2,3,21950,22650,27750,28150,13800,18150,full,full,141580,7,Team B,3,0,2cdde6ece4c31865
23,182658,228220,183938,230003,192178,239888,192498,240284,Team A,Team B,12,11,2,3,26450,23600,26100,30250,24300,19100,full,full,146333,1,Team A,2,0,2cdde6ece4c31865
24,192498,240284,193778,242176,201032,250871,201576,251513,Team A,Team B,12,12,2,3,21150,12400,27950,17900,17700,12200,full,force-buy,132776,8,Team B,3,0,2cdde6ece4c31865
25,201576,251513,202856,253227,210828,262837,211148,263218,Team A,Team B,13,12,2,3,62500,62500,25300,29450,24300,28750,full,full,142019,1,Team A,2,1,2cdde6ece4c31865
26,211148,263218,212428,265059,220150,274345,220470,274737,Team A,Team B,14,12,2,3,57200,43950,25300,30600,20600,26050,full,full,139548,9,Team A,2,1,2cdde6ece4c31865
27,222735,277770,224015,279434,230915,287877,231459,288543,Team A,Team B,15,12,2,3,54650,30700,26400,30600,26200,29800,full,full,126756,9,Team A,2,1,2cdde6ece4c31865
28,234325,292296,235605,293999,241197,300787,241197,300787,Team A,Team B,16,12,3,2,50900,46150,30150,27550,29350,26750,full,full,106489,8,Team A,3,1,2cdde6ece4c31865
