name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
electronic,76561198044045107,49,Team A,16,12,16,10,62,1.000000,73.913040,98.739128,0.695652,0.695652,1.217391,0,-1,0,0,0,0,1,0,2271,400,28,7,8,8,7,5,3,2,0,0,0,4,6,8,7,5,3,4,5,4,0,2,3,2,3,0,0,1.199520,1.107548,CSGO-XvQtE-YZF5M-98uXV-7nWbf-ZbJaA,3,0,7daded92331b1937
drop,76561198388056582,36,Team B,13,3,18,6,46,0.722222,69.565216,67.434784,0.565217,0.782609,2.956522,1,-1,0,0,0,2,0,0,1551,210,68,6,7,7,6,4,3,2,0,0,0,3,5,7,6,4,3,4,3,6,0,1,6,2,1,0,0,0.869545,0.776132,CSGO-xLKWR-n4mRL-LRHtd-3WTmE-z2urD,2,0,7daded92331b1937
insani,76561198061423730,36,Team B,12,7,18,9,75,0.666667,56.521736,72.434784,0.521739,0.782609,4.173913,1,-1,0,0,0,1,0,0,1666,270,96,6,7,7,6,4,3,2,0,0,0,3,5,7,6,4,0,4,1,3,0,1,5,2,1,0,0,0.770074,0.739806,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,1,0,7daded92331b1937
saffee,76561197985565685,38,Team B,11,2,17,1,9,0.647059,65.217392,36.869564,0.478261,0.739130,2.043478,2,-1,0,0,0,5,0,0,848,75,47,9,10,10,9,7,4,3,1,1,1,5,7,9,8,6,2,2,3,2,0,0,6,1,1,0,0,0.683676,0.713818,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,3,0,7daded92331b1937
FL4MUS,76561198014259134,47,Team A,17,4,13,7,41,1.307692,65.217392,61.347828,0.739130,0.565217,3.826087,5,-1,0,0,0,0,3,0,1411,290,88,6,7,7,6,4,3,2,0,0,0,3,5,7,6,4,1,4,4,5,0,1,3,4,2,0,0,1.088827,1.225330,CSGO-2xkTh-UwMhs-Wfw9o-G8jLV-2JH8D,1,0,7daded92331b1937
Lucaozy,76561198157388473,38,Team B,14,5,17,8,57,0.823529,73.913040,60.695652,0.608696,0.739130,0.217391,2,-1,0,0,0,0,0,0,1396,194,5,9,10,10,9,7,4,3,1,1,1,5,7,9,8,6,2,2,3,3,0,1,5,3,1,0,0,0.949132,0.873236,CSGO-Qwqhs-DBO4m-hxD3A-8itni-6KchQ,4,0,7daded92331b1937
FL1T,76561197995817501,54,Team A,21,6,15,11,52,1.400000,82.608696,94.782608,0.913043,0.652174,3.956522,3,-1,0,0,0,2,0,0,2180,391,91,6,7,7,6,4,3,2,0,0,0,3,5,7,6,4,3,2,5,6,0,1,5,6,0,1,0,1.435418,1.349956,CSGO-NpjdZ-5378L-BMRxJ-Y243S-b9qmJ,4,0,7daded92331b1937
exit,76561198010496342,43,Team B,14,4,15,8,57,0.933333,73.913040,74.739128,0.608696,0.652174,5.913043,4,-1,0,0,0,1,2,0,1719,223,136,12,13,13,12,10,5,4,2,2,2,7,9,11,10,8,4,0,4,2,0,0,8,3,0,0,0,1.036078,0.868694,CSGO-74q7o-bvpfG-mvA6s-6bAtd-OnMHA,2,0,7daded92331b1937
ICY,76561198055109028,41,Team A,14,2,7,7,50,2.000000,91.304352,55.173912,0.608696,0.304348,4.521739,2,-1,0,0,0,2,1,0,1269,132,104,8,9,9,8,6,4,3,1,1,1,4,6,8,7,5,1,0,3,3,0,0,6,1,2,0,0,1.277120,1.254045,CSGO-dmzSZ-VsSLj-NSZcH-KVkFV-JK5mA,0,0,7daded92331b1937
fame,76561198080114546,60,Team A,17,8,13,9,52,1.307692,86.956520,78.956520,0.739130,0.565217,0.217391,3,-1,0,0,0,4,0,0,1816,206,5,6,7,7,6,4,3,2,0,0,0,3,5,7,6,4,4,1,3,5,0,1,8,3,1,0,0,1.321196,1.124449,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,0,0,7daded92331b1937
