number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1626,4195,5022,4515,5408,Team A,Team B,1,0,3,2,4000,4000,4200,4200,3400,3400,pistol,pistol,63792,8,Team A,3,0,2691cc418a36940e
2,4515,5408,5795,7197,12735,15280,13055,15674,Team A,Team B,2,0,3,2,18350,10100,22050,9800,17850,9800,semi,force-buy,125425,8,Team A,3,0,2691cc418a36940e
3,13055,15674,14335,17445,18105,21835,18425,22218,Team A,Team B,2,1,3,2,18250,12900,24750,4500,12200,2300,full,eco,78276,9,Team B,2,0,2691cc418a36940e
4,18425,22218,19705,24071,27463,33159,27783,33541,Team A,Team B,2,2,3,2,14550,28350,14750,25700,14150,21200,force-buy,full,139007,9,Team B,2,0,2691cc418a36940e
5,27783,33541,29063,35371,37345,44989,37665,45384,Team A,Team B,2,3,3,2,10300,25200,8850,26650,8650,19700,force-buy,full,145448,1,Team B,2,0,2691cc418a36940e
6,37665,45384,38945,47291,44604,53998,44924,54383,Team A,Team B,2,4,3,2,15150,24500,7850,25800,6300,15350,semi,full,109442,1,Team B,2,0,2691cc418a36940e
7,44924,54383,46204,56164,52892,64133,53212,64536,Team A,Team B,3,4,3,2,23950,28750,26250,25600,22250,13000,full,full,123875,8,Team A,3,0,2691cc418a36940e
8,55468,67522,56748,69205,61101,74543,61421,74929,Team A,Team B,3,5,3,2,19050,23250,27600,22900,16000,21900,full,full,89203,9,Team B,2,0,2691cc418a36940e
9,61421,74929,62701,76841,69060,84210,69380,84597,Team A,Team B,4,5,3,2,16050,19400,7650,22050,7450,17150,semi,full,117916,8,Team A,3,0,2691cc418a36940e
10,69380,84597,70660,86459,73853,90296,74173,90702,Team A,Team B,5,5,3,2,26350,10750,29900,11000,21550,10600,full,force-buy,72406,8,Team A,3,0,2691cc418a36940e
11,74173,90702,75453,92445,76644,93921,76964,94330,Team A,Team B,6,5,3,2,22550,9950,30950,1600,8100,1000,full,eco,40897,8,Team A,3,0,2691cc418a36940e
12,76964,94330,78244,96209,84755,104046,85299,104695,Team A,Team B,6,6,3,2,31800,21250,31350,21300,11600,20600,full,full,123443,9,Team B,2,0,2691cc418a36940e
13,85299,104695,100282,123586,104128,128048,104448,128429,Team A,Team B,7,6,2,3,4000,4000,4550,4500,3550,3400,pistol,pistol,296703,9,Team A,2,0,2691cc418a36940e
14,104448,128429,105728,130221,110154,135422,110474,135828,Team A,Team B,8,6,2,3,18500,11000,18450,1000,17750,0,semi,eco,88847,9,Team A,2,0,2691cc418a36940e
15,110474,135828,111754,137551,117739,144705,118059,145086,Team A,Team B,8,7,2,3,18500,23300,20850,16550,7300,15550,full,semi,112783,8,Team B,3,0,2691cc418a36940e
16,118059,145086,119339,146936,127449,156444,127769,156829,Team A,Team B,8,8,2,3,19700,26000,20250,29100,18750,23450,full,full,144305,7,Team B,3,0,2691cc418a36940e
17,130744,160744,132024,162598,139256,171190,139576,171567,Team A,Team B,9,8,2,3,14950,21650,14650,26150,14450,18800,force-buy,full,132718,1,Team A,2,0,2691cc418a36940e
18,142554,175482,143834,177117,151266,185833,151586,186216,Team A,Team B,9,9,2,3,19200,10450,26250,20650,15700,9800,full,force-buy,131511,7,Team B,3,0,2691cc418a36940e
19,154506,190008,155786,191647,160333,197152,160653,197546,Team A,Team B,9,10,2,3,15000,20550,15200,24600,14500,19550,force-buy,full,90765,7,Team B,3,0,2691cc418a36940e
20,160653,197546,161933,199347,163433,201218,163753,201612,Team A,Team B,9,11,2,3,13600,20100,6050,30300,6050,10750,semi,full,46653,8,Team B,3,0,2691cc418a36940e
21,163753,201612,165033,203402,171709,211383,172029,211764,Team A,Team B,10,11,2,3,20150,27100,21150,30550,19450,13400,full,full,124142,9,Team A,2,0,2691cc418a36940e
22,172029,211764,173309,213582,180585,222159,180905,222542,Team A,Team B,10,12,2,3,18450,21400,22800,22300,14900,21100,full,force-buy,132070,8,Team B,3,0,2691cc418a36940e
23,180905,222542,182185,224334,188114,231498,188434,231886,Team A,Team B,11,12,2,3,13950,18350,14150,25550,13450,16750,force-buy,full,113787,1,Team A,2,0,2691cc418a36940e
24,188434,231886,189714,233714,196951,242315,197495,242952,Team A,Team B,12,12,2,3,18900,9800,22200,22850,17100,8850,full,full,132502,9,Team A,2,0,2691cc418a36940e
25,197495,242952,198775,244759,208141,255786,208461,256178,Team A,Team B,13,12,2,3,62500,62500,27550,29400,26550,28400,full,full,163058,1,Team A,2,1,2691cc418a36940e
26,208461,256178,209741,257891,216221,265719,216541,266105,Team A,Team B,13,13,2,3,54450,43900,27150,29400,9250,17850,full,full,121220,8,Team B,3,1,2691cc418a36940e
27,219464,269707,220744,271357,225932,277547,226476,278200,Team A,Team B,13,14,2,3,52300,43400,27750,31050,26950,12300,full,full,99608,8,Team B,3,1,2691cc418a36940e
28,226476,278200,227756,280020,232119,285296,232439,285688,Team A,Team B,13,15,3,2,62500,62500,29950,25300,28950,24300,full,full,90155,9,Team B,2,1,2691cc418a36940e
29,232439,285688,233719,287623,237203,291991,237203,291991,Team A,Team B,13,16,3,2,26300,55450,31250,27550,30450,18850,full,full,80080,9,Team B,2,1,2691cc418a36940e
