checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
99a415d433476e78,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025 Play-in\astralis-vs-mibr-m2-ancient.dem,astralis-vs-mibr-m2-ancient,2025-01-29T12:01:41-03:00,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,209316,64.000000,80.447706,3270.000000,14062,10231,0,0,casual,0,158,67,160,4504,Team B,3,0,24,0
