name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Maka,76561198045739761,35,Team A,13,2,12,6,46,1.083333,77.777779,80.277779,0.722222,0.666667,0.000000,2,-1,0,0,0,2,0,0,1445,21,0,2,3,8,5,3,1,0,0,0,0,1,3,8,5,3,2,2,1,5,0,1,5,4,0,0,0,1.166160,1.004934,CSGO-OX88s-h7Z95-kH2AD-cqdSW-zqLDR,3,0,69fe15c294772f47
Graviti,76561198179538505,33,Team A,15,1,11,8,53,1.363636,61.111111,77.111115,0.833333,0.611111,5.000000,5,-1,0,0,0,0,0,0,1388,198,90,1,2,7,4,2,1,0,0,0,0,0,2,7,4,2,3,5,1,3,0,1,3,3,2,0,0,1.154468,1.304332,CSGO-JULWA-cxmTk-JT7uE-FTVT4-V78WB,4,0,69fe15c294772f47
Djoko,76561198047876970,38,Team A,15,4,9,9,60,1.666667,83.333328,87.722221,0.833333,0.500000,5.666667,0,-1,0,0,0,1,0,0,1579,279,102,2,3,8,5,3,1,0,0,0,0,1,3,8,5,3,0,0,6,2,0,0,7,4,0,0,0,1.426461,1.234076,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,0,0,69fe15c294772f47
Lucky,76561198031890115,54,Team A,20,4,6,6,30,3.333333,88.888893,108.833336,1.111111,0.333333,4.666667,4,-1,0,0,0,0,2,0,1959,289,84,3,4,9,6,4,2,1,1,1,1,1,3,8,5,3,3,1,4,2,0,0,7,3,1,1,0,1.863482,1.860273,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,1,0,69fe15c294772f47
Lucaozy,76561198157388473,17,Team B,5,4,13,4,80,0.384615,61.111111,43.944443,0.277778,0.722222,2.777778,0,-1,0,0,0,2,0,0,791,153,50,2,3,8,5,3,1,0,0,0,0,1,3,8,5,3,1,1,2,2,0,0,5,0,0,0,0,0.525541,0.459264,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,4,0,69fe15c294772f47
saffee,76561197985565685,32,Team B,14,1,14,7,50,1.000000,72.222221,72.944443,0.777778,0.777778,4.888889,0,-1,0,0,0,1,0,0,1313,166,88,4,5,10,7,5,1,0,0,0,0,3,5,10,7,5,3,0,4,4,0,0,8,0,2,0,0,1.085411,1.024930,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,3,0,69fe15c294772f47
exit,76561198010496342,24,Team B,10,4,14,7,70,0.714286,61.111111,77.277779,0.555556,0.777778,1.444444,2,-1,0,0,0,0,0,0,1391,160,26,4,5,10,7,5,1,0,0,0,0,3,5,10,7,5,3,2,1,2,0,1,4,3,0,0,0,0.842696,0.742587,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,0,0,69fe15c294772f47
Ex3rcice,76561198168198200,27,Team A,7,6,12,3,42,0.583333,72.222221,58.722221,0.388889,0.666667,2.500000,2,-1,0,0,0,2,0,0,1057,198,45,2,3,8,5,3,1,0,0,0,0,1,3,8,5,3,1,1,1,3,0,1,7,0,0,0,0,0.790653,0.597533,CSGO-QY2B2-LDYFz-iiy3i-w2jWy-vP6FP,2,0,69fe15c294772f47
drop,76561198388056582,35,Team B,15,1,13,8,53,1.153846,66.666672,78.722221,0.833333,0.722222,2.166667,1,-1,0,0,0,1,0,0,1417,215,39,4,5,10,7,5,1,0,0,0,0,3,5,10,7,5,0,2,5,3,0,0,5,2,2,0,0,1.140968,1.181234,CSGO-xLKWR-n4mRL-LRHtd-3WTmE-z2urD,4,0,69fe15c294772f47
insani,76561198061423730,17,Team B,6,1,16,6,100,0.375000,44.444447,46.888889,0.333333,0.888889,1.111111,2,-1,0,0,0,1,0,0,844,70,20,2,3,8,5,3,1,0,0,0,0,1,3,8,5,3,2,4,1,4,0,0,2,2,0,0,0,0.355895,0.433823,CSGO-57yZh-xpkao-fUbOx-fO6L4-9DmDA,1,0,69fe15c294772f47
