number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1747,4966,6039,5286,6425,Team A,Team B,1,0,3,2,4000,4000,4000,4300,3400,3300,pistol,pistol,76622,7,Team A,3,0,a6bf6fa832a47317
2,5286,6425,6566,8298,13034,15993,13354,16391,Team A,Team B,2,0,3,2,19900,14400,21800,13750,19450,13150,semi,force-buy,121418,8,Team A,3,0,a6bf6fa832a47317
3,13354,16391,14634,18215,17618,21771,17938,22171,Team A,Team B,3,0,3,2,18200,14150,23550,5800,11700,4950,full,semi,68272,8,Team A,3,0,a6bf6fa832a47317
4,17938,22171,19218,24016,25079,31078,25399,31497,Team A,Team B,4,0,3,2,24250,24300,28350,24700,15500,23700,full,full,113030,8,Team A,3,0,a6bf6fa832a47317
5,25399,31497,26679,33267,35227,43461,35547,43843,Team A,Team B,5,0,3,2,26600,17900,29950,11100,9600,10700,full,semi,151823,7,Team A,3,0,a6bf6fa832a47317
6,37825,46644,39105,48464,42047,52110,42367,52492,Team A,Team B,6,0,3,2,35400,28100,29700,23800,14550,20800,full,full,69363,8,Team A,3,0,a6bf6fa832a47317
7,44733,55482,46013,57256,50898,63163,51218,63556,Team A,Team B,6,1,3,2,38200,24900,30350,24000,12800,22600,full,full,97472,1,Team B,2,0,a6bf6fa832a47317
8,51218,63556,52498,65366,56494,70258,56814,70643,Team A,Team B,7,1,3,2,33100,21300,27350,24650,21850,17500,full,full,85048,8,Team A,3,0,a6bf6fa832a47317
9,56814,70643,58094,72401,63638,79145,63958,79556,Team A,Team B,8,1,3,2,28400,18900,30250,13150,14550,12750,full,semi,107890,7,Team A,3,0,a6bf6fa832a47317
10,63958,79556,65238,81325,71534,88986,71854,89373,Team A,Team B,9,1,3,2,32950,27050,30450,25000,15750,24300,full,full,119667,8,Team A,3,0,a6bf6fa832a47317
11,71854,89373,73134,91185,75351,93934,75671,94335,Team A,Team B,10,1,3,2,34550,20650,30350,20200,18100,19400,full,full,57879,8,Team A,3,0,a6bf6fa832a47317
12,75671,94335,76951,96109,80025,99878,80569,100531,Team A,Team B,11,1,3,2,34000,19150,32050,19900,22450,18900,full,force-buy,70340,8,Team A,3,0,a6bf6fa832a47317
13,80569,100531,94830,117774,100598,124412,100918,124810,Team A,Team B,11,2,2,3,4000,4000,4200,4200,3400,3400,pistol,pistol,303051,7,Team B,3,0,a6bf6fa832a47317
14,100918,124810,102198,126527,110119,135855,110439,136247,Team A,Team B,12,2,2,3,14300,19900,14300,21400,13600,19450,force-buy,semi,140161,9,Team A,2,0,a6bf6fa832a47317
15,110439,136247,111719,138011,117358,144742,117358,144742,Team A,Team B,13,2,2,3,21500,11050,21750,8300,16150,8300,full,force-buy,107801,9,Team A,2,0,a6bf6fa832a47317
