name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
JDC,76561198078771373,43,Team B,14,8,11,4,28,1.272727,88.888893,91.388885,0.777778,0.611111,18.277779,2,-1,0,0,0,3,0,0,1645,291,329,6,8,5,3,4,4,1,0,0,0,2,7,5,3,4,4,2,1,3,0,1,4,2,2,0,0,1.393659,1.225690,CSGO-42mOR-yq7WF-wWT8U-tjxTL-s5eyC,1,0,adb0c2aafaa3fb20
Krimbo,76561198170631091,40,Team B,16,4,9,4,25,1.777778,94.444443,90.888885,0.888889,0.500000,10.388889,3,-1,0,0,0,1,0,0,1636,214,187,6,8,5,3,4,5,2,1,1,1,1,6,4,2,3,1,1,1,3,0,1,7,2,2,0,0,1.565724,1.425508,CSGO-iMuyc-upHZB-n8Qbq-QSeZX-TXQ3A,3,0,adb0c2aafaa3fb20
zAAz,76561197990140855,29,Team A,9,5,16,6,66,0.562500,50.000000,59.555557,0.500000,0.888889,0.277778,3,-1,0,0,0,0,1,0,1072,146,5,8,10,7,5,6,5,2,1,1,1,3,8,6,4,5,2,2,0,3,0,0,2,2,1,0,0,0.603178,0.669749,CSGO-XGYwk-iXxmY-7s4pX-OfYHt-EafOQ,3,0,adb0c2aafaa3fb20
hyped,76561198139604328,48,Team B,15,6,8,4,26,1.875000,88.888893,81.222221,0.833333,0.444444,4.777778,4,-1,0,0,0,4,1,0,1462,103,86,7,9,6,4,5,5,2,1,1,1,2,7,5,3,4,3,2,2,2,0,1,6,3,1,0,0,1.486892,1.343964,CSGO-LdXHk-hatWX-JjEa8-tuLDN-5tbJD,2,0,adb0c2aafaa3fb20
kyuubii,76561198144926364,38,Team B,16,3,13,7,43,1.230769,72.222221,98.611115,0.888889,0.722222,0.888889,3,-1,0,0,0,0,0,0,1775,252,16,7,9,6,4,5,5,2,1,1,1,2,7,5,3,4,2,1,4,2,0,0,5,4,1,0,0,1.304256,1.195425,CSGO-eTAce-8qGDN-bafu7-cpVtO-9RaUN,4,0,adb0c2aafaa3fb20
ANa,76561198116899423,32,Team A,12,3,14,2,16,0.857143,72.222221,87.833336,0.666667,0.777778,3.666667,0,-1,0,0,0,1,1,0,1581,241,66,11,13,10,8,9,4,1,0,0,0,7,12,10,8,9,2,2,3,3,0,1,3,3,1,0,0,1.048087,0.932097,CSGO-XyyEu-vJLc8-CPLyK-Qmydc-zB5RG,1,0,adb0c2aafaa3fb20
Kat,76561198371036559,21,Team A,9,3,15,3,33,0.600000,72.222221,50.388889,0.500000,0.833333,3.055556,0,-1,0,0,0,0,0,0,907,202,55,7,9,6,4,5,4,1,0,0,0,3,8,6,4,5,1,1,3,3,0,1,7,1,0,0,0,0.754603,0.586282,CSGO-jRN42-HaZsd-NVtQK-HAxyB-fFjeC,3,0,adb0c2aafaa3fb20
tabseN,76561197961491680,41,Team B,15,3,8,9,60,1.875000,83.333328,81.333336,0.833333,0.444444,10.277778,1,-1,0,0,0,4,0,0,1464,194,185,6,8,5,3,4,4,1,0,0,0,2,7,5,3,4,2,0,2,1,0,0,12,0,1,0,0,1.430088,1.247286,CSGO-FEJFd-jYrPH-OZkKs-Bqduc-iA9WB,0,0,adb0c2aafaa3fb20
twenty3,76561198809859276,17,Team A,6,1,16,5,83,0.375000,55.555557,46.166668,0.333333,0.888889,8.000000,2,-1,0,0,0,1,0,0,831,133,144,6,8,5,3,4,4,1,0,0,0,2,7,5,3,4,0,1,1,4,0,0,4,1,0,0,0,0.434695,0.401597,CSGO-PUPO8-EZe5n-R7aiL-jU6n2-3WOAK,4,0,adb0c2aafaa3fb20
bubble,76561198000968105,32,Team A,12,5,16,5,41,0.750000,66.666672,72.944443,0.666667,0.888889,10.388889,0,-1,0,0,0,2,0,0,1313,162,187,7,9,6,4,5,5,2,1,1,1,2,7,5,3,4,1,6,5,2,0,2,6,3,0,0,0,0.911745,0.744547,CSGO-XyyEu-vJLc8-CPLyK-Qmydc-zB5RG,0,0,adb0c2aafaa3fb20
