frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5675,4808,1,3,2,1,76561198872013168,tN1R,0,2,376b2624d4ca6f5b
6569,5599,1,1,3,0,76561198044118796,XANTARES,0,1,376b2624d4ca6f5b
24105,20074,3,3,2,1,76561198104626893,LNZ,1,0,376b2624d4ca6f5b
32522,26839,4,5,2,0,76561198309839541,SunPayus,0,0,376b2624d4ca6f5b
62706,51649,7,3,2,0,76561199137143905,yxngstxr,1,2,376b2624d4ca6f5b
65537,54138,7,1,3,0,76561198044118796,XANTARES,1,0,376b2624d4ca6f5b
71967,59281,8,4,2,0,76561198309839541,SunPayus,0,0,376b2624d4ca6f5b
84211,69476,9,3,2,0,76561198178209109,xfl0ud,0,1,376b2624d4ca6f5b
90082,74176,10,5,2,0,76561198104626893,LNZ,0,0,376b2624d4ca6f5b
102184,84010,11,3,2,0,76561198104626893,LNZ,0,2,376b2624d4ca6f5b
104633,86157,11,1,3,1,76561198044118796,XANTARES,1,1,376b2624d4ca6f5b
115361,95018,12,2,3,0,76561198083485506,woxic,0,1,376b2624d4ca6f5b
115553,95184,12,1,2,1,76561198872013168,tN1R,0,1,376b2624d4ca6f5b
138171,114081,13,3,2,0,76561198044118796,XANTARES,0,2,376b2624d4ca6f5b
139659,115396,13,1,3,1,76561198872013168,tN1R,1,1,376b2624d4ca6f5b
152290,125885,14,2,2,1,76561198083485506,woxic,1,0,376b2624d4ca6f5b
161918,133606,15,2,3,0,76561198309839541,SunPayus,0,1,376b2624d4ca6f5b
161994,133672,15,1,2,1,76561197967432889,MAJ3R,1,1,376b2624d4ca6f5b
174854,144070,16,4,2,1,76561198410750263,jottAAA,1,4,376b2624d4ca6f5b
176089,145154,16,1,3,0,76561198309839541,SunPayus,0,0,376b2624d4ca6f5b
183506,151255,17,2,2,0,76561197967432889,MAJ3R,0,0,376b2624d4ca6f5b
198232,163354,18,3,2,0,76561198083485506,woxic,0,0,376b2624d4ca6f5b
205870,169555,19,2,3,0,76561198104626893,LNZ,0,0,376b2624d4ca6f5b
215877,177703,20,3,3,0,76561198309839541,SunPayus,1,0,376b2624d4ca6f5b
228008,187843,21,3,2,0,76561198083485506,woxic,0,1,376b2624d4ca6f5b
240196,198141,22,2,2,0,76561198812513923,Wicadia,0,0,376b2624d4ca6f5b
253475,208919,23,4,2,0,76561198083485506,woxic,0,1,376b2624d4ca6f5b
263492,217102,24,2,3,0,76561199137143905,yxngstxr,0,1,376b2624d4ca6f5b
263627,217220,24,1,2,1,76561198812513923,Wicadia,1,1,376b2624d4ca6f5b
