frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3714,2887,1,3,2,0,76561198139604328,hyped,0,0,eadba096300e07f7
10687,8416,2,4,2,0,76561198139604328,hyped,0,0,eadba096300e07f7
19463,15478,3,4,2,0,76561197961491680,tabseN,0,0,eadba096300e07f7
27083,21474,4,4,2,0,76561198139604328,hyped,0,0,eadba096300e07f7
35349,28095,5,2,2,0,76561198170631091,Krimbo,0,0,eadba096300e07f7
48130,38386,6,4,2,0,76561198144926364,kyuubii,0,0,eadba096300e07f7
58123,46568,7,3,2,0,76561198139604328,hyped,0,1,eadba096300e07f7
71917,57730,8,2,3,1,76561197975129851,Sonic,1,2,eadba096300e07f7
72209,57987,8,1,2,0,76561198170631091,Krimbo,0,0,eadba096300e07f7
81941,65706,9,4,2,0,76561198170631091,Krimbo,1,1,eadba096300e07f7
91939,73425,10,4,2,0,76561197961491680,tabseN,0,0,eadba096300e07f7
95964,76406,11,4,2,0,76561197961491680,tabseN,0,0,eadba096300e07f7
101785,80795,12,3,2,0,76561198139604328,hyped,0,0,eadba096300e07f7
123700,97746,13,4,2,0,76561198408199043,phzy,0,0,eadba096300e07f7
132702,104586,14,5,2,0,76561197975129851,Sonic,0,1,eadba096300e07f7
144729,113925,15,5,2,0,76561197981849043,stanislaw,0,0,eadba096300e07f7
150312,118137,16,4,2,0,76561198184153575,JBa,0,0,eadba096300e07f7
157208,123282,17,4,3,0,76561197961491680,tabseN,0,1,eadba096300e07f7
