frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3844,3116,1,2,2,0,76561197975129851,Sonic,0,0,739a6277108d6f14
14048,11603,2,5,2,0,76561197981849043,stanislaw,0,0,739a6277108d6f14
19385,15781,3,4,2,0,76561198342718168,susp,0,0,739a6277108d6f14
26498,21340,4,5,2,0,76561198184153575,JBa,0,0,739a6277108d6f14
37567,30208,5,3,2,0,76561197975129851,Sonic,0,0,739a6277108d6f14
45811,36670,6,4,2,0,76561197981849043,stanislaw,1,2,739a6277108d6f14
58372,46997,7,4,2,0,76561197975129851,Sonic,0,1,739a6277108d6f14
70871,56946,8,2,2,0,76561198408199043,phzy,0,0,739a6277108d6f14
79621,63864,9,3,2,0,76561197975129851,Sonic,0,0,739a6277108d6f14
85119,68146,10,4,2,0,76561198184153575,JBa,0,0,739a6277108d6f14
96710,77393,11,2,2,0,76561198184153575,JBa,0,1,739a6277108d6f14
97062,77709,11,1,3,1,76561198283989223,ultimate,1,1,739a6277108d6f14
106322,85131,12,3,2,0,76561198342718168,susp,0,1,739a6277108d6f14
129256,103134,13,5,3,0,76561198184153575,JBa,0,0,739a6277108d6f14
