number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1670,6731,7999,7051,8390,Team A,Team B,0,1,3,2,4000,4000,4100,4350,3300,3350,pistol,pistol,100729,9,Team B,2,0,b5500bd51a9f996b
2,7051,8390,8331,10218,15354,18644,15674,19037,Team A,Team B,0,2,3,2,10800,18700,10900,21000,10500,18550,force-buy,full,129142,1,Team B,2,0,b5500bd51a9f996b
3,15674,19037,16954,20805,21291,26071,21611,26476,Team A,Team B,0,3,3,2,12300,18250,9250,23800,1500,5300,semi,full,88588,9,Team B,2,0,b5500bd51a9f996b
4,21611,26476,22891,28289,28421,35042,28741,35433,Team A,Team B,0,4,3,2,25900,31000,26500,27250,25600,12650,full,full,107883,9,Team B,2,0,b5500bd51a9f996b
5,28741,35433,30021,37266,33752,41743,34072,42146,Team A,Team B,0,5,3,2,17600,36000,7400,28250,7400,8900,semi,full,79470,9,Team B,2,0,b5500bd51a9f996b
6,34072,42146,35352,43971,42348,52390,42668,52788,Team A,Team B,0,6,3,2,27200,44850,27300,28750,26500,3300,full,full,129016,9,Team B,2,0,b5500bd51a9f996b
7,42668,52788,43948,54707,48498,60094,48818,60488,Team A,Team B,1,6,3,2,18300,59400,10650,28250,10250,12600,semi,full,92014,8,Team A,3,0,b5500bd51a9f996b
8,48818,60488,50098,62304,56502,70035,56822,70422,Team A,Team B,1,7,3,2,25400,53850,28200,27350,17750,26550,full,full,120238,9,Team B,2,0,b5500bd51a9f996b
9,59988,74549,61268,76260,68683,85076,69003,85471,Team A,Team B,1,8,3,2,23150,45050,22450,27450,20450,21100,semi,full,132580,9,Team B,2,0,b5500bd51a9f996b
10,69003,85471,70283,87254,78524,97102,78844,97504,Team A,Team B,1,9,3,2,21200,41800,12850,27250,12450,17000,semi,full,146485,9,Team B,2,0,b5500bd51a9f996b
11,81226,100603,82506,102330,88520,109677,88840,110065,Team A,Team B,1,10,3,2,26350,42450,27050,27250,25850,13500,full,full,114281,1,Team B,2,0,b5500bd51a9f996b
12,88840,110065,90120,112057,97987,121455,98531,122121,Team A,Team B,1,11,3,2,18200,47750,24250,28050,15950,17800,full,full,143449,9,Team B,2,0,b5500bd51a9f996b
13,98531,122121,113524,141368,118331,147016,118651,147408,Team A,Team B,1,12,2,3,4000,4000,4350,4350,3350,3550,pistol,pistol,313536,7,Team B,3,0,b5500bd51a9f996b
14,118651,147408,119931,149177,124328,154554,124328,154554,Team A,Team B,1,13,2,3,13000,18550,14150,22100,13350,19250,force-buy,semi,89999,8,Team B,3,0,b5500bd51a9f996b
