number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1268,1796,6919,8504,7239,8906,Team A,Team B,1,0,3,2,4000,4000,4950,4250,3550,3450,pistol,pistol,105119,7,Team A,3,0,4190a28a28d8d8a7
2,7239,8906,8519,10753,12734,15860,13054,16294,Team A,Team B,2,0,3,2,19750,13650,20900,14350,19300,13350,semi,force-buy,85969,8,Team A,3,0,4190a28a28d8d8a7
3,13054,16294,14334,18129,21588,26566,21908,26959,Team A,Team B,3,0,3,2,18800,12300,22350,4650,4600,3600,semi,eco,126989,7,Team A,3,0,4190a28a28d8d8a7
4,21908,26959,23188,28914,26834,33510,27154,33901,Team A,Team B,3,1,3,2,33500,27700,29200,26650,24300,25450,full,full,80987,9,Team B,2,0,4190a28a28d8d8a7
5,27154,33901,28434,35860,34255,42943,34575,43331,Team A,Team B,3,2,3,2,17100,19800,2800,27150,2400,16000,eco,full,111783,9,Team B,2,0,4190a28a28d8d8a7
6,34575,43331,35855,45169,43215,54170,43535,54580,Team A,Team B,4,2,3,2,25400,21550,24950,25250,23950,20250,full,full,133998,12,Team A,3,0,4190a28a28d8d8a7
7,43535,54580,51948,65513,56398,71261,56718,71657,Team A,Team B,5,2,3,2,18900,7300,28700,17000,10350,6850,full,force-buy,206221,8,Team A,3,0,4190a28a28d8d8a7
8,59287,75104,60567,76995,67542,85379,67862,85762,Team A,Team B,6,2,3,2,26300,12450,29850,2450,5650,2050,full,eco,127026,7,Team A,3,0,4190a28a28d8d8a7
9,67862,85762,69142,87765,76104,96202,76424,96581,Team A,Team B,7,2,3,2,39550,28800,30350,26100,14800,25100,full,full,129066,7,Team A,3,0,4190a28a28d8d8a7
10,76424,96581,77704,98491,84732,107258,85052,107650,Team A,Team B,7,3,3,2,44050,25000,30750,25150,24500,23950,full,full,131996,1,Team B,2,0,4190a28a28d8d8a7
11,85052,107650,86332,109530,93276,118082,93596,118484,Team A,Team B,8,3,3,2,26550,19250,29800,26800,16000,4850,full,full,128967,7,Team A,3,0,4190a28a28d8d8a7
12,93596,118484,94876,120424,100994,127899,101538,128550,Team A,Team B,8,4,3,2,29650,33100,30950,27650,23700,27050,full,full,116394,9,Team B,2,0,4190a28a28d8d8a7
13,101538,128550,116162,147609,121764,154185,122084,154571,Team A,Team B,9,4,2,3,4000,4000,4250,4200,3450,3400,pistol,pistol,316916,9,Team A,2,0,4190a28a28d8d8a7
14,122084,154571,123364,156334,129289,163270,129609,163681,Team A,Team B,10,4,2,3,18600,11000,18800,1000,17700,0,semi,eco,107542,1,Team A,2,0,4190a28a28d8d8a7
15,129609,163681,130889,165589,140706,177473,141026,177862,Team A,Team B,11,4,2,3,19900,24200,22400,25100,15000,21100,full,full,170505,1,Team A,2,0,4190a28a28d8d8a7
16,143197,180977,144477,182882,151512,191455,151832,191848,Team A,Team B,12,4,2,3,23600,18300,25700,27300,16400,17050,full,full,129535,1,Team A,2,0,4190a28a28d8d8a7
17,154191,195037,155471,196929,158738,201009,158738,201009,Team A,Team B,13,4,2,3,32350,19050,27350,23400,11400,17100,full,full,73829,9,Team A,2,0,4190a28a28d8d8a7
