number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,14506,17080,19674,23187,19993,23584,Team A,Team B,0,1,3,2,4000,4000,4100,4550,3300,3550,pistol,pistol,294818,9,Team B,2,0,56156d57e4f26bd4
2,19993,23584,21273,25399,28633,34143,28953,34533,Team A,Team B,1,1,3,2,11100,18500,11300,19300,10700,17550,force-buy,semi,134261,12,Team A,3,0,56156d57e4f26bd4
3,28953,34533,30233,36374,38340,46075,38660,46470,Team A,Team B,1,2,3,2,18750,6850,22900,11050,11500,6350,full,force-buy,146760,9,Team B,2,0,56156d57e4f26bd4
4,38660,46470,39940,48300,48509,58631,48829,59022,Team A,Team B,2,2,3,2,15150,18850,15600,22700,14800,12850,force-buy,full,154631,7,Team A,3,0,56156d57e4f26bd4
5,48829,59022,61379,74979,67377,82279,67697,82695,Team A,Team B,2,3,3,2,19950,17200,24050,18300,15150,16900,full,force-buy,295721,1,Team B,2,0,56156d57e4f26bd4
6,70847,86745,72127,88441,77562,95214,77882,95611,Team A,Team B,2,4,3,2,12100,19000,21100,25000,11450,10100,force-buy,full,107686,9,Team B,2,0,56156d57e4f26bd4
7,77882,95611,79162,97354,82338,101294,82658,101702,Team A,Team B,2,5,3,2,10750,26950,1000,24050,0,11550,eco,full,72261,9,Team B,2,0,56156d57e4f26bd4
8,82658,101702,83938,103489,91298,112345,91618,112734,Team A,Team B,3,5,3,2,23050,33150,23800,25600,22500,8100,full,full,135329,12,Team A,3,0,56156d57e4f26bd4
9,91618,112734,92898,114495,100008,123147,100328,123549,Team A,Team B,3,6,3,2,18000,31550,25450,27450,16550,23100,full,full,132405,9,Team B,2,0,56156d57e4f26bd4
10,100328,123549,101608,125263,107825,132769,108145,133156,Team A,Team B,3,7,3,2,11550,26100,1300,25800,500,11350,eco,full,117235,1,Team B,2,0,56156d57e4f26bd4
11,110309,135804,111589,137522,117994,145360,118314,145761,Team A,Team B,3,8,3,2,23150,34450,24650,27550,22750,11700,full,full,121508,1,Team B,2,0,56156d57e4f26bd4
12,118314,145761,119594,147635,123719,152880,124263,153553,Team A,Team B,3,9,3,2,15600,41350,21900,28050,15200,18650,force-buy,full,90520,9,Team B,2,0,56156d57e4f26bd4
14,148013,181814,-1,-1,0,0,0,0,paiN Gaming,GamerLegion,3,10,2,3,4000,4000,1000,1000,0,0,pistol,pistol,-2311834,0,,0,0,56156d57e4f26bd4
