number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1703,5708,6790,6028,7176,Team A,Team B,0,1,3,2,4000,4000,4400,4650,3400,3450,pistol,pistol,85561,1,Team B,2,0,bfc6f2825a0867f9
2,6028,7176,7308,9018,14142,17006,14462,17403,Team A,Team B,1,1,3,2,11600,19550,12200,20150,10950,19150,force-buy,full,123887,8,Team A,3,0,bfc6f2825a0867f9
3,14462,17403,15742,19329,17200,21167,17520,21580,Team A,Team B,2,1,3,2,19000,8000,26350,7950,14850,7750,full,force-buy,47437,8,Team A,3,0,bfc6f2825a0867f9
4,17520,21580,18800,23410,22709,28096,23029,28504,Team A,Team B,3,1,3,2,22200,9750,27250,1000,3900,0,full,eco,82121,8,Team A,3,0,bfc6f2825a0867f9
5,23029,28504,24309,30303,31075,38453,31395,38834,Team A,Team B,4,1,3,2,36050,21750,27250,22000,3700,21000,full,full,125387,8,Team A,3,0,bfc6f2825a0867f9
6,31395,38834,32675,40774,39110,48472,39430,48864,Team A,Team B,4,2,3,2,50100,15850,29000,4750,16550,4550,full,eco,121467,9,Team B,2,0,bfc6f2825a0867f9
7,39430,48864,40710,50865,48070,59600,48390,59980,Team A,Team B,5,2,3,2,41250,27950,28200,28350,27200,18400,full,full,135305,12,Team A,3,0,bfc6f2825a0867f9
8,50945,63203,52225,64893,58767,72668,59087,73062,Team A,Team B,6,2,3,2,30800,17450,29150,26950,20200,14700,full,full,119287,8,Team A,3,0,bfc6f2825a0867f9
9,59087,73062,60367,75054,64876,80524,65196,80926,Team A,Team B,7,2,3,2,27750,17950,29900,9100,18500,8900,full,semi,94043,8,Team A,3,0,bfc6f2825a0867f9
10,65196,80926,66476,82744,74451,92206,74771,92598,Team A,Team B,8,2,3,2,26600,26050,30250,25200,18000,24500,full,full,142161,7,Team A,3,0,bfc6f2825a0867f9
11,77449,95830,78729,97599,85584,105770,85904,106164,Team A,Team B,9,2,3,2,27700,23050,30350,23000,23200,22000,full,full,125273,8,Team A,3,0,bfc6f2825a0867f9
12,85904,106164,87184,108020,93608,115796,94152,116445,Team A,Team B,10,2,3,2,22250,18050,32750,17400,10100,16800,full,force-buy,121391,7,Team A,3,0,bfc6f2825a0867f9
13,94152,116445,108260,134341,112629,139306,112949,139697,Team A,Team B,10,3,2,3,4000,4000,4200,4000,3400,3400,pistol,pistol,288116,8,Team B,3,0,bfc6f2825a0867f9
14,112949,139697,114229,141701,115904,143790,116224,144209,Team A,Team B,10,4,2,3,10700,18350,10150,18500,10250,17400,force-buy,semi,51584,8,Team B,3,0,bfc6f2825a0867f9
15,116224,144209,117504,146191,122390,151980,122710,152369,Team A,Team B,10,5,2,3,12450,19300,3500,22300,3300,4600,eco,semi,97937,8,Team B,3,0,bfc6f2825a0867f9
16,122710,152369,123990,154299,132492,164328,132812,164702,Team A,Team B,11,5,2,3,23650,33350,24500,26300,23100,9950,full,full,150719,1,Team A,2,0,bfc6f2825a0867f9
17,132812,164702,134092,166584,143868,178096,144188,178461,Team A,Team B,12,5,2,3,19550,31300,27450,29000,12500,23400,full,full,168804,1,Team A,2,0,bfc6f2825a0867f9
18,146591,182115,147871,183956,155550,193150,155550,193150,Team A,Team B,13,5,2,3,33500,16150,27550,29650,9600,14250,full,full,139073,9,Team A,2,0,bfc6f2825a0867f9
