number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1264,1744,6441,7840,6761,8263,Team A,Team B,0,1,3,2,4000,4000,4300,4550,3300,3450,pistol,pistol,97996,1,Team B,2,0,ef753259c87d4591
2,6761,8263,8041,10060,15364,18807,15684,19198,Team A,Team B,1,1,3,2,10500,19250,12100,19600,10200,18150,force-buy,semi,131812,7,Team A,3,0,ef753259c87d4591
3,15684,19198,16964,20986,24509,29973,24829,30354,Team A,Team B,2,1,3,2,20200,12600,23500,12650,18600,12250,full,force-buy,134699,7,Team A,3,0,ef753259c87d4591
4,24829,30354,26109,32210,29804,36785,30124,37188,Team A,Team B,3,1,3,2,21200,14350,25550,4000,19850,3500,full,eco,80394,8,Team A,3,0,ef753259c87d4591
5,30124,37188,31404,39028,38434,47449,38754,47853,Team A,Team B,4,1,3,2,19100,22850,29200,22500,5550,21500,full,full,128274,7,Team A,3,0,ef753259c87d4591
6,38754,47853,40034,49804,48057,59498,48377,59889,Team A,Team B,4,2,3,2,32850,20350,30350,20800,24750,19800,full,full,145575,9,Team B,2,0,ef753259c87d4591
7,50945,63384,52225,65223,58203,72499,58523,72945,Team A,Team B,4,3,3,2,15400,18600,16000,27350,15200,9300,force-buy,full,113948,1,Team B,2,0,ef753259c87d4591
8,58523,72945,59803,74707,65397,81510,65717,81904,Team A,Team B,5,3,3,2,10300,27900,6250,27250,700,12600,semi,full,107072,8,Team A,3,0,ef753259c87d4591
9,65717,81904,66997,83764,74357,92589,74677,92980,Team A,Team B,6,3,3,2,26750,25100,27750,24850,23250,24350,full,full,133574,12,Team A,3,0,ef753259c87d4591
10,74677,92980,75957,94824,80002,99857,80322,100272,Team A,Team B,7,3,3,2,20950,10750,28500,9900,13700,3550,full,semi,85970,8,Team A,3,0,ef753259c87d4591
11,80322,100272,81602,102170,86230,107863,86550,108259,Team A,Team B,8,3,3,2,25000,21700,30950,22350,4800,21250,full,full,94896,8,Team A,3,0,ef753259c87d4591
12,86550,108259,87830,110183,91189,114440,91733,115096,Team A,Team B,8,4,3,2,37950,18050,30550,18500,14900,17500,full,force-buy,77269,9,Team B,2,0,ef753259c87d4591
13,91733,115096,106372,133288,113513,141543,113833,141933,Team A,Team B,8,5,2,3,4000,4000,4350,4400,3350,3400,pistol,pistol,330618,7,Team B,3,0,ef753259c87d4591
14,113833,141933,115113,143665,119389,148802,119709,149208,Team A,Team B,8,6,2,3,14050,19900,3050,21200,2850,19550,eco,semi,85870,8,Team B,3,0,ef753259c87d4591
15,119709,149208,120989,151080,129146,160880,129466,161266,Team A,Team B,8,7,2,3,23500,18400,24100,26750,22900,11200,full,full,145913,7,Team B,3,0,ef753259c87d4591
16,132157,164802,133437,166596,140111,174654,140431,175041,Team A,Team B,8,8,2,3,19600,26800,10750,28200,10550,22200,semi,full,123161,8,Team B,3,0,ef753259c87d4591
17,140431,175041,141711,177006,149356,186255,149676,186648,Team A,Team B,9,8,2,3,26950,22150,25750,29000,24950,17150,full,full,140187,9,Team A,2,0,ef753259c87d4591
18,152139,189969,153419,191818,161652,201630,161972,202010,Team A,Team B,10,8,2,3,19850,13800,25150,14850,18700,13450,full,force-buy,145776,1,Team A,2,0,ef753259c87d4591
19,164787,205545,166067,207362,169122,211176,169442,211578,Team A,Team B,11,8,2,3,19850,10150,25700,6850,7450,600,full,semi,70394,9,Team A,2,0,ef753259c87d4591
20,169442,211578,170722,213406,174442,218057,174762,218460,Team A,Team B,12,8,2,3,30250,21850,27750,22250,8300,21250,full,force-buy,80995,9,Team A,2,0,ef753259c87d4591
21,174762,218460,176042,220380,178530,223441,178530,223441,Team A,Team B,13,8,2,3,44550,17150,27550,16550,13000,15550,full,force-buy,62268,9,Team A,2,0,ef753259c87d4591
