frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13698,9089,1,2,2,1,76561198005107817,Staehr,1,2,c39d8c39a8021aa0
13937,9280,1,1,3,0,76561198052888143,Vexite,0,0,c39d8c39a8021aa0
44660,29983,3,2,3,0,76561198072321716,Liazz,0,1,c39d8c39a8021aa0
44872,30143,3,1,2,1,76561197987713664,dev1ce,1,1,c39d8c39a8021aa0
55228,36893,4,3,2,0,76561198004115516,cadiaN,0,0,c39d8c39a8021aa0
67621,45174,5,4,2,0,76561198022365638,stavn,0,1,c39d8c39a8021aa0
80090,53661,6,2,2,1,76561198004115516,cadiaN,1,2,c39d8c39a8021aa0
80157,53714,6,1,3,0,76561197987212623,INS,0,0,c39d8c39a8021aa0
111678,75872,7,3,3,0,76561198005107817,Staehr,0,0,c39d8c39a8021aa0
124790,84853,8,4,3,0,76561197987713664,dev1ce,0,1,c39d8c39a8021aa0
136222,92587,9,5,3,0,76561198005107817,Staehr,0,0,c39d8c39a8021aa0
146077,99024,10,4,2,0,76561198098463229,regali,0,3,c39d8c39a8021aa0
146643,99464,10,1,3,1,76561198004115516,cadiaN,1,1,c39d8c39a8021aa0
164885,111485,11,2,2,0,76561198072321716,Liazz,1,1,c39d8c39a8021aa0
166254,112546,11,1,3,1,76561197987713664,dev1ce,1,0,c39d8c39a8021aa0
175005,118135,12,3,2,0,76561198072321716,Liazz,0,1,c39d8c39a8021aa0
188943,127617,13,2,3,0,76561197987713664,dev1ce,0,0,c39d8c39a8021aa0
216321,145931,15,4,2,0,76561198052888143,Vexite,0,0,c39d8c39a8021aa0
221424,149223,16,5,2,0,76561198098463229,regali,0,0,c39d8c39a8021aa0
234564,157832,17,3,3,0,76561198022365638,stavn,0,1,c39d8c39a8021aa0
246101,165431,18,3,2,0,76561197987212623,INS,0,0,c39d8c39a8021aa0
