frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13384,11107,1,3,3,0,76561197978835160,flameZ,1,0,5bb16082b6d7bf2b
37517,30651,3,3,3,0,76561197978835160,flameZ,0,2,5bb16082b6d7bf2b
37610,30730,3,1,2,1,76561198080703143,malbsMd,1,1,5bb16082b6d7bf2b
46111,37372,4,3,2,0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b
91985,73743,8,5,2,0,76561198080703143,malbsMd,0,0,5bb16082b6d7bf2b
103423,82496,9,3,2,0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b
111298,88759,10,5,2,0,76561198012872053,huNter,0,0,5bb16082b6d7bf2b
123802,98632,11,2,2,0,76561198041683378,NiKo,1,0,5bb16082b6d7bf2b
131828,104891,12,4,2,0,76561198074762801,m0NESY,0,2,5bb16082b6d7bf2b
154714,123820,13,4,3,0,76561197982141573,Snax,0,1,5bb16082b6d7bf2b
166656,133550,14,2,3,0,76561198080703143,malbsMd,0,0,5bb16082b6d7bf2b
174424,139921,15,4,3,0,76561198074762801,m0NESY,0,0,5bb16082b6d7bf2b
198165,158630,17,5,2,0,76561197989744167,apEX,0,2,5bb16082b6d7bf2b
224090,179428,19,2,3,0,76561198074762801,m0NESY,0,1,5bb16082b6d7bf2b
224322,179634,19,1,2,1,76561198113666193,ZywOo,1,1,5bb16082b6d7bf2b
236134,188979,20,3,3,0,76561198041683378,NiKo,0,0,5bb16082b6d7bf2b
