frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
17247,13614,1,2,2,1,76561197982141573,Snax,1,2,94af43cd62a85e74
17359,13716,1,1,3,0,76561198081484775,sh1ro,0,0,94af43cd62a85e74
25954,20561,2,4,3,0,76561198386265483,donk,0,1,94af43cd62a85e74
32908,26026,3,5,3,0,76561198081484775,sh1ro,0,0,94af43cd62a85e74
45061,35828,4,2,2,1,76561198012872053,huNter,1,2,94af43cd62a85e74
45142,35893,4,1,3,0,76561199063238565,magixx,0,0,94af43cd62a85e74
53637,42053,5,4,3,0,76561198386265483,donk,1,1,94af43cd62a85e74
85872,68408,7,3,2,0,76561198012872053,huNter,0,1,94af43cd62a85e74
99071,79002,8,3,2,0,76561198041683378,NiKo,0,1,94af43cd62a85e74
110509,88394,9,2,2,0,76561198074762801,m0NESY,0,0,94af43cd62a85e74
122158,97532,10,4,3,0,76561198045898864,chopper,0,0,94af43cd62a85e74
132131,105505,11,3,2,0,76561198074762801,m0NESY,0,0,94af43cd62a85e74
140231,111841,12,3,3,0,76561198081484775,sh1ro,0,0,94af43cd62a85e74
162838,130357,13,4,2,0,76561198386265483,donk,0,0,94af43cd62a85e74
172234,137776,14,4,2,0,76561198081484775,sh1ro,0,0,94af43cd62a85e74
183075,146245,15,5,3,0,76561198074762801,m0NESY,0,0,94af43cd62a85e74
189419,151249,16,5,3,0,76561198074762801,m0NESY,0,0,94af43cd62a85e74
203564,162482,17,4,2,0,76561198081484775,sh1ro,0,2,94af43cd62a85e74
227275,181422,19,2,2,0,76561199063238565,magixx,0,0,94af43cd62a85e74
241867,192846,20,2,2,0,76561199063238565,magixx,0,0,94af43cd62a85e74
